classname ; cbo ; dit ; fanIn ; fanOut ; lcom ; noc ; numberOfAttributes ; numberOfAttributesInherited ; numberOfLinesOfCode ; numberOfMethods ; numberOfMethodsInherited ; numberOfPrivateAttributes ; numberOfPrivateMethods ; numberOfPublicAttributes ; numberOfPublicMethods ; rfc ; wmc ; bugs ; nonTrivialBugs ; majorBugs ; criticalBugs ; highPriorityBugs ; 
org::eclipse::jdt::internal::core::jdom::DOMType ; 0.0111232 ; 0 ; 0 ; 0.0161348 ; 0 ; 0 ; 0.0303063 ; 0 ; 6.96222e-4 ; 0 ; 0.00378479 ; 0.0460691 ; 0 ; 0 ; 0 ; 0.00912615 ; 0.00135344 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::ForStatement ; 0 ; 0.00450391 ; 0 ; 0 ; 0 ; 0 ; 0.0751894 ; 0.0918015 ; 0.0446793 ; 0 ; 0.00417304 ; 0 ; 0 ; 0.0992163 ; 0 ; 0.0394999 ; 0.0356745 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::lookup::MissingTypeBinding ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.020145 ; 0 ; 0 ; 0.0194802 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::TrueLiteral ; 0.0110035 ; 0.00450391 ; 0.0215112 ; 0 ; 0 ; 0 ; 0 ; 0.0933588 ; 0 ; 0 ; 0.0234465 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::complete::CompletionOnKeyword3 ; 0.00630688 ; 0.00450391 ; 0 ; 0.00908613 ; 9.03248e-4 ; 0 ; 0 ; 0.0933588 ; 0.00102616 ; 0.0120714 ; 0.0329394 ; 0 ; 0 ; 0 ; 0.0197059 ; 9.90915e-4 ; 0.00140506 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::formatter::FormatJavadocText ; 0 ; 0 ; 0 ; 0.0211824 ; 0.0235424 ; 0 ; 0 ; 0.0744933 ; 0.0385276 ; 0.0642781 ; 0.0729117 ; 0 ; 0 ; 0 ; 0.0445174 ; 0.0337842 ; 0.0539043 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::ImportDeclarationElementInfo ; 0 ; 0 ; 0 ; 0 ; 9.12273e-4 ; 0 ; 0.0157094 ; 0 ; 0.003688 ; 0.0222009 ; 0.0371134 ; 0 ; 0 ; 0.0450254 ; 0.0364615 ; 0.00347213 ; 0.0043246 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::formatter::comment::SubstitutionTextReader ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00283859 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::NormalAnnotation ; 0.0372291 ; 0.00450391 ; 0.0627992 ; 0 ; 1.76065e-4 ; 0.178104 ; 0 ; 0.0933588 ; 0.00366221 ; 0.00715903 ; 0.043541 ; 0 ; 0 ; 0 ; 0.0134099 ; 0.00434923 ; 0.00568962 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::lookup::SourceTypeBinding ; 0.093241 ; 0.00450391 ; 0.235571 ; 0.0563655 ; 0.240985 ; 0 ; 0.0684236 ; 0.10005 ; 0.247046 ; 0.264792 ; 0.421015 ; 0.350738 ; 0.0672932 ; 0.106473 ; 0.304738 ; 0.308058 ; 0.349518 ; 6 ; 0 ; 1 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::SetContainerOperation ; 0.0193927 ; 0 ; 0 ; 0.0289465 ; 0.00393003 ; 0 ; 0 ; 0 ; 0.0266775 ; 0.0830711 ; 0.00585871 ; 0 ; 0.203912 ; 0 ; 0 ; 0.0460172 ; 0.0742941 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::lookup::AnnotationBinding ; 0.0811302 ; 0 ; 0.126609 ; 0.0815026 ; 0.0322439 ; 0 ; 0 ; 0 ; 0.0174382 ; 0.120451 ; 0 ; 0 ; 0.214665 ; 0 ; 0.235024 ; 0.0465217 ; 0.0280239 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::LRUCacheEnumerator ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 9.46198e-4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::JavaModelInfo ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0208702 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::MethodDeclaration ; 0.0770343 ; 0 ; 0.138543 ; 0 ; 0.0229739 ; 0 ; 0 ; 0.00155732 ; 0.0091645 ; 0.0270891 ; 0.0138756 ; 0 ; 0 ; 0 ; 0 ; 0.018088 ; 0.0084391 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::matching::AndPattern ; 0.17529 ; 0 ; 0 ; 0.183846 ; 9.68166e-4 ; 0.23683 ; 0.151387 ; 0.178096 ; 0.00578484 ; 0.0509635 ; 0.431661 ; 0 ; 0.135119 ; 0.0 ; 0.0749733 ; 0.112482 ; 0.0199443 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::eval::CodeSnippetSuperReference ; 0 ; 0.00450391 ; 0 ; 0 ; 0 ; 0 ; 0.0304975 ; 0.0933588 ; 9.6236e-4 ; 0 ; 0.0202196 ; 0 ; 0 ; 0.0714341 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::matching::OrPattern ; 0.00943367 ; 0 ; 0.00808458 ; 0.00949873 ; 0.0139861 ; 0 ; 0.0321845 ; 0.109113 ; 0.0159998 ; 0.055173 ; 0.153476 ; 0 ; 0 ; 0.043987 ; 0.0550938 ; 0.0108724 ; 0.0246229 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::HashSetOfArray ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::ClassFileStruct ; 0.0564104 ; 0 ; 0.132079 ; 0 ; 0 ; 0.19689 ; 0 ; 0 ; 0 ; 0 ; 9.46198e-4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::select::SelectionOnSingleTypeReference ; 0.0150242 ; 0.00450391 ; 0 ; 0.0211824 ; 0 ; 0 ; 0 ; 0.0933588 ; 0.00194584 ; 0 ; 0.0620953 ; 0 ; 0 ; 0 ; 0 ; 0.00540547 ; 0.00308024 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::env::AccessRuleSet ; 0.0567506 ; 0 ; 0.104397 ; 0 ; 0 ; 0 ; 0.0107036 ; 0 ; 0.00595109 ; 0 ; 9.46198e-4 ; 0 ; 0 ; 0.038314 ; 0 ; 0.00911231 ; 0.0163818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::indexing::IndexAllProject ; 0.0111232 ; 0 ; 0 ; 0.0161348 ; 0 ; 0 ; 0 ; 0 ; 0.0179629 ; 0 ; 0.0134229 ; 0 ; 0 ; 0 ; 0 ; 0.0154217 ; 0.00300912 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::codegen::ObjectCache ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0029898 ; 0 ; 9.46198e-4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00594049 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::ClassFileAttribute ; 0.0379642 ; 0 ; 0.0942874 ; 0 ; 0 ; 0.0883423 ; 0 ; 0 ; 0 ; 0 ; 9.46198e-4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::ForeachStatement ; 0.0329729 ; 0.00450391 ; 0 ; 0.0508043 ; 0 ; 0 ; 0.0389684 ; 0.0918015 ; 0.116957 ; 0 ; 0.00417304 ; 0.157732 ; 0 ; 0 ; 0 ; 0.110714 ; 0.120878 ; 2 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::NodeEventHandler ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 9.46198e-4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::eval::CodeSnippetClassFile ; 0.0340472 ; 0.00450391 ; 0 ; 0.0505761 ; 0 ; 0 ; 0 ; 0.222884 ; 0.0182173 ; 0 ; 0.213381 ; 0 ; 0 ; 0 ; 0 ; 0.0184818 ; 0.0246493 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::flow::FinallyFlowContext ; 0 ; 0 ; 0 ; 0 ; 0.00202202 ; 0 ; 0.013199 ; 0.141639 ; 0.0978458 ; 0.00960031 ; 0.01081 ; 0 ; 0 ; 0.0286294 ; 0.00983348 ; 0.159457 ; 0.103357 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::SourceJavadocParser ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.160628 ; 0.0222106 ; 0 ; 0.0898494 ; 0 ; 0 ; 0 ; 0 ; 0.0238578 ; 0.043422 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::lookup::UnresolvedReferenceBinding ; 0.101708 ; 0.00450391 ; 0.0667475 ; 0.115276 ; 0 ; 0 ; 0 ; 0.10005 ; 0.0178276 ; 0 ; 0.421015 ; 0 ; 0 ; 0 ; 0 ; 0.0118918 ; 0.0127072 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::CreateImportOperation ; 0.0874572 ; 0 ; 0 ; 0.134939 ; 0.00232488 ; 0 ; 0.0415675 ; 0.0107683 ; 0.0131195 ; 0.0122885 ; 0.0371713 ; 0 ; 0 ; 0 ; 0 ; 0.0458258 ; 0.0131408 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::builder::ReferenceCollection ; 0.0233187 ; 0 ; 0.0273267 ; 0.015971 ; 0.0036827 ; 0 ; 0 ; 0 ; 0.0272027 ; 0.0211718 ; 9.46198e-4 ; 0 ; 0 ; 0 ; 0.143303 ; 0.0235781 ; 0.0202804 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::InstanceOfExpression ; 0.0270814 ; 0.00450391 ; 0 ; 0.0533693 ; 0 ; 0 ; 0 ; 0.0933588 ; 0.00795681 ; 0 ; 0.0234465 ; 0 ; 0 ; 0 ; 0 ; 0.0154976 ; 0.0214807 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::NodeSearcher ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 9.46198e-4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::AnnotationComponent ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 9.46198e-4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::BreakStatement ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00155732 ; 0 ; 0 ; 0.00901748 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::ASTHolderCUInfo ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0739317 ; 0 ; 0 ; 0 ; 0.0337276 ; 0 ; 0 ; 0.14955 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::complete::CompletionOnMethodReturnType ; 0.00630688 ; 0.00450391 ; 0 ; 0.00908613 ; 0 ; 0 ; 0 ; 0.102164 ; 0 ; 0 ; 0.00417304 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
