classname ; cbo ; dit ; fanIn ; fanOut ; lcom ; noc ; numberOfAttributes ; numberOfAttributesInherited ; numberOfLinesOfCode ; numberOfMethods ; numberOfMethodsInherited ; numberOfPrivateAttributes ; numberOfPrivateMethods ; numberOfPublicAttributes ; numberOfPublicMethods ; rfc ; wmc ; bugs ; nonTrivialBugs ; majorBugs ; criticalBugs ; highPriorityBugs ; 
org::eclipse::jdt::internal::compiler::ast::TypeDeclaration ; 0.00251169 ; 9.94035e-5 ; 0.00113542 ; 0.001294 ; 6.75397e-5 ; 0 ; 0.00511558 ; 0.0549059 ; 0.0225902 ; 8.41268e-5 ; 3.02067e-4 ; 0 ; 1.19672e-4 ; 0 ; 1.98665e-4 ; 0.00203219 ; 0.0258966 ; 3 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::ASTRequestor ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1.47518e-4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::AbstractJavaSearchScope ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::search::SearchPattern ; 0.0043362 ; 0 ; 0.0030146 ; 0.00471134 ; 0.00295842 ; 0 ; 0.00558625 ; 0 ; 0.0560297 ; 0.0064545 ; 0.00987555 ; 5.03893e-5 ; 1.36715e-4 ; 0 ; 6.5057e-5 ; 0.0326411 ; 0.0328698 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::jdom::DOMFactory ; 1.35087e-5 ; 0 ; 1.32829e-5 ; 0 ; 0 ; 0 ; 1.98612e-5 ; 0 ; 2.38791e-5 ; 0 ; 1.47518e-4 ; 0 ; 0 ; 2.06125e-5 ; 0 ; 2.46142e-5 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::SignatureAttribute ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1.47518e-4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::BinaryMember ; 0.0279064 ; 0 ; 0.0165849 ; 0.0275662 ; 0.0206327 ; 0 ; 0 ; 0.0155347 ; 0.0224429 ; 0.0290773 ; 0.0830145 ; 0 ; 0.0224267 ; 0 ; 6.48092e-5 ; 0.023749 ; 0.0243479 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::MessageSend ; 0.0343138 ; 9.94035e-5 ; 0.00453267 ; 0.034871 ; 7.44688e-5 ; 1.23262e-4 ; 4.67177e-4 ; 0.0547724 ; 0.0641869 ; 7.63932e-5 ; 0.0319257 ; 0 ; 0 ; 0.0285132 ; 7.38472e-5 ; 0.0632079 ; 0.0652155 ; 4 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::XMLWriter ; 8.18559e-4 ; 0.0 ; 4.02452e-4 ; 7.46326e-4 ; 2.12822e-4 ; 0 ; 3.49316e-4 ; 0 ; 7.54385e-4 ; 3.6321e-4 ; 4.04633e-4 ; 1.4025e-4 ; 3.44787e-4 ; 0 ; 2.67199e-4 ; 4.35159e-4 ; 4.51553e-4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::parser::JavadocParser ; 0.0468511 ; 0 ; 0.0429968 ; 0.00380028 ; 0.0296329 ; 0.0153586 ; 0.00800666 ; 0.140239 ; 0.0903981 ; 0.0419321 ; 0.0276875 ; 8.40843e-4 ; 0 ; 0.0046109 ; 0 ; 0.0717709 ; 0.0927309 ; 3 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::eval::CodeSnippetSingleNameReference ; 2.28473e-4 ; 9.94035e-5 ; 0 ; 2.1003e-4 ; 0 ; 0 ; 0 ; 0.0547724 ; 0.0300879 ; 0 ; 0.0592528 ; 0 ; 0 ; 0 ; 0 ; 0.023583 ; 0.0324267 ; 2 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::parser::RecoveredInitializer ; 0.0271664 ; 0 ; 0 ; 0.0214338 ; 0.0197219 ; 0 ; 0.0270708 ; 0.0353711 ; 0.0343557 ; 0.0207022 ; 0.0198658 ; 0 ; 0 ; 0.0278148 ; 0.0232111 ; 0.0353171 ; 0.03475 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::WeakHashSetOfCharArray ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1.7937e-4 ; 0 ; 1.47518e-4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1.76298e-4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::Expression ; 0.0508735 ; 9.94035e-5 ; 0.0285373 ; 0.0231853 ; 0.0169873 ; 0.0470344 ; 1.31253e-4 ; 0.0547724 ; 0.0571465 ; 0.0228403 ; 3.02067e-4 ; 0 ; 0 ; 1.45253e-4 ; 0.0229821 ; 0.0222719 ; 0.0188344 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::classfmt::MethodInfoWithAnnotations ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00148143 ; 0 ; 0 ; 0.00884685 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::ConstantPool ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1.47518e-4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::ArrayTypeReference ; 0.0296958 ; 9.94035e-5 ; 0.0294887 ; 0 ; 0 ; 0 ; 0 ; 0.0547724 ; 0.0330671 ; 0 ; 0.0730021 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::impl::IntConstant ; 4.0478e-4 ; 0 ; 3.03668e-4 ; 8.10257e-5 ; 1.08507e-4 ; 0 ; 1.22039e-4 ; 0.00190365 ; 2.10953e-4 ; 1.53544e-4 ; 1.47518e-4 ; 1.16442e-4 ; 1.64364e-4 ; 0 ; 0 ; 2.15516e-4 ; 2.21004e-4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::matching::SuperTypeReferencePattern ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1.83621e-4 ; 0.0346325 ; 0.0121977 ; 0 ; 0.045727 ; 0 ; 0 ; 1.45253e-4 ; 0 ; 4.20769e-5 ; 4.69219e-4 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::complete::CompletionOnQualifiedAllocationExpression ; 0 ; 9.94035e-5 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.07246 ; 0 ; 0 ; 0.0319257 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::SuperFieldAccess ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1.81727e-4 ; 0 ; 0 ; 0.00245939 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::ExternalPackageFragmentRoot ; 0.0691631 ; 0 ; 0.0429065 ; 0.0250549 ; 0.0234568 ; 0 ; 0 ; 0 ; 0.0471217 ; 0.0245499 ; 0.0221217 ; 0 ; 0 ; 0 ; 0 ; 0.0518081 ; 0.0499194 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::lookup::MethodScope ; 0.0422032 ; 9.94035e-5 ; 0.0369269 ; 0 ; 0.00853073 ; 0 ; 5.14754e-5 ; 0.00274072 ; 0.00548341 ; 0.00906368 ; 0.0150004 ; 0 ; 0 ; 4.47793e-5 ; 0.00932012 ; 0.00850735 ; 0.00675587 ; 1 ; 1 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::CompilationResult ; 0.0631487 ; 0 ; 0.0629368 ; 0.0129306 ; 0.0133534 ; 0 ; 0.042518 ; 0 ; 0.0131932 ; 0.016641 ; 1.47518e-4 ; 0.0127396 ; 1.44673e-4 ; 0.0387328 ; 0.0148607 ; 0.0145208 ; 0.0137081 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::KeyToSignature ; 4.35744e-5 ; 0 ; 1.82047e-5 ; 2.57638e-5 ; 8.86947e-4 ; 0 ; 0.00383968 ; 0.00159588 ; 0.00602163 ; 0.00101743 ; 0.013488 ; 0.00537674 ; 2.2934e-5 ; 0 ; 9.76607e-4 ; 0.00678587 ; 0.00651154 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::jdom::DOMType ; 1.57565e-5 ; 0 ; 0 ; 1.52371e-5 ; 0 ; 0 ; 0.00144321 ; 0 ; 2.79479e-4 ; 0 ; 1.47518e-4 ; 0.00135006 ; 0 ; 0 ; 0 ; 3.21403e-4 ; 3.21053e-4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::ForStatement ; 0 ; 9.94035e-5 ; 0 ; 0 ; 0 ; 0 ; 0.00410726 ; 0.0547724 ; 0.00667195 ; 0 ; 3.02067e-4 ; 0 ; 0 ; 0.00496595 ; 0 ; 0.00344134 ; 0.00652726 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::lookup::MissingTypeBinding ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0602006 ; 0 ; 0 ; 0.0430624 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::TrueLiteral ; 0.0403689 ; 9.94035e-5 ; 0.0404076 ; 0 ; 0 ; 0 ; 0 ; 0.0547724 ; 0 ; 0 ; 0.0319257 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::complete::CompletionOnKeyword3 ; 2.07865e-5 ; 9.94035e-5 ; 0 ; 2.0713e-5 ; 1.91815e-5 ; 0 ; 0 ; 0.0547724 ; 2.38791e-5 ; 2.50622e-5 ; 0.0319494 ; 0 ; 0 ; 0 ; 2.55704e-5 ; 2.46142e-5 ; 2.38579e-5 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::formatter::FormatJavadocText ; 0 ; 0 ; 0 ; 0.0376615 ; 0.0273337 ; 0 ; 0 ; 0.0441488 ; 0.0306754 ; 0.0357138 ; 0.0280874 ; 0 ; 0 ; 0 ; 0.0362773 ; 0.0342382 ; 0.0319466 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::ImportDeclarationElementInfo ; 0 ; 0 ; 0 ; 0 ; 1.1799e-5 ; 0 ; 1.58964e-5 ; 0 ; 1.54989e-5 ; 1.6308e-5 ; 0.0129123 ; 0 ; 0 ; 1.31622e-5 ; 1.61247e-5 ; 1.59797e-5 ; 1.60456e-5 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::formatter::comment::SubstitutionTextReader ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1.47518e-4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::NormalAnnotation ; 0.0271872 ; 9.94035e-5 ; 0.0277081 ; 0 ; 6.30695e-5 ; 6.55798e-6 ; 0 ; 0.0547724 ; 0.0186712 ; 1.23574e-4 ; 0.0320508 ; 0 ; 0 ; 0 ; 1.25586e-4 ; 0.0241399 ; 0.0217602 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::lookup::SourceTypeBinding ; 0.00204232 ; 9.94035e-5 ; 4.25606e-4 ; 0.00185412 ; 0.0311201 ; 0 ; 0.0087471 ; 0.0757802 ; 0.116403 ; 0.0335029 ; 0.118382 ; 0.00484995 ; 0.00296215 ; 1.12823e-4 ; 0.00373121 ; 0.104722 ; 0.103299 ; 6 ; 0 ; 1 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::SetContainerOperation ; 4.3746e-4 ; 0 ; 0 ; 4.23551e-4 ; 0.00218801 ; 0 ; 0 ; 0 ; 0.0041452 ; 0.00317962 ; 0.0407309 ; 0 ; 0.00296911 ; 0 ; 0 ; 0.00604727 ; 0.0460604 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::lookup::AnnotationBinding ; 0.0899542 ; 0 ; 0.0601326 ; 0.0235595 ; 0.0362074 ; 0 ; 0 ; 0 ; 0.0310889 ; 0.0405709 ; 0 ; 0 ; 0.00340656 ; 0 ; 0.033435 ; 0.0407754 ; 0.035603 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::LRUCacheEnumerator ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1.47518e-4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::JavaModelInfo ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 3.76402e-4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::MethodDeclaration ; 0.0864509 ; 0 ; 0.0885633 ; 0 ; 2.43329e-5 ; 0 ; 0 ; 1.81727e-4 ; 2.8154e-5 ; 3.02002e-5 ; 0.00245939 ; 0 ; 0 ; 0 ; 0 ; 2.89787e-5 ; 2.88381e-5 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::matching::AndPattern ; 0.00397548 ; 0.0 ; 0 ; 0.00444751 ; 0.00366691 ; 0.00322271 ; 0.0027467 ; 0.0343129 ; 0.00519566 ; 0.00554797 ; 0.0486715 ; 0 ; 0.00245155 ; 0.0 ; 0.00544114 ; 0.0056123 ; 0.00568382 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::eval::CodeSnippetSuperReference ; 0 ; 9.94035e-5 ; 0 ; 0 ; 0 ; 0 ; 0.00128181 ; 0.0547724 ; 7.04271e-4 ; 0 ; 0.0317711 ; 0 ; 0 ; 0.00158949 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::matching::OrPattern ; 1.35087e-5 ; 0 ; 1.32829e-5 ; 1.33155e-5 ; 0.0197456 ; 0 ; 1.1643e-5 ; 0.0346325 ; 0.022652 ; 0.0207288 ; 0.0305257 ; 0 ; 0 ; 1.12715e-5 ; 0.0232241 ; 0.023876 ; 0.0235464 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::HashSetOfArray ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::ClassFileStruct ; 2.55231e-4 ; 0 ; 2.4666e-4 ; 0 ; 0 ; 1.6414e-4 ; 0 ; 0 ; 0 ; 0 ; 1.47518e-4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::select::SelectionOnSingleTypeReference ; 0.0445207 ; 9.94035e-5 ; 0 ; 0.0376615 ; 0 ; 0 ; 0 ; 0.0547724 ; 0.0306754 ; 0 ; 0.0730021 ; 0 ; 0 ; 0 ; 0 ; 0.0342382 ; 0.0319466 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::env::AccessRuleSet ; 7.79707e-4 ; 0 ; 7.66881e-4 ; 0 ; 0 ; 0 ; 1.14e-4 ; 0 ; 0.00992321 ; 0 ; 1.47518e-4 ; 0 ; 0 ; 0.00769927 ; 0 ; 0.0104491 ; 0.0104751 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::indexing::IndexAllProject ; 1.57565e-5 ; 0 ; 0 ; 1.52371e-5 ; 0 ; 0 ; 0 ; 0 ; 4.19068e-4 ; 0 ; 0.0171283 ; 0 ; 0 ; 0 ; 0 ; 2.15359e-4 ; 1.42085e-5 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::codegen::ObjectCache ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1.7937e-4 ; 0 ; 1.47518e-4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1.76298e-4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::ClassFileAttribute ; 1.07605e-4 ; 0 ; 9.6573e-5 ; 0 ; 0 ; 9.7334e-5 ; 0 ; 0 ; 0 ; 0 ; 1.47518e-4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::ForeachStatement ; 4.70264e-4 ; 9.94035e-5 ; 0 ; 4.04556e-4 ; 0 ; 0 ; 5.23679e-5 ; 0.0547724 ; 0.00761324 ; 0 ; 3.02067e-4 ; 4.71043e-5 ; 0 ; 0 ; 0 ; 0.00706837 ; 0.00695941 ; 2 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::NodeEventHandler ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1.47518e-4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::eval::CodeSnippetClassFile ; 4.28797e-4 ; 9.94035e-5 ; 0 ; 3.83684e-4 ; 0 ; 0 ; 0 ; 0.0281914 ; 0.0195785 ; 0 ; 0.0465807 ; 0 ; 0 ; 0 ; 0 ; 0.0102725 ; 0.0195973 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::flow::FinallyFlowContext ; 0 ; 0 ; 0 ; 0 ; 9.95991e-5 ; 0 ; 1.31253e-4 ; 0.00464494 ; 0.00318485 ; 1.14951e-4 ; 0.00303583 ; 0 ; 0 ; 1.45253e-4 ; 1.15747e-4 ; 0.0058006 ; 0.00611871 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::SourceJavadocParser ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.140107 ; 5.16834e-4 ; 0 ; 0.0656581 ; 0 ; 0 ; 0 ; 0 ; 4.00858e-4 ; 3.48255e-4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::lookup::UnresolvedReferenceBinding ; 0.0318576 ; 9.94035e-5 ; 6.03841e-4 ; 0.0343617 ; 0 ; 0 ; 0 ; 0.0757802 ; 0.0373663 ; 0 ; 0.118382 ; 0 ; 0 ; 0 ; 0 ; 0.0361229 ; 0.0381378 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::CreateImportOperation ; 0.00155729 ; 0 ; 0 ; 0.00149576 ; 1.25339e-5 ; 0 ; 3.29455e-4 ; 1.48247e-5 ; 0.00125069 ; 1.38922e-5 ; 0.0409144 ; 0 ; 0 ; 0 ; 0 ; 0.00153758 ; 4.17215e-4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::builder::ReferenceCollection ; 9.29044e-5 ; 0 ; 8.62765e-5 ; 8.1639e-5 ; 7.44688e-5 ; 0 ; 0 ; 0 ; 3.97729e-4 ; 7.63932e-5 ; 1.47518e-4 ; 0 ; 0 ; 0 ; 0.0160222 ; 9.42925e-5 ; 4.00848e-4 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::InstanceOfExpression ; 0.00103618 ; 9.94035e-5 ; 0 ; 0.00116642 ; 0 ; 0 ; 0 ; 0.0547724 ; 5.52233e-4 ; 0 ; 0.0319257 ; 0 ; 0 ; 0 ; 0 ; 3.76355e-4 ; 3.87119e-4 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::NodeSearcher ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1.47518e-4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
