Project,Version,Class,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,nr,ndc,nml,isOld,ndpv,ner,max(cc),avg(cc),bugs
prop-1,ver-128,class-61328,10,3,160,176,18,41,165,11,8,1.0222223,87,0.8,0,0.5294118,0.24691358,1,1,7.2,3,2,26,1,0,2,2,1.1,0
prop-1,ver-128,class-62945,5,7,0,15,18,4,0,15,1,0.9166667,64,0.0,0,0.88,0.6666667,2,3,11.2,0,0,0,1,0,,1,0.6,0
prop-1,ver-128,class-60690,4,4,0,28,36,4,1,27,3,1.0,195,0.0,0,0.96428573,0.5555555999999999,3,7,47.0,1,1,37,1,0,0,1,0.5,0
prop-1,ver-128,class-62425,7,3,6,17,28,0,6,11,5,0.7222221999999999,186,0.0,0,0.8888889000000001,0.7222221999999999,2,3,25.142857,0,0,0,1,0,,2,0.85714287,0
prop-1,ver-128,class-61374,4,4,0,11,35,4,1,10,3,1.0,156,0.0,0,0.96428573,0.5555555999999999,3,5,37.25,2,2,60,1,0,0,1,0.5,0
prop-1,ver-128,class-61084,4,1,0,19,29,4,3,16,2,0.9166667,206,0.25,0,0.0,0.33333334,0,0,49.5,0,0,0,1,0,,14,4.25,0
prop-1,ver-128,class-61317,2,3,0,10,25,1,0,10,2,2.0,91,0.0,0,0.85714287,0.6666667,1,1,44.5,0,0,0,1,0,,6,3.0,0
prop-1,ver-128,class-62912,2,3,0,10,13,1,0,10,2,2.0,46,1.0,0,0.85714287,0.625,1,1,21.0,1,1,31,1,0,0,1,0.5,0
prop-1,ver-128,class-61898,2,2,0,9,12,1,0,9,2,1.0,45,0.0,0,0.8,0.6666667,1,1,21.0,0,0,0,1,0,,1,0.5,0
prop-1,ver-128,class-60851,1,1,0,3,1,0,2,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1,12,1,0,1,1,1.0,0
prop-1,ver-128,class-61083,7,1,1,19,41,15,2,17,3,1.125,354,0.083333336,0,0.0,0.41428572,0,0,47.857143,6,2,76,1,4,2,1,0.85714287,4
prop-1,ver-128,class-61030,4,5,0,15,20,4,5,10,3,1.0,77,0.0,0,0.96,0.5555555999999999,4,8,17.5,0,0,0,1,0,0,1,0.5,2
prop-1,ver-128,class-63387,2,3,0,12,16,1,0,12,2,2.0,56,0.0,0,0.85714287,0.625,1,1,27.0,0,0,0,1,0,,4,2.0,0
prop-1,ver-128,class-60674,11,4,0,21,35,43,3,21,4,0.9,137,0.8,0,0.7368420999999999,0.23140496,2,4,11.0,,0,0,,0,,3,1.0909091,0
prop-1,ver-128,class-53706,1,1,0,0,5,0,0,0,0,2.0,19,0.0,0,0.0,0.0,0,0,12.0,0,0,0,1,0,,0,0.0,0
prop-1,ver-128,class-61522,4,4,0,11,19,4,1,10,3,1.0,85,0.0,0,0.9777778,0.5555555999999999,3,7,19.5,0,0,0,1,0,,1,0.5,0
prop-1,ver-128,class-63284,3,1,0,20,42,3,0,20,0,1.0,285,0.0,0,0.0,0.33333334,0,0,93.0,0,0,0,1,0,,5,2.0,0
prop-1,ver-128,class-62006,2,3,0,11,13,1,0,11,2,2.0,55,0.0,0,0.85714287,0.6,1,1,26.5,0,0,0,1,0,,4,2.0,0
prop-1,ver-128,class-61189,2,2,0,11,15,1,0,11,2,2.0,55,0.0,0,0.8,0.6666667,1,1,26.5,0,0,0,1,0,,1,0.5,0
prop-1,ver-128,class-60395,2,3,0,4,4,1,0,4,2,2.0,12,0.0,0,0.85714287,0.6666667,1,1,5.0,0,0,0,1,0,,1,0.5,0
prop-1,ver-128,class-62371,3,3,0,8,18,1,0,8,2,0.75,56,0.0,0,0.85714287,0.625,1,1,17.0,0,0,0,1,0,,4,1.3333334,0
prop-1,ver-128,class-60550,2,3,0,20,35,1,0,20,2,2.0,176,0.0,0,0.85714287,0.625,2,2,87.0,1,1,41,1,0,0,1,0.5,0
prop-1,ver-128,class-53685,3,3,0,5,5,3,0,5,1,2.0,11,0.0,0,0.8333333,0.53333336,1,1,2.6666667,2,1,4,0,0,1,1,0.6666667,0
prop-1,ver-128,class-62169,2,4,0,20,16,1,0,20,2,2.0,68,0.0,0,0.9444444,0.625,1,1,33.0,1,1,20,1,0,0,1,0.5,0
prop-1,ver-128,class-62613,5,7,0,23,25,4,0,23,1,0.9166667,89,0.0,0,0.88461536,0.6666667,2,3,16.2,0,0,0,1,0,,1,0.6,0
prop-1,ver-128,class-62655,4,7,0,9,13,4,0,9,1,1.0,43,0.0,0,0.9166667,0.5555555999999999,2,2,9.0,0,0,0,1,0,,1,0.5,0
prop-1,ver-128,class-62093,5,4,0,8,22,8,0,8,1,0.9166667,148,0.33333334,0,0.9347825999999999,0.5,1,2,28.0,2,1,5,0,0,0,1,0.6,0
prop-1,ver-128,class-60490,2,3,0,8,8,1,0,8,2,2.0,22,0.0,0,0.85714287,0.625,1,1,10.0,0,0,0,1,0,,1,0.5,0
prop-1,ver-128,class-61940,5,2,0,5,10,0,0,5,3,0.5,39,0.0,0,0.42857143,0.37142858,1,2,6.4,,0,0,,0,,1,0.8,0
prop-1,ver-128,class-63467,2,5,47,51,4,1,47,4,2,2.0,9,0.0,0,0.95454544,0.6666667,1,1,3.5,0,0,0,1,0,,1,0.5,0
prop-1,ver-128,class-60619,5,6,0,17,19,4,0,17,1,0.9166667,75,0.0,0,0.875,0.6666667,2,3,13.4,0,0,0,1,0,,1,0.6,0
prop-1,ver-128,class-52967,0,1,0,0,0,0,0,0,0,2.0,8,0.0,0,0.0,0.0,0,0,0.0,0,0,0,1,0,,0,0.0,0
prop-1,ver-128,class-61279,2,3,0,19,30,1,0,19,2,2.0,241,0.0,0,0.85714287,0.625,2,2,119.5,1,1,40,1,0,0,1,0.5,0
prop-1,ver-128,class-61900,7,3,6,16,44,0,6,10,5,0.6111111,286,0.33333334,0,0.8888889000000001,0.45833334,1,2,39.42857,1,1,18,1,0,0,3,1.8571428,0
prop-1,ver-128,class-62958,2,3,0,21,18,1,0,21,2,2.0,75,0.0,0,0.85714287,0.625,1,1,36.5,7,4,193,1,0,3,1,0.5,0
prop-1,ver-128,class-61765,7,4,0,24,45,19,0,24,4,0.75641024,451,0.07692308,0,0.875,0.36111109999999996,2,2,61.57143000000001,1,1,37,1,0,1,14,2.857143,0
prop-1,ver-128,class-60862,2,3,0,10,12,1,0,10,2,2.0,60,0.0,0,0.85714287,0.5833333,1,1,29.0,3,2,83,1,0,2,1,0.5,0
prop-1,ver-128,class-62147,2,3,0,15,27,1,0,15,2,2.0,130,0.0,0,0.85714287,0.625,1,1,64.0,1,1,8,1,0,0,1,0.5,0
prop-1,ver-128,class-63309,5,6,0,13,17,4,0,13,1,0.9166667,60,0.0,0,0.88,0.6666667,2,3,10.4,0,0,0,1,0,,1,0.6,0
prop-1,ver-128,class-62440,6,2,0,27,67,1,0,27,3,0.9111111,436,0.22222222,1,0.82608694,0.55,1,2,70.166664,2,2,85,1,1,0,13,2.6666667,0
prop-1,ver-128,class-62796,5,6,0,15,18,4,0,15,1,0.9166667,68,0.0,0,0.88,0.6666667,2,3,12.0,0,0,0,1,0,,1,0.6,0
prop-1,ver-128,class-53821,1,1,0,1,5,0,0,1,0,2.0,79,0.0,0,0.0,0.0,0,0,12.0,0,0,0,1,0,,0,0.0,0
prop-1,ver-128,class-63431,14,1,0,2,15,79,1,2,0,0.9230769,73,0.85714287,1,0.0,0.27380952,0,0,3.7142856,,0,0,,0,,1,0.85714287,0
prop-1,ver-128,class-60347,3,3,0,25,37,3,0,25,2,2.0,198,0.0,0,0.75,0.44444445,2,2,65.0,5,3,203,1,2,2,8,5.0,0
prop-1,ver-128,class-61696,5,4,0,11,15,10,0,11,1,2.0,45,0.0,0,0.875,0.55,2,3,8.0,0,0,0,1,0,,3,1.2,0
prop-1,ver-128,class-61741,2,3,0,7,9,1,1,6,2,2.0,20,0.0,0,0.9629629999999999,0.6666667,2,3,9.0,1,1,0,0,0,1,1,0.5,0
prop-1,ver-128,class-52895,2,1,0,24,55,1,0,24,2,1.0,184,0.0,0,0.0,0.6666667,0,0,90.5,0,0,0,1,0,,6,3.0,0
prop-1,ver-128,class-61363,13,1,0,26,53,36,6,20,13,0.9270833,493,0.625,0,0.0,0.28846154,0,0,35.692307,1,1,29,1,1,0,15,2.0769231,0
prop-1,ver-128,class-63196,4,4,0,15,25,4,1,14,3,1.0,146,0.0,0,0.9677418999999999,0.5555555999999999,4,8,34.75,3,1,39,1,0,0,1,0.5,0
prop-1,ver-128,class-63287,5,4,0,24,47,8,2,22,3,1.0,187,0.0,0,0.9375,0.4,3,4,35.8,0,0,0,1,0,,2,0.8,0
prop-1,ver-128,class-62716,5,7,0,22,24,4,0,22,1,0.9166667,105,0.0,0,0.88461536,0.6666667,2,3,19.4,0,0,0,1,0,,1,0.6,0
prop-1,ver-128,class-63484,7,4,0,37,54,1,4,33,6,0.8333333,422,0.0,0,0.94623655,0.7777778000000001,4,12,58.85714300000001,1,1,29,1,0,0,1,0.71428573,0
prop-1,ver-128,class-62433,5,6,0,12,17,4,0,12,1,0.9166667,58,0.0,0,0.88,0.6666667,2,3,10.0,1,1,25,1,0,0,2,0.8,0
prop-1,ver-128,class-53751,1,1,0,0,5,0,0,0,0,2.0,17,0.0,0,0.0,0.0,0,0,12.0,0,0,0,1,0,,0,0.0,0
prop-1,ver-128,class-63149,2,3,0,8,7,1,0,8,2,2.0,29,0.0,0,0.85714287,0.625,1,1,13.5,0,0,0,1,0,,2,1.0,0
prop-1,ver-128,class-62765,2,3,0,17,12,1,0,17,2,2.0,69,0.0,0,0.85714287,0.625,1,1,33.5,2,2,16,0,0,0,1,0.5,0
prop-1,ver-128,class-61810,4,3,0,9,28,2,0,9,2,0.7777778000000001,96,0.33333334,0,0.9607843,1.0,1,1,22.25,0,0,0,1,0,,1,0.5,0
prop-1,ver-128,class-62348,5,7,0,12,18,4,0,12,1,0.9166667,61,0.6666667,0,0.88,0.6666667,2,3,10.6,0,0,0,1,0,,2,0.8,0
prop-1,ver-128,class-63492,2,3,0,11,12,1,0,11,2,2.0,56,0.0,0,0.85714287,0.5833333,1,1,27.0,1,1,4,1,0,0,1,0.5,0
prop-1,ver-128,class-62351,2,3,0,9,17,1,0,9,2,2.0,57,1.0,0,0.85714287,0.6666667,1,1,27.0,0,0,0,1,0,0,3,1.5,1
prop-1,ver-128,class-60947,2,2,0,2,3,1,0,2,2,2.0,7,0.0,0,0.99557525,1.0,0,0,2.5,0,0,0,1,0,,1,0.5,0
prop-1,ver-128,class-62848,2,3,0,15,18,1,0,15,2,2.0,73,0.0,0,0.85714287,0.6,1,1,35.5,0,0,0,1,0,,6,3.0,0
prop-1,ver-128,class-63357,4,7,0,9,13,4,0,9,1,1.0,43,0.0,0,0.92,0.5555555999999999,2,2,9.0,0,0,0,1,0,,1,0.5,0
prop-1,ver-128,class-53741,5,2,1,11,25,10,1,10,1,1.0,83,0.0,0,0.6,0.44,2,3,15.4,2,1,9,0,0,1,5,1.8,0
prop-1,ver-128,class-63163,6,6,0,17,22,3,0,17,1,0.8666666999999999,85,0.0,0,0.84615386,0.73333335,2,3,12.666667,0,0,0,1,0,,1,0.6666667,0
prop-1,ver-128,class-60879,5,6,0,13,18,4,0,13,1,0.9166667,72,0.0,0,0.875,0.6666667,2,3,12.8,0,0,0,1,0,,1,0.6,0
prop-1,ver-128,class-62806,2,3,0,9,14,1,0,9,2,2.0,48,0.0,0,0.85714287,0.625,1,1,23.0,1,1,13,1,0,1,3,1.5,0
prop-1,ver-128,class-63074,4,4,0,24,31,4,3,21,3,1.0,135,0.0,0,0.9777778,0.5555555999999999,3,10,32.0,0,0,0,1,0,,1,0.5,0
prop-1,ver-128,class-61676,39,1,0,64,179,717,0,64,31,0.96842104,1497,0.3,0,0.0,0.13289474,0,0,37.128204,15,9,301,1,1,3,14,2.6923077,1
prop-1,ver-128,class-62414,2,3,0,4,4,1,0,4,2,2.0,12,0.0,0,0.85714287,0.6666667,1,1,5.0,0,0,0,1,0,,1,0.5,0
prop-1,ver-128,class-62516,2,2,3,9,16,1,3,6,1,2.0,61,0.0,0,0.9375,0.7,0,0,29.5,0,0,0,1,0,,7,3.5,0
prop-1,ver-128,class-60920,6,2,0,27,65,1,0,27,3,0.9,403,0.3,1,0.82608694,0.55,1,2,64.5,2,2,81,1,1,0,12,2.5,0
prop-1,ver-128,class-62311,6,4,0,35,92,9,7,33,3,1.2,807,1.0,0,0.77272725,0.29629629999999996,2,3,133.33333000000002,6,5,129,1,0,1,7,2.8333333,0
prop-1,ver-128,class-64524,3,5,0,7,6,3,1,6,1,2.0,15,0.0,0,0.97619045,1.0,1,1,4.0,,0,0,,0,,1,0.6666667,0
prop-1,ver-128,class-62061,5,7,0,15,18,4,0,15,1,0.9166667,64,0.0,0,0.88,0.6666667,2,3,11.2,2,2,42,1,1,0,1,0.6,0
prop-1,ver-128,class-63482,5,7,0,24,28,4,0,24,1,0.9166667,113,0.0,0,0.88461536,0.6666667,2,3,21.0,0,0,0,1,0,,1,0.6,0
prop-1,ver-128,class-61994,2,3,0,14,19,1,0,14,2,2.0,74,0.0,0,0.85714287,0.625,1,1,36.0,1,1,31,1,0,0,1,0.5,0
prop-1,ver-128,class-62554,2,3,0,23,30,1,0,23,2,1.0,359,0.0,0,0.85714287,0.625,1,1,176.5,1,1,25,1,0,1,1,0.5,0
prop-1,ver-128,class-61100,5,6,0,19,23,4,0,19,1,0.9166667,92,0.0,0,0.875,0.6666667,2,3,16.8,0,0,0,1,0,,1,0.6,0
prop-1,ver-128,class-62512,2,3,0,6,9,1,1,5,2,2.0,22,0.0,0,0.9285714,0.6666667,0,0,10.0,3,1,73,0,0,1,1,0.5,3
prop-1,ver-128,class-63078,8,4,4,32,30,28,4,28,2,1.1428572,199,1.0,0,0.7083333,0.35714287,1,1,23.75,2,2,25,1,0,2,1,0.875,0
prop-1,ver-128,class-62091,3,4,0,21,50,3,0,21,2,1.0,627,0.0,0,0.8947368,0.46666667,1,2,207.66666999999998,9,2,115,0,0,2,1,0.6666667,0
prop-1,ver-128,class-53774,2,1,0,7,19,1,0,7,2,1.0,82,0.0,0,0.0,0.625,0,0,39.5,0,0,0,1,0,,5,2.5,0
prop-1,ver-128,class-63190,6,3,0,24,36,15,0,24,5,1.0,195,0.0,0,0.8717949,0.36111109999999996,2,2,30.833334000000004,1,1,9,1,0,0,4,1.3333334,0
prop-1,ver-128,class-62223,5,7,0,12,17,4,0,12,1,0.9166667,68,0.0,0,0.88461536,0.6666667,2,4,12.0,0,0,0,1,0,,1,0.6,0
prop-1,ver-128,class-62079,2,2,0,4,5,1,0,4,2,2.0,23,0.0,0,0.75,0.625,1,1,10.5,0,0,0,1,0,,1,0.5,0
prop-1,ver-128,class-62276,20,4,0,25,87,28,5,20,16,0.86466163,1049,0.5714286,0,0.72727275,0.42982456,3,4,51.1,1,1,4,1,0,0,3,1.1,0
prop-1,ver-128,class-63249,2,3,0,12,18,1,0,12,2,2.0,79,0.0,0,0.85714287,0.625,1,1,38.5,1,1,0,0,0,0,6,3.0,0
prop-1,ver-128,class-60540,5,6,0,13,16,4,0,13,1,0.9166667,64,0.0,0,0.88,0.6666667,2,3,11.2,4,4,32,1,0,0,1,0.6,0
prop-1,ver-128,class-62280,2,5,0,8,4,1,0,8,2,2.0,13,0.0,0,0.94736844,0.625,1,1,5.5,2,2,122,0,0,1,1,0.5,0
prop-1,ver-128,class-61176,2,3,0,9,18,1,0,9,2,2.0,65,0.0,0,0.85714287,0.6666667,1,1,31.5,0,0,0,1,0,,7,3.5,0
prop-1,ver-128,class-63536,2,1,0,2,5,1,1,1,2,2.0,13,0.0,0,0.0,0.75,0,0,5.5,0,0,0,1,0,,1,0.5,0
prop-1,ver-128,class-53001,8,3,0,11,27,16,0,11,8,0.85714287,164,0.4,0,0.84782606,0.325,2,6,18.875,0,0,0,1,0,,8,2.25,0
prop-1,ver-128,class-61026,4,5,0,13,23,4,2,11,3,1.0,78,0.0,0,0.96,0.5555555999999999,4,8,17.75,0,0,0,1,0,,1,0.5,0
prop-1,ver-128,class-62612,7,4,2,29,70,19,2,27,1,1.0,462,0.33333334,0,0.8484849,0.5,2,8,64.57143,6,2,83,1,5,1,7,2.142857,4
prop-1,ver-128,class-62755,3,1,0,20,30,1,12,9,2,0.75,203,0.5,0,0.0,0.75,0,0,66.0,0,0,0,1,0,,14,4.6666665,0
prop-1,ver-128,class-60769,6,6,0,17,22,3,0,17,1,0.8666666999999999,85,0.0,0,0.84,0.73333335,2,3,12.666667,0,0,0,1,0,,1,0.6666667,0
prop-1,ver-128,class-61149,6,4,2,30,67,9,2,28,1,0.94285715,945,0.42857143,0,0.875,0.5,2,7,155.33333000000002,9,1,332,1,5,1,5,1.5,8
prop-1,ver-128,class-61767,5,4,0,19,36,8,1,18,3,1.0,165,0.0,0,0.94736844,0.5833333,3,8,31.4,2,2,100,1,0,1,6,1.6,0
prop-1,ver-128,class-62265,5,4,0,13,26,6,0,13,1,0.8333333,141,0.33333334,0,0.9347825999999999,0.75,1,2,26.6,3,3,6,0,0,0,1,0.6,1
prop-1,ver-128,class-60911,6,5,0,17,22,3,0,17,1,0.8666666999999999,85,0.0,0,0.84,0.73333335,2,3,12.666667,0,0,0,1,0,,1,0.6666667,0
prop-1,ver-128,class-61887,2,3,0,17,12,1,0,17,2,2.0,69,0.0,0,0.85714287,0.625,1,1,33.5,3,2,33,0,0,0,1,0.5,0
prop-1,ver-128,class-52973,2,1,0,6,12,1,0,6,2,2.0,42,0.0,0,0.0,0.6666667,0,0,20.0,0,0,0,1,0,,4,2.0,0
prop-1,ver-128,class-62753,1,5,0,1,2,0,0,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,1,1,0,0,0,1,0,0.0,0
prop-1,ver-128,class-63323,9,4,0,22,44,24,6,16,8,0.9166667,272,0.0,0,0.9263158000000001,0.8333333,3,13,28.888890000000004,3,3,21,1,0,2,1,0.7777778000000001,0
prop-1,ver-128,class-61932,4,5,0,9,13,4,0,9,1,1.0,43,0.0,0,0.9130434999999999,0.5555555999999999,2,2,9.0,0,0,0,1,0,,1,0.5,0
prop-1,ver-128,class-63343,2,1,0,3,9,1,0,3,2,2.0,26,0.0,0,0.0,0.75,0,0,12.0,1,1,0,0,0,0,2,1.0,2
prop-1,ver-128,class-62967,4,4,0,28,36,4,1,27,3,1.0,195,0.0,0,0.96428573,0.5555555999999999,3,7,47.0,1,1,53,1,0,0,1,0.5,0
prop-1,ver-128,class-62531,2,3,0,3,4,1,0,3,0,1.0,12,0.0,0,0.9629629999999999,0.6666667,1,1,4.5,,0,0,,0,,1,0.5,0
prop-1,ver-128,class-61532,3,3,0,10,23,1,0,10,2,0.75,95,0.5,0,0.94736844,0.6666667,0,0,30.0,0,0,0,1,0,,4,1.3333334,0
prop-1,ver-128,class-62106,3,3,0,37,48,1,0,37,2,0.875,239,0.25,0,0.85714287,0.6666667,1,1,77.333336,2,2,22,1,0,1,12,4.0,0
prop-1,ver-128,class-62248,2,2,0,11,10,1,0,11,2,2.0,39,0.0,0,0.8,0.6666667,1,1,18.5,0,0,0,1,0,,1,0.5,0
prop-1,ver-128,class-63365,7,8,0,20,27,9,0,20,2,0.8888889000000001,107,0.0,0,0.82758623,0.7222221999999999,2,3,13.857142000000001,0,0,0,1,0,,1,0.71428573,0
prop-1,ver-128,class-52866,1,2,0,1,2,0,0,1,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0,0,1,0,,0,0.0,0
prop-1,ver-128,class-61807,5,6,0,15,18,4,0,15,1,0.9166667,64,0.0,0,0.88,0.6666667,2,3,11.2,0,0,0,1,0,,1,0.6,0
prop-1,ver-128,class-62438,5,8,0,17,20,4,0,17,1,0.9166667,75,0.0,0,0.8888889000000001,0.6666667,2,3,13.4,0,0,0,1,0,,1,0.6,0
prop-1,ver-128,class-63008,4,4,0,23,60,4,1,22,3,1.0,298,0.0,0,0.9591837,0.5555555999999999,3,6,72.75,4,4,84,1,0,0,1,0.5,1
prop-1,ver-128,class-52904,6,3,0,17,35,9,0,17,6,0.85,200,0.25,0,0.8863636,0.33333334,2,6,31.666665999999996,7,4,163,0,0,1,17,3.8333333,0
prop-1,ver-128,class-61188,4,4,0,4,7,6,0,4,1,2.0,16,0.0,0,0.9032258,0.4375,2,2,3.0,0,0,0,1,0,,1,0.75,0
