Project,Version,Class,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,nr,ndc,nml,isOld,ndpv,ner,max(cc),avg(cc),bugs
poi,3.0,org.apache.poi.hssf.record.formula.RangePtg,9,2,0,4,13,36,1,3,9,1.125,58,0.0,0,0.3,0.25925925,0,0,5.3333335,2,2,,0,0,,1,0.7777778000000001,0
poi,3.0,org.apache.poi.hssf.util.HSSFColor$LIGHT_GREEN,5,2,0,1,6,8,1,1,4,1.0833334,33,0.0,0,0.5714286,1.0,0,0,5.0,,0,,,0,,1,0.6,0
poi,3.0,org.apache.poi.hssf.record.formula.AreaErrPtg,6,3,0,4,34,13,1,3,5,1.2,194,0.0,0,0.875,0.33333334,2,3,31.166665999999996,3,2,,0,0,,1,0.6666667,0
poi,3.0,org.apache.poi.hssf.util.HSSFColor$BLUE,5,2,0,1,6,8,1,1,4,1.125,34,0.0,0,0.5714286,1.0,0,0,5.0,,0,,,0,,1,0.6,0
poi,3.0,org.apache.poi.hssf.record.HorizontalPageBreakRecord,4,3,0,3,7,6,1,2,4,1.3333334,18,0.0,0,0.96,0.5,1,3,3.25,3,3,,1,1,,1,0.25,1
poi,3.0,org.apache.poi.hssf.record.PlotAreaRecord,9,2,0,5,16,36,1,4,7,1.125,71,0.0,0,0.6111111,0.31111112,1,4,6.777777700000001,4,3,,1,2,,2,0.8888889000000001,1
poi,3.0,org.apache.poi.hssf.record.formula.DeletedArea3DPtg,2,3,0,3,4,1,1,2,2,2.0,12,0.0,0,1.0,0.625,0,0,4.5,3,3,,0,0,,0,0.0,0
poi,3.0,org.apache.poi.hssf.record.UnknownRecord,11,2,0,10,24,0,6,4,8,0.35,174,1.0,0,0.57894737,0.36363637,1,5,14.636364000000002,5,3,,1,3,,3,1.0,9
poi,3.0,org.apache.poi.hpsf.HPSFException,5,3,4,5,7,4,5,0,5,0.5,29,1.0,0,0.9444444,0.6,0,0,4.6,2,2,,1,1,,1,0.2,0
poi,3.0,org.apache.poi.ddf.EscherBSERecord,33,2,0,9,63,326,2,7,33,0.9402174000000001,684,0.5652174,1,0.37254903,0.20075758,1,5,19.030304,2,2,,1,0,,7,1.3030303,2
poi,3.0,org.apache.poi.util.POILogger,26,1,3,11,42,325,10,1,22,1.04,693,0.0,0,0.0,0.5448718000000001,0,0,25.461538,2,2,,1,0,,10,1.9615383999999998,1
poi,3.0,org.apache.poi.poifs.storage.PropertyBlock,4,2,0,5,11,4,1,4,2,0.8333333,108,1.0,1,0.5,0.4,1,1,25.5,1,1,,1,0,,3,1.25,1
poi,3.0,org.apache.poi.hssf.record.BeginRecord,8,2,0,5,15,28,1,4,6,1.1428572,60,0.0,0,0.64705884,0.325,1,4,6.375,4,3,,1,2,,2,0.875,1
poi,3.0,org.apache.poi.hssf.record.AxisLineFormatRecord,11,2,0,6,22,35,1,5,9,1.0,126,0.16666667,0,0.55,0.3090909,1,4,9.909091,4,3,,1,2,,2,0.90909094,1
poi,3.0,org.apache.poi.hssf.record.ProtectionRev4Record,10,2,0,6,19,33,2,4,8,0.8333333,101,0.5,0,0.57894737,0.26666668,1,4,8.9,4,3,,1,2,,2,1.1,1
poi,3.0,org.apache.poi.hssf.model.LineShape,5,2,0,16,41,6,1,16,2,0.75,181,1.0,2,0.5555555999999999,0.55,1,1,34.8,2,2,,1,0,,3,1.2,1
poi,3.0,org.apache.poi.hssf.record.RowRecord,37,2,0,11,53,394,5,6,34,0.8833333000000001,543,0.8666666999999999,5,0.24444444,0.21825397,1,4,13.270270000000002,7,3,,1,4,,4,1.1351352,2
poi,3.0,org.apache.poi.hssf.util.HSSFColor$CORAL,5,2,0,1,6,8,1,1,4,1.0833334,33,0.0,0,0.5714286,1.0,0,0,5.0,,0,,,0,,1,0.6,0
poi,3.0,org.apache.poi.poifs.property.PropertyTable,11,1,0,11,34,0,2,9,10,0.56666666,210,1.0,1,0.0,0.27272728,0,0,17.818182,1,1,,1,0,,3,1.0909091,2
poi,3.0,org.apache.poi.hssf.record.SCLRecord,13,2,0,8,24,44,3,5,11,0.75,171,0.6666667,0,0.5,0.30769232,1,4,11.923077000000001,4,3,,1,2,,2,0.9230769,1
poi,3.0,org.apache.poi.hssf.record.WindowTwoRecord,47,2,0,9,63,167,3,6,45,0.87173915,741,0.95,12,0.19642857,0.25177306,1,4,14.3404255,5,3,,1,2,,3,1.0212766,1
poi,3.0,org.apache.poi.hssf.record.formula.AreaNAPtg,6,3,0,5,9,15,2,3,5,1.2,31,0.0,0,0.875,0.33333334,1,1,4.0,2,2,,0,0,,1,0.6666667,0
poi,3.0,org.apache.poi.ddf.EscherDump$1PropName,1,1,0,1,2,0,1,1,1,2.0,16,0.0,1,0.0,1.0,0,0,12.0,,0,,,0,,0,0.0,0
poi,3.0,org.apache.poi.hssf.record.ExternSheetRecord,13,2,0,7,31,52,2,5,11,0.7222221999999999,206,0.6666667,0,0.5,0.26923078,1,4,14.615385,4,3,,1,2,,2,1.1538461000000002,2
poi,3.0,org.apache.poi.util.BinaryTree$BinaryTreeIterator,5,1,6,8,14,0,6,2,3,0.55,108,0.8,3,0.0,0.46666667,0,0,19.6,,0,,,0,,2,1.0,0
poi,3.0,org.apache.poi.hssf.record.WSBoolRecord,30,2,0,9,43,141,3,6,27,0.8591953999999999,372,0.9166667,9,0.28947368,0.21674877,1,4,11.0,6,3,,1,2,,2,0.93333334,1
poi,3.0,org.apache.poi.hssf.record.VerticalPageBreakRecord,4,3,0,3,7,6,1,2,4,1.3333334,18,0.0,0,0.96,0.5,1,3,3.25,4,3,,1,2,,1,0.25,1
poi,3.0,org.apache.poi.hssf.record.NoteStructureSubRecord,8,3,0,6,23,8,2,5,6,0.78571427,125,0.5,0,0.6666667,0.325,1,4,14.375,1,1,,0,0,,2,0.875,1
poi,3.0,org.apache.poi.hssf.record.SaveRecalcRecord,11,2,0,6,20,35,2,4,9,0.8,112,0.5,0,0.55,0.25757575,1,4,9.0,4,3,,1,2,,2,1.0909091,1
poi,3.0,org.apache.poi.hssf.record.VCenterRecord,11,2,0,7,20,35,3,4,9,0.8,113,0.5,0,0.55,0.25757575,1,4,9.090909,4,3,,1,2,,2,1.0909091,1
poi,3.0,org.apache.poi.hssf.record.DataFormatRecord,19,2,0,8,35,77,1,7,17,0.7592593000000001,304,0.8333333,1,0.39285713,0.25438598,1,4,14.684211,5,3,,1,2,,2,0.94736844,1
poi,3.0,org.apache.poi.hssf.record.RightMarginRecord,11,2,0,7,21,35,2,5,9,0.8,107,0.5,0,0.55,0.25757575,1,4,8.545455,4,3,,1,2,,2,0.90909094,0
poi,3.0,org.apache.poi.hssf.eventmodel.ModelFactory,5,1,0,8,24,2,0,8,4,0.6666667,117,0.0,1,0.0,0.36,0,0,21.8,2,2,,1,0,,7,2.2,1
poi,3.0,org.apache.poi.hssf.record.WindowProtectRecord,10,2,0,6,19,33,2,4,8,0.8333333,102,0.5,0,0.57894737,0.26666668,1,4,9.0,4,3,,1,2,,2,1.1,1
poi,3.0,org.apache.poi.hssf.usermodel.StaticFontMetrics,3,1,0,2,24,1,1,1,1,0.75,121,1.0,0,0.0,0.5,0,0,38.666668,2,2,,1,0,,8,2.6666667,2
poi,3.0,org.apache.poi.hssf.usermodel.HSSFPalette$CustomColor,7,2,0,3,18,13,1,2,3,0.375,145,1.0,0,0.5,0.42857143,0,0,19.142857,,0,,,0,,3,0.85714287,0
poi,3.0,org.apache.poi.hssf.record.EOFRecord,9,2,0,7,16,36,3,4,7,1.125,67,0.0,0,0.6111111,0.31111112,1,4,6.3333335,4,3,,1,2,,2,0.8888889000000001,1
poi,3.0,org.apache.poi.hssf.record.formula.EqualPtg,9,2,0,5,13,36,2,3,9,1.125,62,0.0,0,0.3,0.25925925,0,0,5.6666665,3,3,,1,1,,1,0.7777778000000001,0
poi,3.0,org.apache.poi.hssf.record.ValueRangeRecord,39,2,0,8,58,91,1,7,37,0.8486841999999999,652,0.9375,9,0.22916667,0.21611722,1,4,15.307692999999999,5,3,,1,2,,2,0.974359,1
poi,3.0,org.apache.poi.util.BinaryTree$Node,32,1,0,10,38,406,10,0,5,0.85714287,339,1.0,3,0.0,0.4125,1,1,9.375,,0,,,0,,5,1.15625,0
poi,3.0,org.apache.poi.hssf.record.WriteAccessRecord,10,2,0,9,26,33,2,7,8,0.8333333,148,0.5,0,0.57894737,0.26666668,1,4,13.6,4,3,,1,2,,2,1.0,2
poi,3.0,org.apache.poi.hssf.record.CodepageRecord,10,2,0,6,19,39,2,4,8,0.9259259,92,0.33333334,0,0.57894737,0.32,1,4,7.9,5,4,,1,2,,2,0.9,1
poi,3.0,org.apache.poi.hssf.record.SharedFormulaRecord,19,2,0,19,89,155,2,17,16,0.8541667,531,0.875,0,0.39285713,0.23684211,1,4,26.526315999999998,7,3,,1,4,,10,1.7368422,5
poi,3.0,org.apache.poi.hssf.model.Model,0,1,0,4,0,0,4,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,2,2,,1,0,,0,0.0,0
poi,3.0,org.apache.poi.hssf.record.SeriesListRecord,11,2,0,5,22,25,1,4,9,0.75,124,0.5,0,0.55,0.25757575,1,4,10.090909,4,3,,1,2,,2,0.90909094,1
poi,3.0,org.apache.poi.poifs.property.DirectoryProperty,8,2,1,10,37,0,6,4,6,0.35714287,276,1.0,0,0.8235294,0.375,1,1,33.25,2,2,,1,1,,6,1.625,1
poi,3.0,org.apache.poi.hssf.usermodel.HSSFPalette,6,1,0,7,12,0,2,5,5,0.0,175,1.0,1,0.0,0.5416667,0,0,28.0,3,3,,1,1,,5,2.5,1
poi,3.0,org.apache.poi.ddf.EscherComplexProperty,9,2,1,6,32,0,2,4,9,0.125,172,0.0,0,0.53333336,0.35185185,1,1,18.0,1,1,,1,0,,4,1.1111111999999999,1
poi,3.0,org.apache.poi.hpsf.CustomProperty,7,3,0,4,14,9,2,2,7,0.16666667,85,1.0,0,0.6923077,0.42857143,1,1,11.0,2,2,,0,0,,7,1.4285715,0
poi,3.0,org.apache.poi.util.BinaryTree$5,7,2,0,2,17,0,2,2,6,0.16666667,70,0.0,1,0.71428573,0.39285713,1,5,8.857142,,0,,,0,,3,1.2857143,0
poi,3.0,org.apache.poi.util.DoubleList,25,1,0,1,29,0,1,0,24,0.38888890000000004,635,1.0,0,0.0,0.31333333,1,1,24.28,1,1,,0,0,,9,2.6,0
poi,3.0,org.apache.poi.hssf.record.PrintSetupRecord,48,2,0,10,64,616,4,6,45,0.9,667,0.95,8,0.19642857,0.21580547,1,4,12.479167,5,3,,1,2,,2,0.9583333,1
poi,3.0,org.apache.poi.hssf.util.HSSFColor$SEA_GREEN,5,2,0,1,6,8,1,1,4,1.0833334,33,0.0,0,0.5714286,1.0,0,0,5.0,,0,,,0,,1,0.6,0
poi,3.0,org.apache.poi.hssf.usermodel.HSSFClientAnchor,18,2,0,7,32,85,4,3,16,0.7764706,398,0.0,0,0.38461540000000005,0.35555556,1,1,20.833334,3,2,,1,0,,4,1.5,2
poi,3.0,org.apache.poi.ddf.EscherSimpleProperty,8,2,3,13,24,0,9,4,8,0.14285715,121,1.0,0,0.5714286,0.375,1,1,14.0,2,2,,1,0,,5,1.25,1
poi,3.0,org.apache.poi.hssf.util.SheetReferences,3,1,0,3,8,0,3,0,3,0.0,32,0.0,0,0.0,0.6666667,0,0,9.333333,2,2,,1,0,,1,0.6666667,0
poi,3.0,org.apache.poi.hssf.record.DefaultColWidthRecord,11,2,0,6,20,43,2,4,9,0.8,102,0.5,0,0.55,0.3090909,1,4,8.090909,4,3,,1,2,,2,0.90909094,1
poi,3.0,org.apache.poi.util.BinaryTree$6,6,3,0,3,16,0,2,3,5,0.2,93,0.0,1,0.7826086999999999,0.5,3,11,14.333332999999998,,0,,,0,,4,1.8333334,0
poi,3.0,org.apache.poi.hssf.record.MulBlankRecord,13,2,0,6,24,64,3,3,10,0.85,172,0.8,0,0.5,0.30769232,1,3,11.846153999999999,4,3,,1,2,,2,1.0769231000000001,4
poi,3.0,org.apache.poi.hssf.record.DeltaRecord,11,2,0,6,21,43,2,4,9,0.9,102,0.33333334,0,0.55,0.25757575,1,4,8.0,4,3,,1,2,,2,0.90909094,1
