Project,Version,Class,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,nr,ndc,nml,isOld,ndpv,ner,max(cc),avg(cc),bugs
forrest,0.7,org.apache.forrest.xni.XNIConfigurableFileGenerator,8,5,0,19,43,8,1,19,8,0.8214286,305,0.25,0,0.65,0.3,1,1,36.625,,,,,0,,2,1.125,0
forrest,0.7,org.apache.forrest.conf.SkinconfTransformer,3,5,0,4,24,3,0,4,3,2.0,276,0.0,0,0.9310345,0.5,1,1,91.0,,,,,0,,1,0.6666667,0
forrest,0.7,org.apache.forrest.xni.XNIConfigurableFileGenerator$1,1,4,0,3,2,0,1,3,0,2.0,9,1.0,1,1.0,1.0,0,0,7.0,,,,,0,,0,0.0,0
forrest,0.7,org.apache.forrest.conf.AntPropertiesModule,5,4,0,12,20,6,0,12,3,0.5,88,1.0,0,0.7894737,0.4,1,1,16.2,,,,,0,,1,0.8,0
forrest,0.7,org.apache.forrest.locationmap.lm.MatchNode,3,3,0,13,33,0,2,13,3,0.6,234,1.0,2,0.8181818000000001,0.44444445,2,2,75.333336,,,,,0,,1,0.6666667,0
forrest,0.7,org.apache.forrest.sourcetype.XmlSchemaRule,3,1,0,4,13,1,0,4,3,0.5,90,1.0,0,0.0,0.5555555999999999,0,0,28.333334000000004,,,,,0,,11,4.0,0
forrest,0.7,org.apache.forrest.util.XPathTransformer,17,6,0,13,62,88,0,13,9,0.671875,532,1.0,0,0.76119405,0.25,1,2,30.058822999999997,,,,,0,,17,2.8235295,0
forrest,0.7,org.apache.forrest.sourcetype.SourceTypeRule,1,1,0,7,1,0,5,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,,,,,0,,1,1.0,0
forrest,0.7,org.apache.forrest.sourceexists.SourceExistsSelector,3,2,0,10,14,0,0,10,3,0.0,97,0.0,0,0.71428573,0.46666667,0,0,31.0,,,,,0,,2,1.0,0
forrest,0.7,org.apache.forrest.locationmap.AbstractWrappingModule,7,2,0,11,26,0,0,11,7,0.5833333,141,0.0,0,0.45454547,0.4857143,0,0,18.857143,,,,,0,,2,1.0,0
forrest,0.7,org.apache.forrest.sourcetype.DocDeclRule,3,1,0,5,7,1,1,4,3,0.5,23,1.0,0,0.0,0.5555555999999999,0,0,6.3333335,,,,,0,,2,1.0,0
forrest,0.7,org.apache.forrest.conf.ForrestConfUtils,7,1,0,4,16,21,2,2,5,1.1666666,104,0.0,0,0.0,0.23809524,0,0,13.714285999999998,,,,,0,,5,1.4285715,1
forrest,0.7,org.apache.forrest.locationmap.lm.LocatorNode,5,3,0,14,34,2,4,13,3,0.6666667,235,1.0,2,0.6923077,0.33333334,1,1,45.4,,,,,0,,1,0.8,0
forrest,0.7,org.apache.forrest.locationmap.lm.LocationMap,7,2,0,15,48,5,2,14,4,0.9375,364,0.5,2,0.45454547,0.37142858,0,0,49.857143,,,,,0,,2,1.0,2
forrest,0.7,org.apache.forrest.sourcetype.SourceTypeAction,3,2,0,24,43,0,0,24,3,0.75,247,1.0,0,0.71428573,0.42857143,0,0,80.666664,,,,,0,,1,0.6666667,0
forrest,0.7,org.apache.forrest.log.ForrestLogTargetFactory,2,5,0,5,12,1,0,5,2,2.0,43,0.0,0,0.93333334,0.75,0,0,20.5,,,,,1,,1,0.5,0
forrest,0.7,org.apache.forrest.util.IdGeneratorTransformer,13,6,0,16,49,38,0,16,10,0.6041667,410,1.0,0,0.8095238,0.21367522,1,2,30.23077,,,,,0,,2,1.0,0
