Project,Version,Class,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,nr,ndc,nml,isOld,ndpv,ner,max(cc),avg(cc),bugs
camel,1.2,org.apache.camel.converter.jaxb.IntegerHeader,6,2,0,2,11,9,1,1,6,0.2,45,1.0,0,0.5,0.41666666,0,0,6.3333335,0,0,,0,0,,2,0.8333333,0
camel,1.2,org.apache.camel.component.cxf.spring.CxfEndpointBean,1,0,0,5,4,0,3,2,1,2.0,9,0.0,0,0.0,1.0,0,0,8.0,0,0,,0,0,,0,0.0,0
camel,1.2,org.apache.camel.component.jmx.JMXMessage,9,3,0,4,12,30,1,4,9,0.25,50,1.0,0,0.76666665,0.5555555999999999,2,5,4.4444447,1,1,40,1,0,,1,0.7777778000000001,1
camel,1.2,org.apache.camel.spring.spi.TransactionInterceptor$1,2,2,0,5,5,0,1,5,0,0.0,26,0.0,2,0.6666667,0.625,1,1,11.0,,0,,,0,,1,0.5,0
camel,1.2,org.apache.camel.impl.ServiceSupport,14,1,27,31,28,49,29,2,7,0.8076923,200,1.0,0,0.0,0.3809524,0,0,12.857142,7,2,100,1,1,,3,1.2142857,1
camel,1.2,org.apache.camel.processor.idempotent.MemoryMessageIdRepository,5,1,0,2,10,8,0,2,5,0.5,57,1.0,0,0.0,0.3,0,0,10.2,2,2,47,1,0,,2,1.0,1
camel,1.2,org.apache.camel.Consumer,0,1,0,31,0,0,30,1,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,1,1,3,1,0,,0,0.0,0
camel,1.2,org.apache.camel.component.bean.BeanInfo,13,1,0,23,77,48,1,22,5,0.7380952,614,1.0,4,0.0,0.31481479999999995,0,0,45.692307,9,2,247,0,0,,8,2.6153846,9
camel,1.2,org.apache.camel.converter.jaxb.PropertyType,5,1,0,0,6,6,0,0,5,0.75,24,1.0,0,0.0,0.46666667,0,0,3.4,0,0,,0,0,,1,0.8,0
camel,1.2,org.apache.camel.component.rmi.RmiEndpoint,15,2,0,13,33,85,3,13,14,0.83928573,141,1.0,0,0.5483871,0.17777778,1,1,8.133333,0,0,,1,0,,3,1.1333333,0
camel,1.2,org.apache.camel.component.seda.SedaComponent,3,3,2,5,6,3,3,3,2,2.0,17,0.0,0,0.92,0.5555555999999999,1,1,4.6666665,5,2,72,0,0,,1,0.6666667,1
camel,1.2,org.apache.camel.component.ibatis.IBatisProducer,5,3,0,6,10,4,1,6,4,0.75,47,1.0,1,0.82608694,0.53333336,0,0,8.0,0,0,,0,0,,1,0.8,0
camel,1.2,org.apache.camel.model.SplitterType,5,3,0,8,17,10,2,7,5,2.0,46,0.0,0,0.9807691999999999,0.4,1,2,8.2,7,2,104,0,0,,1,0.4,3
camel,1.2,org.apache.commons.logging.impl.LogFactoryImpl,17,2,0,4,57,104,1,4,8,0.90625,496,0.75,0,0.5294118,0.3382353,1,5,27.470589,0,0,,0,0,,12,1.8235293999999997,0
camel,1.2,org.apache.camel.impl.ScheduledPollEndpoint,6,2,4,11,12,9,5,6,3,0.4,46,1.0,0,0.8095238,0.36111109999999996,0,0,6.5,4,2,25,1,0,,2,0.8333333,0
camel,1.2,org.apache.camel.model.language.SqlExpression,3,2,0,1,5,3,0,1,3,2.0,12,0.0,0,0.9230769,0.6666667,1,2,3.0,2,2,42,0,0,,1,0.33333334,1
camel,1.2,org.apache.camel.bam.model.ProcessDefinition,7,2,0,11,21,17,6,5,6,0.6666667,90,1.0,1,0.375,0.375,0,0,11.571428,0,0,,1,0,,2,1.0,0
camel,1.2,org.apache.camel.builder.PredicateBuilder$12,5,2,0,4,14,0,1,3,3,0.125,63,0.0,1,0.42857143,0.4,1,3,11.2,,0,,,0,,1,0.8,0
camel,1.2,org.apache.camel.spi.ExchangeConverter,1,1,0,5,1,0,4,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1,2,1,0,,1,1.0,0
camel,1.2,org.apache.camel.model.dataformat.XMLBeansDataFormat,3,2,0,2,4,1,1,1,3,0.5,15,1.0,0,0.6666667,0.6666667,0,0,3.6666667,2,1,49,0,0,,1,0.6666667,0
camel,1.2,org.apache.camel.processor.FilterProcessor,4,3,0,9,12,0,5,4,4,0.0,41,1.0,1,0.875,0.4375,0,0,9.0,2,2,28,1,0,,1,0.75,1
camel,1.2,org.apache.camel.builder.ExpressionBuilder$15,3,1,0,4,5,3,1,3,2,2.0,11,0.0,0,0.0,0.6666667,0,0,2.6666667,,0,,,0,,1,0.6666667,0
camel,1.2,org.apache.camel.component.mail.MessageHeaderNamesAccessException,1,5,0,2,2,0,1,1,1,2.0,7,1.0,0,1.0,1.0,0,0,5.0,0,0,,1,0,,0,0.0,0
camel,1.2,org.apache.camel.component.timer.TimerComponent,4,3,0,3,22,0,1,3,2,0.33333334,86,1.0,0,0.88461536,0.4375,2,3,20.25,6,2,106,0,0,,3,1.25,0
camel,1.2,org.apache.camel.component.bean.MethodInfo$2,3,1,0,5,14,0,1,5,2,0.33333334,65,0.0,2,0.0,0.46666667,0,0,19.666666,,0,,,0,,2,1.0,0
camel,1.2,org.apache.camel.component.cxf.CxfConstants,0,1,0,0,0,0,0,0,0,2.0,10,0.0,0,0.0,0.0,0,0,0.0,0,0,,1,0,,0,0.0,0
camel,1.2,org.apache.camel.builder.RouteBuilder,19,2,3,17,44,55,7,12,15,0.6666667,168,1.0,1,0.62222224,0.13157895,1,3,7.6842103,10,2,223,1,0,,2,0.94736844,3
camel,1.2,org.apache.camel.builder.PredicateBuilder$1,4,2,0,4,8,0,1,4,3,0.0,28,0.0,1,0.5,0.4375,1,2,5.75,,0,,,0,,1,0.75,0
camel,1.2,org.apache.camel.model.TryType,11,3,0,8,30,37,1,8,10,0.525,212,1.0,1,0.9074074000000001,0.27272728,1,14,17.90909,7,3,223,0,0,,6,1.6363636000000001,5
camel,1.2,org.apache.camel.Expression,1,1,0,104,1,0,103,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1,2,1,0,,1,1.0,0
camel,1.2,org.apache.camel.processor.DeadLetterChannel$1,2,1,0,3,4,0,2,3,1,0.33333334,24,0.0,3,0.0,0.6,0,0,9.5,,0,,,0,,1,0.5,0
camel,1.2,org.apache.camel.component.file.strategy.DeleteFileProcessStrategy,4,2,0,5,15,4,1,5,3,0.6666667,38,1.0,1,0.85714287,0.46666667,0,0,8.25,1,1,0,0,0,,1,0.25,1
camel,1.2,org.apache.camel.processor.ThreadProcessor$1,2,1,0,4,8,1,1,4,1,1.0,23,0.0,1,0.0,0.625,0,0,10.0,,0,,,0,,1,0.5,0
camel,1.2,org.apache.camel.processor.loadbalancer.StickyLoadBalancer,7,3,0,5,24,3,0,5,5,0.5,141,1.0,2,0.5,0.26785713,2,2,18.571428,2,2,16,1,0,,3,1.2857143,2
camel,1.2,org.apache.camel.spring.handler.LazyLoadingBeanDefinitionParser,2,5,1,3,10,0,1,2,1,0.0,44,1.0,0,0.95238096,0.75,1,1,20.0,0,0,,0,0,,2,1.0,0
camel,1.2,org.apache.camel.util.CollectionHelper,2,1,0,1,7,1,1,0,1,2.0,37,0.0,0,0.0,0.5,0,0,17.5,1,1,31,1,0,,3,1.5,1
camel,1.2,org.apache.camel.converter.IOConverter,22,1,0,6,52,229,3,3,20,0.8095238,205,1.0,1,0.0,0.11111111,0,0,8.272727,6,2,131,1,0,,1,0.90909094,1
camel,1.2,org.apache.camel.view.NodeData,3,1,0,15,33,3,3,12,2,1.0416665999999999,431,0.083333336,0,0.0,0.6666667,0,0,138.66666999999998,1,1,187,0,0,,4,2.0,4
camel,1.2,org.apache.camel.model.AggregatorType,14,3,0,13,32,37,3,12,14,0.6923077,154,1.0,1,0.91071427,0.22321428,0,0,9.785714,5,2,159,0,0,,1,0.71428573,5
camel,1.2,org.apache.camel.bam.rules.TemporalRule,15,2,0,20,48,73,2,19,10,0.75510204,243,1.0,5,0.5,0.21428572,1,1,14.733334,0,0,,1,0,,6,1.2666667,0
camel,1.2,org.apache.camel.builder.DeadLetterChannelBuilder$1,2,1,0,3,4,0,1,3,1,0.0,13,0.0,1,0.0,0.75,0,0,5.0,,0,,,0,,1,0.5,0
camel,1.2,org.apache.camel.util.IOHelper,3,1,0,1,7,3,1,0,3,2.0,22,0.0,0,0.0,0.44444445,0,0,6.3333335,1,1,44,0,0,,1,0.6666667,1
camel,1.2,org.apache.camel.component.mina.MinaConsumer,5,3,0,10,20,0,2,10,1,0.5625,74,1.0,2,0.88,0.375,1,1,13.0,0,0,,1,0,,1,0.6,0
camel,1.2,org.apache.camel.model.language.LanguageExpression,4,2,0,2,6,4,1,1,4,0.33333334,24,1.0,0,0.85714287,0.75,1,2,4.75,4,2,65,0,0,,1,0.5,0
camel,1.2,org.apache.camel.processor.CompositeProcessor,6,2,0,4,17,0,0,4,4,0.0,80,1.0,0,0.7222221999999999,0.44444445,1,1,12.166667,2,2,17,1,0,,3,1.1666666,0
camel,1.2,org.apache.camel.component.file.remote.FtpProducer,6,4,0,9,31,5,1,9,3,0.5,143,0.5,1,0.8,0.30555555,1,1,22.5,0,0,,0,0,,1,0.8333333,0
camel,1.2,org.apache.camel.component.irc.IrcBinding,2,1,0,3,5,1,3,2,2,2.0,17,0.0,0,0.0,0.6666667,0,0,7.5,0,0,,0,0,,2,1.0,0
camel,1.2,org.apache.camel.component.xmpp.XmppBinding,4,1,0,8,18,6,5,4,3,2.0,62,0.0,0,0.0,0.45833334,0,0,14.5,0,0,,1,0,,3,1.25,0
camel,1.2,org.apache.camel.model.ThrottlerType,14,2,0,4,25,31,1,4,14,0.63461536,140,1.0,0,0.8857143,0.3,1,4,8.714286,7,3,164,0,0,,1,0.85714287,3
camel,1.2,org.apache.camel.bam.ActivityBuilder,11,1,0,13,24,39,5,12,11,0.8,101,1.0,4,0.0,0.27272728,0,0,7.818182000000001,0,0,,1,0,,1,0.90909094,0
camel,1.2,org.apache.camel.builder.ExpressionBuilder$19,3,1,0,3,12,0,1,3,2,0.16666667,53,0.0,1,0.0,0.46666667,0,0,15.666667000000002,,0,,,0,,2,1.0,0
camel,1.2,org.apache.camel.util.ResolverUtil,12,1,0,7,62,28,2,5,7,0.54545456,507,1.0,1,0.0,0.32954547,0,0,41.0,3,2,397,1,0,,6,2.3333333,6
camel,1.2,org.apache.camel.util.jndi.JndiContext,43,1,0,9,100,825,4,7,35,0.83809525,785,0.8,1,0.0,0.26190478,0,0,17.023256,5,2,691,0,0,,1,0.8372093,2
camel,1.2,org.apache.camel.builder.PredicateBuilder$11,3,2,0,5,5,3,1,4,0,2.0,14,0.0,0,0.8,0.5,1,3,3.6666667,,0,,,0,,1,0.6666667,0
camel,1.2,org.apache.camel.component.file.remote.SftpProducer,6,4,0,10,28,5,1,10,3,0.5,128,0.5,1,0.8,0.30555555,1,1,20.0,0,0,,0,0,,1,0.8333333,0
camel,1.2,org.apache.camel.component.event.EventComponent,7,3,0,8,13,19,2,7,5,0.5,59,1.0,0,0.8214286,0.4642857,1,1,7.285714,0,0,,0,0,,2,0.85714287,0
camel,1.2,org.apache.camel.component.file.remote.RemoteFileConfiguration,23,1,0,11,38,157,10,1,22,0.82954544,241,1.0,0,0.0,0.28695652,0,0,9.130435,0,0,,0,0,,3,1.0434783,0
camel,1.2,org.apache.camel.bam.ProcessBuilder$1,2,2,0,5,6,0,1,5,0,0.0,17,0.0,1,0.6666667,0.6666667,1,1,7.0,,0,,,0,,1,0.5,0
camel,1.2,org.apache.camel.component.cxf.transport.CamelTransportBase,7,1,0,14,14,19,6,8,6,0.96666664,63,0.4,2,0.0,0.3,0,0,7.285714,0,0,,1,0,,2,1.1428572,0
camel,1.2,org.apache.camel.component.mina.MinaProducer$1,0,1,0,2,0,0,2,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,,0,,,0,,0,0.0,0
camel,1.2,org.apache.camel.converter.jaxb.LongHeader,6,2,0,2,11,9,1,1,6,0.2,45,1.0,0,0.5,0.41666666,0,0,6.3333335,0,0,,0,0,,2,0.8333333,0
camel,1.2,org.apache.camel.component.jdbc.JdbcProducer,5,3,0,8,35,0,1,8,5,0.375,163,1.0,0,0.82608694,0.4,0,0,31.2,0,0,,0,0,,1,0.8,0
camel,1.2,org.apache.camel.builder.ErrorHandlerBuilderSupport,3,1,3,6,10,0,3,3,2,0.0,34,1.0,0,0.0,0.5555555999999999,0,0,10.0,2,1,73,0,0,,2,1.0,1
camel,1.2,org.apache.camel.component.cxf.CxfSoapConsumer,7,1,0,27,50,7,3,27,3,0.8055555999999999,198,1.0,3,0.0,0.41666666,0,0,26.428571999999996,0,0,,0,0,,1,0.71428573,0
camel,1.2,org.apache.camel.impl.DefaultUnitOfWork,6,1,0,4,17,9,1,3,6,0.93333334,75,1.0,0,0.0,0.5,0,0,11.0,2,2,138,0,0,,4,2.0,1
camel,1.2,org.apache.camel.component.jms.JmsConfiguration$2,2,4,0,2,10,0,1,2,0,0.0,45,0.0,1,0.9882353000000001,0.6,1,1,21.0,,0,,,0,,1,0.5,0
camel,1.2,org.apache.camel.impl.SerializationDataFormat,3,1,0,4,9,3,1,3,3,2.0,21,0.0,0,0.0,0.53333336,0,0,6.0,2,1,3,0,0,,1,0.6666667,1
camel,1.2,org.apache.camel.spi.Injector,1,1,0,18,1,0,18,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,2,2,17,1,0,,1,1.0,1
camel,1.2,org.apache.camel.spring.package-info,0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,,0,0,,0,0.0,0
camel,1.2,org.apache.camel.component.file.remote.FtpConsumer,15,5,0,10,47,27,1,10,10,0.6904762,274,1.0,1,0.7234041999999999,0.22222222,1,1,16.866667,0,0,,0,0,,3,1.0,0
camel,1.2,org.apache.camel.spring.CamelServiceExporterType,1,2,0,1,2,0,0,1,1,2.0,7,1.0,0,1.0,1.0,0,0,3.0,0,0,,0,0,,0,0.0,0
camel,1.2,org.apache.camel.component.ResourceBasedEndpoint,5,5,1,9,14,2,1,8,4,0.75,68,1.0,1,0.9,0.4,0,0,11.8,0,0,,0,0,,3,1.0,0
camel,1.2,org.apache.camel.util.ProducerCache,13,2,0,16,41,66,2,14,8,0.5416667,236,1.0,1,0.5416667,0.34375,1,1,17.0,3,2,119,1,0,,2,1.0769231000000001,1
camel,1.2,org.apache.camel.util.ReportingTypeConverterLoader$1,3,1,0,3,7,3,1,3,2,2.0,47,0.0,0,0.0,0.5555555999999999,0,0,14.666667000000002,,0,,,0,,3,1.3333334,0
camel,1.2,org.apache.camel.component.cxf.transport.CamelDestination$CamelOutputStream$1,2,1,0,6,12,0,1,6,1,0.0,51,0.0,1,0.0,0.625,0,0,23.5,,0,,,0,,1,0.5,0
camel,1.2,org.apache.camel.component.quartz.QuartzExchange,4,2,0,7,8,6,2,6,4,2.0,27,0.0,0,0.9230769,0.4375,1,1,5.75,0,0,,1,0,,1,0.75,0
camel,1.2,org.apache.camel.component.seda.SedaEndpoint$1,0,1,0,2,0,0,2,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,,0,,,0,,0,0.0,0
camel,1.2,org.apache.camel.management.InstrumentationProcessor,2,3,0,4,8,0,1,3,1,0.0,33,1.0,1,0.95454544,0.6666667,0,0,15.0,1,1,43,0,0,,1,0.5,3
camel,1.2,org.apache.camel.builder.ExpressionBuilder,28,1,0,35,57,378,14,27,27,2.0,183,0.0,0,0.0,0.14285715,0,0,5.535714,8,3,314,1,0,,1,0.96428573,3
camel,1.2,org.apache.camel.bam.processor.BamProcessorSupport$1,2,1,0,7,18,0,1,7,1,0.0,116,0.0,2,0.0,0.625,0,0,56.0,,0,,,0,,4,2.0,0
camel,1.2,org.apache.camel.impl.converter.PropertyEditorTypeConverter,2,1,0,3,11,1,1,2,2,2.0,54,0.0,0,0.0,0.6666667,0,0,26.0,2,2,82,1,0,,6,3.0,1
camel,1.2,org.apache.camel.component.quartz.QuartzConsumer,5,3,0,4,10,10,1,4,3,2.0,31,0.0,0,0.84615386,0.46666667,1,1,5.2,0,0,,1,0,,1,0.8,0
camel,1.2,org.apache.camel.processor.UnitOfWorkProcessor,2,3,0,8,8,1,2,7,2,2.0,31,0.0,0,0.95238096,0.625,0,0,14.5,2,1,73,0,0,,2,1.0,1
camel,1.2,org.apache.camel.component.jms.ConsumerType,4,2,0,4,7,4,3,1,2,0.9166667,56,0.25,4,0.85714287,0.44444445,1,1,12.0,0,0,,1,0,,1,0.5,0
camel,1.2,org.apache.camel.component.mail.JavaMailConnection,2,2,0,4,12,1,2,2,2,2.0,31,0.0,0,0.96428573,0.75,0,0,14.5,0,0,,1,0,,1,0.5,0
camel,1.2,org.apache.commons.logging.impl.Jdk14Logger,21,1,0,1,31,208,0,1,20,0.0,215,1.0,0,0.0,0.40952381,0,0,9.142858,0,0,,0,0,,5,1.1904762,0
camel,1.2,org.apache.camel.builder.xml.MessageVariableResolver,6,1,0,5,27,1,1,4,5,0.6666667,160,1.0,2,0.0,0.36,0,0,25.166666,2,2,74,1,0,,14,2.8333333,2
camel,1.2,org.apache.camel.model.language.PhpExpression,3,2,0,1,5,3,0,1,3,2.0,12,0.0,0,0.9230769,0.6666667,1,2,3.0,2,2,42,0,0,,1,0.33333334,0
camel,1.2,org.apache.camel.component.mock.MockEndpoint$3,2,1,0,2,4,0,1,2,1,0.0,19,0.0,2,0.0,0.6666667,0,0,7.5,,0,,,0,,1,0.5,0
camel,1.2,org.apache.camel.processor.validation.DefaultValidationErrorHandler,9,1,0,8,21,0,2,6,8,0.5625,140,1.0,1,0.0,0.33333334,0,0,14.111111,6,2,105,0,0,,3,1.0,0
camel,1.2,org.apache.camel.bam.rules.ActivityRules,13,2,0,16,27,36,9,11,10,0.88095236,119,1.0,4,0.5416667,0.18518518,1,1,7.615384599999999,0,0,,1,0,,2,0.9230769,0
camel,1.2,org.apache.camel.Properties,0,1,0,1,0,0,1,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,1,1,0,0,0,,0,0.0,0
camel,1.2,org.apache.camel.component.cxf.transport.CamelConduit$CamelOutputStream$1,2,1,0,7,23,0,1,7,1,0.0,100,0.0,1,0.0,0.6666667,0,0,48.5,,0,,,0,,6,3.0,0
camel,1.2,org.apache.camel.spi.DataFormat,2,1,0,12,2,1,11,1,2,2.0,2,0.0,0,0.0,0.7,0,0,0.0,2,1,4,0,0,,1,1.0,0
camel,1.2,org.apache.camel.language.LanguageAnnotation,2,1,0,4,2,1,4,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,2,1,41,0,0,,1,1.0,1
camel,1.2,org.apache.camel.builder.ExpressionBuilder$9,3,1,0,4,10,0,1,3,2,0.0,29,0.0,0,0.0,0.5555555999999999,0,0,8.333333,,0,,,0,,1,0.6666667,0
camel,1.2,org.apache.camel.processor.RecipientList,6,2,0,13,24,5,2,11,3,0.6,85,1.0,2,0.7222221999999999,0.41666666,1,1,12.833333,2,2,30,1,0,,1,0.8333333,1
camel,1.2,org.apache.camel.processor.resequencer.ElementComparator,7,1,0,3,12,9,1,2,7,0.0,59,1.0,1,0.0,0.5,0,0,7.285714,1,1,66,0,0,,1,0.85714287,0
camel,1.2,org.apache.camel.util.ResolverUtil$IsA,3,1,0,2,9,0,1,1,3,0.0,32,1.0,0,0.0,0.8333333,0,0,9.333333,,0,,,0,,3,1.3333334,0
camel,1.2,org.apache.camel.component.bean.BeanComponent,10,3,0,13,25,43,0,13,6,0.8333333,116,1.0,2,0.7419355,0.33333334,1,2,10.4,8,2,76,0,0,,2,0.9,3
camel,1.2,org.apache.camel.ExpectedBodyTypeException,3,5,0,4,10,0,1,3,3,0.5,34,1.0,1,0.8947368,0.5555555999999999,0,0,9.666667,1,1,8,1,0,,1,0.6666667,0
camel,1.2,org.apache.camel.component.file.FileConsumer$1,2,1,0,2,3,1,1,2,1,1.0,10,0.0,1,0.0,0.6666667,0,0,3.5,,0,,,0,,1,0.5,0
camel,1.2,org.apache.camel.util.LRUCache,4,4,0,1,6,0,1,0,3,0.6666667,37,1.0,0,0.9722221999999999,0.45,0,0,7.75,1,1,3,1,0,,2,0.75,0
camel,1.2,org.apache.camel.impl.DefaultScheduledPollConsumer,5,4,0,7,15,4,1,6,2,0.5,47,1.0,1,0.9189189,0.4,2,4,8.2,1,1,67,0,0,,1,0.6,0
camel,1.2,org.apache.camel.model.OtherwiseType,4,3,0,9,11,6,6,4,4,2.0,25,0.0,0,0.97029704,0.625,1,2,5.25,6,3,63,0,0,,1,0.75,3
camel,1.2,org.apache.camel.component.cxf.util.CxfEndpointUtils,11,1,0,21,51,49,2,19,8,1.0625,355,0.125,0,0.0,0.2,0,0,30.545454,0,0,,0,0,,5,1.4545455,0
camel,1.2,org.apache.camel.model.InterceptorRef,8,2,0,5,15,16,2,3,8,0.42857143,96,1.0,1,0.16666667,0.375,0,0,10.75,6,2,128,0,0,,3,1.125,3
camel,1.2,org.apache.camel.component.seda.SedaEndpoint$SedaProducer,4,3,0,7,9,0,1,7,2,0.0,37,0.0,1,0.9047619,0.5,0,0,8.0,,0,,,0,,1,0.5,0
camel,1.2,org.apache.camel.builder.Builder,11,1,0,5,22,55,2,3,10,2.0,86,0.0,0,0.0,0.18181819,0,0,6.818182000000001,4,3,66,1,0,,1,0.90909094,0
camel,1.2,org.apache.camel.processor.Pipeline,11,3,0,16,48,43,5,12,5,0.7,229,1.0,1,0.6896551999999999,0.26666668,0,0,19.727272,11,3,355,1,0,,5,1.7272726999999999,0
camel,1.2,org.apache.camel.util.jndi.JndiContext$ListBindingEnumeration,3,2,0,3,8,3,1,3,2,1.0,27,0.0,1,0.6666667,0.6666667,0,0,7.666666499999999,,0,,,0,,1,0.6666667,0
camel,1.2,org.apache.camel.processor.RedeliveryPolicy,26,1,0,5,38,251,5,0,25,0.84,241,1.0,0,0.0,0.2923077,0,0,8.0,2,2,70,1,0,,6,1.2307693000000002,0
camel,1.2,org.apache.camel.component.ibatis.IBatisEndpoint,8,4,0,8,12,26,3,8,8,0.85714287,43,1.0,0,0.7586206999999999,0.41666666,1,1,4.25,0,0,,0,0,,1,0.875,0
camel,1.2,org.apache.camel.component.cxf.interceptors.PayloadInInterceptor,3,1,0,3,5,1,1,2,1,0.5,14,1.0,0,0.8,1.0,0,0,3.3333333,0,0,,0,0,,1,0.33333334,0
