Project,Version,Class,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,nr,ndc,nml,isOld,ndpv,ner,max(cc),avg(cc),bugs
jEdit,3.2.1,org.gjt.sp.jedit.gui.OptionsDialog$PaneNameRenderer,2,5,0,4,23,0,1,4,2,0.6,124,1.0,1,0.99852943,0.5833333,0,0,58.5,,,,,,,6,3.0,0
jEdit,3.2.1,org.gjt.sp.jedit.Buffer$4,3,1,0,3,5,1,1,3,1,0.6666667,29,1.0,2,0.0,0.5833333,0,0,7.666666499999999,,,,,,,1,0.6666667,0
jEdit,3.2.1,org.gjt.sp.jedit.gui.CompleteWord$KeyHandler,3,2,0,3,18,0,1,3,2,0.0,123,1.0,1,0.6,0.6666667,0,0,39.666668,,,,,,,6,2.6666667,0
jEdit,3.2.1,org.gjt.sp.jedit.msg.SearchSettingsChanged,1,3,0,4,2,0,2,2,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,,,,,,,0,0.0,0
jEdit,3.2.1,org.gjt.sp.jedit.gui.DockableWindowContainer$TabbedPane$MouseHandler,6,2,0,1,22,0,1,1,5,0.6,264,0.25,1,0.61538464,0.6666667,1,1,42.333332,,,,,,,8,3.1666667,0
jEdit,3.2.1,bsh.BSHArrayDimensions,4,2,0,10,21,2,2,8,3,0.5555555999999999,174,0.33333334,0,0.85714287,0.5,1,1,41.75,,,,,,,1,0.75,0
jEdit,3.2.1,org.gjt.sp.jedit.search.HyperSearchRequest$1,3,1,0,2,6,1,1,2,1,0.5,31,1.0,1,0.0,0.6666667,0,0,8.333333,,,,,,,1,0.6666667,0
jEdit,3.2.1,org.gjt.sp.jedit.gui.AboutDialog,3,7,0,4,33,3,1,4,3,1.0,176,1.0,0,0.9969466,0.6666667,0,0,57.33333199999999,,,,,,,1,0.6666667,2
jEdit,3.2.1,org.gjt.sp.jedit.search.SearchMatcher,2,1,0,4,2,1,4,0,2,2.0,2,0.0,0,0.0,0.6666667,0,0,0.0,,,,,,,1,1.0,2
jEdit,3.2.1,org.gjt.sp.jedit.gui.IOProgressMonitor,5,6,0,10,33,4,4,8,2,0.6666667,152,1.0,2,0.99389315,0.4,1,1,28.8,,,,,,,1,0.8,1
jEdit,3.2.1,gnu.regexp.RETokenStart,3,2,0,4,9,1,1,3,0,0.5,106,1.0,0,0.7777778000000001,0.44444445,1,2,34.0,,,,,,,11,4.0,0
jEdit,3.2.1,org.gjt.sp.jedit.gui.DockableWindowManager$DefaultFactory,2,1,0,9,10,1,1,8,1,2.0,49,0.0,0,0.0,0.75,0,0,23.5,,,,,,,5,2.5,0
jEdit,3.2.1,org.gjt.sp.jedit.EBComponent,1,1,0,31,1,0,31,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,,,,,,,1,1.0,0
jEdit,3.2.1,bsh.BSHCastExpression,6,2,0,16,45,15,3,13,6,2.0,280,0.0,0,0.7826086999999999,0.22916667,1,1,45.666668,,,,,,,1,0.8333333,0
jEdit,3.2.1,org.gjt.sp.jedit.search.HyperSearchResults,13,5,0,17,53,54,8,12,9,0.875,303,0.8333333,1,0.9819549000000001,0.26153848,3,12,21.846153,,,,,,,10,1.6923077000000002,2
jEdit,3.2.1,org.gjt.sp.jedit.search.SearchDialog$ReplaceActionHandler,2,1,0,3,8,0,1,3,1,0.0,27,1.0,1,0.0,0.6666667,0,0,12.0,,,,,,,2,1.0,0
jEdit,3.2.1,bsh.Capabilities$Unavailable,1,4,0,1,2,0,1,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,,,,,,,0,0.0,0
jEdit,3.2.1,org.gjt.sp.jedit.gui.CompleteWord$MouseHandler,2,2,0,1,4,0,1,1,1,0.0,13,1.0,1,0.8888889000000001,0.6666667,0,0,5.0,,,,,,,1,0.5,0
jEdit,3.2.1,org.gjt.sp.jedit.textarea.JEditTextArea$DocumentHandler,4,1,0,3,19,0,1,3,3,0.33333334,297,1.0,1,0.0,0.6666667,0,0,73.0,,,,,,,15,5.75,0
jEdit,3.2.1,gnu.regexp.RETokenChar,5,2,0,5,12,0,2,3,0,0.375,127,1.0,0,0.6363635999999999,0.3,1,2,24.0,,,,,,,4,1.6,0
jEdit,3.2.1,org.gjt.sp.jedit.gui.EnhancedDialog$KeyHandler,2,2,0,2,14,0,2,1,1,0.0,62,1.0,1,0.75,0.6666667,0,0,29.5,,,,,,,6,3.0,0
jEdit,3.2.1,org.gjt.sp.jedit.gui.HistoryTextField,21,6,0,17,83,64,13,7,9,0.69166666,589,1.0,1,0.9789863999999999,0.22448979999999996,3,7,26.761906,,,,,,,13,2.7619047,2
jEdit,3.2.1,org.gjt.sp.jedit.Macros,24,1,0,29,89,228,11,24,16,0.9006211,534,1.0,0,0.0,0.15527950000000001,0,0,20.958334,,,,,,,6,1.875,6
jEdit,3.2.1,org.gjt.sp.jedit.gui.KeyEventWorkaround,4,1,0,5,16,2,5,0,2,1.0833334,179,0.875,0,0.0,0.33333334,0,0,41.75,,,,,,,20,8.75,5
jEdit,3.2.1,org.gjt.sp.jedit.gui.OpenWithEncodingMenu$1,3,1,0,4,10,3,1,4,1,1.0,31,1.0,1,0.0,0.6666667,0,0,9.0,,,,,,,1,0.6666667,0
jEdit,3.2.1,org.gjt.sp.jedit.options.ColorTableModel$ColorChoice,1,1,0,1,2,0,1,0,0,2.0,16,0.0,0,0.0,1.0,0,0,12.0,,,,,,,0,0.0,0
jEdit,3.2.1,org.gjt.sp.jedit.BeanShellAction,7,2,0,5,16,3,1,4,7,0.8095238,115,1.0,0,0.7,0.39285713,1,1,14.428572,,,,,,,3,1.4285715,1
jEdit,3.2.1,org.gjt.sp.jedit.options.ToolBarOptionPane$IconCellRenderer,2,6,0,2,6,1,1,1,1,2.0,26,0.0,0,0.99856734,0.6,1,1,12.0,,,,,,,1,0.5,0
jEdit,3.2.1,org.gjt.sp.jedit.gui.AboutDialog$ActionHandler,2,1,0,1,4,0,1,1,1,0.0,13,1.0,1,0.0,0.6666667,0,0,5.0,,,,,,,1,0.5,0
jEdit,3.2.1,org.gjt.sp.jedit.gui.DockableWindow,2,1,0,12,2,1,12,0,2,2.0,3,0.0,0,0.0,1.0,0,0,0.0,,,,,,,1,1.0,0
jEdit,3.2.1,org.gjt.sp.jedit.textarea.JEditTextArea$FocusHandler,3,1,0,2,8,0,1,2,2,0.0,28,1.0,1,0.0,0.6666667,0,0,8.0,,,,,,,1,0.6666667,0
jEdit,3.2.1,org.gjt.sp.jedit.Buffer$1,3,1,0,8,29,1,1,8,1,0.5,181,1.0,2,0.0,0.5833333,0,0,58.0,,,,,,,8,3.0,0
jEdit,3.2.1,org.gjt.sp.jedit.options.AbbrevsOptionPane,7,6,0,9,58,5,4,8,1,0.73333335,300,1.0,1,0.99101794,0.5,4,12,41.142857,,,,,,,5,1.7142857,1
jEdit,3.2.1,org.gjt.sp.jedit.options.AbbrevsOptionPane$TableMouseHandler,2,2,0,2,11,0,1,2,1,0.0,54,1.0,1,0.8888889000000001,0.6666667,0,0,25.5,,,,,,,3,1.5,0
jEdit,3.2.1,org.gjt.sp.jedit.gui.RecentFilesMenu$2,4,2,0,3,9,0,1,3,2,0.6666667,34,1.0,2,0.72727275,0.5625,0,0,7.0,,,,,,,1,0.75,0
jEdit,3.2.1,bsh.ParseException,6,3,0,3,19,3,2,1,5,0.44,387,0.4,1,0.85,0.33333334,1,1,62.66666800000001,,,,,,,14,4.3333335,0
jEdit,3.2.1,bsh.BSHAmbiguousName,7,2,0,16,17,19,8,8,6,0.33333334,53,0.0,0,0.75,0.45714286,1,1,6.428571,,,,,,,1,0.85714287,0
jEdit,3.2.1,gnu.regexp.CharIndexedCharArray,4,1,0,2,5,0,1,1,3,0.0,59,1.0,0,0.0,0.6666667,0,0,13.25,,,,,,,3,1.75,0
jEdit,3.2.1,org.gjt.sp.jedit.Abbrevs,18,1,0,12,96,47,4,10,9,0.77310926,730,1.0,0,0.0,0.104575165,0,0,39.166668,,,,,,,16,2.7222223,0
jEdit,3.2.1,org.gjt.sp.jedit.Buffer$MyUndoManager,3,4,0,2,6,3,2,1,2,1.0,16,1.0,1,0.96,0.6666667,1,4,4.0,,,,,,,1,0.6666667,0
jEdit,3.2.1,org.gjt.sp.jedit.Macros$3,3,2,0,6,9,1,1,6,1,0.75,47,1.0,1,0.875,0.6666667,0,0,14.0,,,,,,,3,1.3333334,0
jEdit,3.2.1,org.gjt.sp.jedit.browser.VFSBrowser$MoreMenuButton$MouseHandler,2,2,0,4,9,0,1,4,1,0.0,54,1.0,2,0.8888889000000001,0.6666667,0,0,25.0,,,,,,,3,1.5,0
jEdit,3.2.1,org.gjt.sp.jedit.MiscUtilities$Compare,1,1,0,24,1,0,24,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,,,,,,,1,1.0,0
jEdit,3.2.1,org.gjt.sp.jedit.search.SearchDialog$ButtonActionHandler,2,1,0,4,22,0,1,4,1,0.0,119,1.0,1,0.0,0.6666667,0,0,58.0,,,,,,,11,5.5,0
jEdit,3.2.1,org.gjt.sp.jedit.options.StyleTableModel$StyleChoice,1,1,0,2,2,0,1,1,0,2.0,16,0.0,1,0.0,1.0,0,0,12.0,,,,,,,0,0.0,0
jEdit,3.2.1,org.gjt.sp.jedit.search.HyperSearchResults$MouseHandler,3,2,0,7,18,0,2,7,1,0.0,78,1.0,1,0.8,0.41666666,0,0,24.666666,,,,,,,6,2.3333333,0
jEdit,3.2.1,org.gjt.sp.jedit.browser.VFSFileChooserDialog,10,7,0,15,74,17,4,15,5,0.8148148000000001,477,1.0,1,0.98640484,0.25,4,7,46.1,,,,,,,9,2.3,4
jEdit,3.2.1,org.gjt.sp.util.WorkThread,14,2,0,8,34,37,5,4,11,0.7606838,324,1.0,1,0.8243243,0.22448979999999996,0,0,21.5,,,,,,,8,1.7142857,1
jEdit,3.2.1,org.gjt.sp.jedit.gui.DockableWindowContainer$TabbedPane,13,5,0,6,40,0,2,5,13,0.7083333,338,0.0,0,0.9835841000000001,0.38461540000000005,4,13,24.692307999999997,,,,,,,14,2.6153846,0
jEdit,3.2.1,org.gjt.sp.jedit.EditPane,19,5,0,31,132,57,16,22,12,0.5952381,828,1.0,6,0.9731744000000001,0.21052632,1,1,42.210526,,,,,,,21,3.2105262000000003,5
jEdit,3.2.1,org.gjt.sp.jedit.gui.JCheckBoxList$Entry,3,1,0,2,4,0,2,0,3,0.5,20,0.0,0,0.0,0.5555555999999999,0,0,5.0,,,,,,,1,0.6666667,0
jEdit,3.2.1,org.gjt.sp.jedit.textarea.Selection$Rect,5,2,0,6,14,8,4,2,5,2.0,105,0.0,0,0.7777778000000001,0.55,0,0,20.0,,,,,,,2,0.8,0
jEdit,3.2.1,org.gjt.sp.jedit.gui.BufferSwitcher$BufferCellRenderer,2,6,0,2,6,1,1,2,1,1.0,32,1.0,1,0.99856734,0.5833333,1,1,14.5,,,,,,,2,1.0,0
jEdit,3.2.1,org.gjt.sp.jedit.gui.TipOfTheDay$TipPanel$ActionHandler,2,1,0,3,12,0,1,3,1,0.0,48,1.0,2,0.0,0.6666667,0,0,22.0,,,,,,,4,2.0,0
jEdit,3.2.1,org.gjt.sp.jedit.options.DockingOptionPane$DockPositionCellRenderer,2,5,0,1,4,1,1,1,1,1.0,36,1.0,1,0.99861497,0.5833333,0,0,16.5,,,,,,,1,0.5,0
jEdit,3.2.1,org.gjt.sp.util.WorkThread$Abort,1,3,0,4,2,0,4,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,,,,,,,0,0.0,0
jEdit,3.2.1,org.gjt.sp.jedit.Macros$Recorder,8,1,0,15,29,10,8,10,5,0.5,198,0.0,2,0.0,0.25,0,0,23.25,,,,,,,5,2.25,0
jEdit,3.2.1,org.gjt.sp.util.WorkThreadProgressListener,1,1,0,5,1,0,5,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,,,,,,,1,1.0,0
jEdit,3.2.1,org.gjt.sp.jedit.io.VFS$DirectoryEntry,2,1,0,19,3,0,19,0,2,1.2222222,35,0.0,0,0.0,0.6,0,0,12.0,,,,,,,1,0.5,0
jEdit,3.2.1,org.gjt.sp.jedit.textarea.Selection,10,1,2,15,17,23,14,1,7,0.7777778000000001,80,0.0,0,0.0,0.4,0,0,6.6,,,,,,,1,0.7,1
jEdit,3.2.1,org.gjt.sp.jedit.gui.EditAbbrevDialog$ActionHandler,2,1,0,1,7,0,1,1,1,0.0,23,1.0,1,0.0,0.6666667,0,0,10.0,,,,,,,2,1.0,0
jEdit,3.2.1,bsh.BSHPrimitiveType,2,2,0,4,3,1,3,1,1,1.0,10,0.0,0,0.94736844,0.75,0,0,3.5,,,,,,,1,0.5,0
jEdit,3.2.1,bsh.ParserTreeConstants,1,1,0,2,1,0,2,0,0,2.0,186,0.0,0,0.0,0.0,0,0,148.0,,,,,,,0,0.0,0
jEdit,3.2.1,org.gjt.sp.jedit.options.WindowTableModel,11,2,0,7,30,25,3,6,9,0.8333333,198,1.0,0,0.61538464,0.38636363,1,2,16.727272,,,,,,,4,1.8181819,0
jEdit,3.2.1,gnu.regexp.RETokenLookAhead,2,2,0,6,8,0,1,6,0,0.0,69,0.0,1,0.875,0.5714286,1,1,32.5,,,,,,,7,3.5,0
jEdit,3.2.1,org.gjt.sp.jedit.options.LoadSaveOptionPane,5,6,0,4,35,0,2,3,3,0.71153843,386,1.0,0,0.993994,0.5,3,5,73.6,,,,,,,6,2.0,1
jEdit,3.2.1,org.gjt.sp.jedit.pluginmgr.PluginManagerProgress$2,3,1,0,1,6,1,1,1,1,0.5,25,1.0,1,0.0,0.6666667,0,0,6.666666499999999,,,,,,,1,0.6666667,0
jEdit,3.2.1,org.gjt.sp.jedit.gui.ViewRegisters$ListHandler,2,1,0,3,11,0,1,3,1,0.0,40,1.0,1,0.0,0.6666667,0,0,18.5,,,,,,,3,1.5,0
jEdit,3.2.1,org.gjt.sp.jedit.search.SearchDialog,30,7,0,22,137,315,7,20,4,0.8301405000000001,1603,0.8888889000000001,5,0.9588840000000001,0.23333333,2,2,51.533333,,,,,,,11,2.0333333,7
jEdit,3.2.1,org.gjt.sp.jedit.textarea.JEditTextArea$CaretUndo,6,2,0,3,19,9,1,3,5,0.6,77,1.0,0,0.7058824,0.44444445,1,3,11.666667,,,,,,,2,1.0,0
jEdit,3.2.1,org.gjt.sp.jedit.textarea.MarkerHighlight,8,1,0,8,28,6,1,7,8,0.6785714,160,1.0,2,0.0,0.234375,0,0,18.5,,,,,,,6,2.0,0
jEdit,3.2.1,org.gjt.sp.jedit.Buffer$3,3,1,0,8,21,1,1,8,1,0.5,136,1.0,2,0.0,0.53333336,0,0,43.0,,,,,,,9,3.3333333,0
jEdit,3.2.1,org.gjt.sp.jedit.View$2,3,1,0,2,6,1,1,2,1,0.5,19,1.0,1,0.0,0.8333333,0,0,5.0,,,,,,,1,0.6666667,0
jEdit,3.2.1,org.gjt.sp.jedit.pluginmgr.Roster,5,1,0,9,14,0,8,2,0,0.0,82,1.0,0,0.0,0.46666667,0,0,15.2,,,,,,,4,2.0,0
jEdit,3.2.1,org.gjt.sp.jedit.textarea.JEditTextArea,211,4,0,59,430,11469,40,39,169,0.88327795,7612,0.90697676,10,0.75555557,0.084391534,3,9,34.872040000000005,,,,,,,25,3.0521326,45
jEdit,3.2.1,org.gjt.sp.jedit.options.AbbrevsModel,10,2,0,8,29,3,4,5,8,0.33333334,189,0.0,0,0.6666667,0.425,1,2,17.8,,,,,,,4,1.9,0
jEdit,3.2.1,org.gjt.sp.jedit.search.SearchBar$DocumentHandler,4,1,0,5,19,0,1,5,3,0.33333334,104,1.0,1,0.0,0.6666667,0,0,24.75,,,,,,,5,2.75,0
jEdit,3.2.1,org.gjt.sp.jedit.options.ContextOptionPane$MenuItem,2,1,0,5,5,0,4,1,1,0.5,25,0.0,0,0.0,0.75,0,0,10.5,,,,,,,1,0.5,0
jEdit,3.2.1,org.gjt.sp.jedit.options.StyleTableModel$StyleRenderer,2,5,0,4,15,1,1,4,2,2.0,50,0.0,0,0.99852943,0.6,0,0,24.0,,,,,,,4,2.0,0
jEdit,3.2.1,org.gjt.sp.jedit.gui.AddAbbrevDialog$ActionHandler,2,1,0,6,17,0,1,6,1,0.0,61,1.0,1,0.0,0.6666667,0,0,29.0,,,,,,,3,1.5,0
jEdit,3.2.1,org.gjt.sp.jedit.msg.ViewUpdate,5,3,0,6,13,4,2,4,4,0.8333333,47,0.33333334,0,0.6666667,0.5,1,1,7.8,,,,,,,1,0.6,0
jEdit,3.2.1,org.gjt.sp.jedit.View$3,3,1,0,2,6,1,1,2,1,0.5,19,1.0,1,0.0,0.8333333,0,0,5.0,,,,,,,1,0.6666667,0
jEdit,3.2.1,org.gjt.sp.jedit.gui.InputHandler,16,2,1,13,47,48,8,10,14,0.7809524,443,1.0,2,0.16666667,0.24107143,0,0,26.25,,,,,,,14,2.625,6
jEdit,3.2.1,org.gjt.sp.jedit.gui.DockableWindowContainer$TabbedPane$DockBorder,6,1,0,3,18,5,1,2,3,0.56,401,0.0,0,0.0,0.5,0,0,65.0,,,,,,,5,2.5,0
jEdit,3.2.1,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,7,1,0,5,16,0,1,4,4,0.6666667,416,1.0,1,0.0,0.26530612,0,0,57.14285699999999,,,,,,,14,4.142857,3
jEdit,3.2.1,org.gjt.sp.jedit.options.ShortcutsOptionPane$TableMouseHandler,2,2,0,4,13,0,1,4,1,0.0,53,1.0,1,0.8888889000000001,0.6666667,0,0,25.0,,,,,,,4,2.0,0
jEdit,3.2.1,org.gjt.sp.jedit.syntax.ParserRuleSet,17,1,0,8,22,100,5,3,17,0.91875,199,1.0,4,0.0,0.18382353,0,0,10.117647,,,,,,,4,1.4117647,1
