Project,Version,Class,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,nr,ndc,nml,isOld,ndpv,ner,max(cc),avg(cc),bugs
poi,2.5.1,org.apache.poi.hssf.util.HSSFColor$BLUE,5,2,0,1,6,8,1,1,4,1.125,34,0.0,0,0.5714286,1.0,0,0,5.0,,0,,,0,,1,0.6,0
poi,2.5.1,org.apache.poi.hssf.usermodel.HSSFName,7,1,0,4,22,0,1,3,5,0.16666667,88,1.0,2,0.0,0.42857143,0,0,11.285714,2,2,,1,1,,2,1.0,1
poi,2.5.1,org.apache.poi.hpsf.NoSingleSectionException,4,5,0,2,8,6,1,1,4,2.0,20,0.0,0,1.0,0.6666667,0,0,4.0,1,1,,1,0,,0,0.0,1
poi,2.5.1,org.apache.poi.hssf.record.EOFRecord,10,2,0,6,18,45,3,3,8,1.1111111999999999,79,0.0,0,0.6111111,0.525,1,6,6.8,1,1,,1,0,,2,0.8,2
poi,2.5.1,org.apache.poi.hssf.record.SeriesListRecord,12,2,0,4,24,36,1,3,10,0.77272725,143,0.5,0,0.55,0.4,1,6,10.75,1,1,,1,0,,2,0.8333333,2
poi,2.5.1,org.apache.poi.hssf.record.ProtectRecord,12,2,0,7,22,46,4,3,10,0.8181818000000001,127,0.5,0,0.55,0.4,1,6,9.416667,1,1,,1,0,,2,1.0,2
poi,2.5.1,org.apache.poi.hssf.usermodel.HSSFRow,24,1,0,9,52,86,4,5,16,0.67391306,451,0.8333333,3,0.0,0.18333334,0,0,17.541666,2,2,,1,1,,5,1.7083334,4
poi,2.5.1,org.apache.poi.hssf.util.HSSFColor$SKY_BLUE,5,2,0,1,6,8,1,1,4,1.0833334,33,0.0,0,0.5714286,1.0,0,0,5.0,,0,,,0,,1,0.6,0
poi,2.5.1,org.apache.poi.hssf.util.HSSFColor$DARK_RED,5,2,0,1,6,8,1,1,4,1.125,34,0.0,0,0.5714286,1.0,0,0,5.0,,0,,,0,,1,0.6,0
poi,2.5.1,org.apache.poi.hssf.util.HSSFColor$INDIGO,5,2,0,1,6,8,1,1,4,1.0833334,33,0.0,0,0.5714286,1.0,0,0,5.0,,0,,,0,,1,0.6,0
poi,2.5.1,org.apache.poi.util.BlockingInputStream,10,2,0,0,19,0,0,0,10,0.0,86,1.0,0,0.5,0.32,1,2,7.5,1,1,,1,0,,1,0.9,0
poi,2.5.1,org.apache.poi.hpsf.wellknown.SectionIDMap,8,3,0,3,15,26,2,1,7,0.85714287,219,0.25,1,0.9,0.34285715,1,1,25.875,1,1,,1,0,,3,1.125,1
poi,2.5.1,org.apache.poi.hssf.record.formula.UnionPtg,9,2,0,4,13,36,2,2,9,1.125,58,0.0,0,0.3,0.33333334,0,0,5.3333335,1,1,,1,0,,1,0.7777778000000001,1
poi,2.5.1,org.apache.poi.ddf.EscherTextboxRecord,9,2,0,7,41,4,1,6,8,0.875,302,0.5,0,0.7307691999999999,0.35,1,5,32.11111,2,1,,0,0,,4,1.3333334,1
poi,2.5.1,org.apache.poi.hssf.record.LeftMarginRecord,12,2,0,6,23,46,2,4,10,0.8181818000000001,122,0.5,0,0.55,0.4,1,6,9.0,1,1,,1,0,,2,0.8333333,2
poi,2.5.1,org.apache.poi.hssf.dev.EFHSSF,6,1,0,17,45,5,1,17,6,0.55,247,0.0,2,0.0,0.375,0,0,39.5,3,2,,1,1,,10,2.6666667,1
poi,2.5.1,org.apache.poi.hpsf.Util,6,1,0,2,8,15,2,0,6,1.2,139,0.0,0,0.0,0.33333334,0,0,22.0,1,1,,1,0,,4,2.0,1
poi,2.5.1,org.apache.poi.hssf.record.MulRKRecord,15,2,0,8,34,87,3,5,12,0.87142855,230,0.8,0,0.47826087,0.51666665,1,5,14.0,1,1,,1,0,,2,1.0,2
poi,2.5.1,org.apache.poi.hssf.record.NumberRecord,25,2,0,11,41,258,7,4,23,0.7583333000000001,389,0.8,0,0.33333334,0.25714287,1,6,14.36,1,1,,1,0,,7,1.76,2
poi,2.5.1,org.apache.poi.hpsf.IllegalPropertySetDataException,4,5,0,1,8,6,0,1,4,2.0,20,0.0,0,1.0,0.6666667,0,0,4.0,1,1,,1,0,,0,0.0,1
poi,2.5.1,org.apache.poi.hssf.dev.HSSF,4,1,0,10,49,0,0,10,4,0.0,492,1.0,2,0.0,0.5625,0,0,121.0,1,1,,1,0,,8,2.0,1
poi,2.5.1,org.apache.poi.hssf.record.DrawingRecord,11,2,0,5,17,25,2,3,8,0.8,126,0.5,0,0.57894737,0.5681818000000001,1,5,10.272727,2,1,,0,0,,3,1.2727273000000001,1
poi,2.5.1,org.apache.poi.hssf.dev.EFBiffViewer,4,1,0,6,16,4,1,6,4,0.33333334,82,0.0,0,0.0,0.41666666,0,0,19.25,3,2,,1,1,,3,1.25,1
poi,2.5.1,org.apache.poi.hssf.eventmodel.ModelFactoryListener,1,1,0,2,1,0,1,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1,,1,0,,1,1.0,0
poi,2.5.1,org.apache.poi.hssf.model.Model,0,1,0,4,0,0,4,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,1,1,,1,0,,0,0.0,0
poi,2.5.1,org.apache.poi.util.LittleEndianConsts,0,1,0,1,0,0,1,0,0,2.0,5,0.0,0,0.0,0.0,0,0,0.0,1,1,,1,0,,0,0.0,0
poi,2.5.1,org.apache.poi.hssf.record.DefaultDataLabelTextPropertiesRecord,12,2,0,5,24,46,1,4,10,0.9818181999999999,144,0.2,0,0.55,0.5,1,6,10.583333,1,1,,1,0,,2,0.8333333,2
poi,2.5.1,org.apache.poi.hssf.record.formula.AddPtg,10,2,0,4,14,45,2,2,10,1.1111111999999999,63,0.33333334,0,0.27272728,0.32,0,0,5.0,1,1,,1,0,,1,0.8,2
poi,2.5.1,org.apache.poi.poifs.storage.PropertyBlock,4,2,0,5,11,4,1,4,2,0.8333333,108,1.0,1,0.5,0.4,1,1,25.5,1,1,,1,0,,3,1.25,0
poi,2.5.1,org.apache.poi.hssf.util.HSSFColor$GOLD,5,2,0,1,6,8,1,1,4,1.0833334,33,0.0,0,0.5714286,1.0,0,0,5.0,,0,,,0,,1,0.6,0
poi,2.5.1,org.apache.poi.hssf.record.BackupRecord,11,2,0,6,21,49,3,3,9,0.85,106,0.5,0,0.57894737,0.52272725,1,6,8.454545,1,1,,1,0,,2,0.8181818000000001,2
poi,2.5.1,org.apache.poi.hssf.record.formula.NamePtg,8,2,0,5,20,4,2,4,7,0.8,148,0.6,0,0.5833333,0.375,1,2,16.875,1,1,,1,0,,1,0.625,1
poi,2.5.1,org.apache.poi.hssf.record.GroupMarkerSubRecord,10,3,0,5,24,0,2,4,8,0.6666667,171,0.5,0,0.6315789,0.525,1,6,15.9,2,1,,0,0,,2,0.9,1
poi,2.5.1,org.apache.poi.hssf.usermodel.EscherGraphics,47,2,0,15,101,665,1,14,41,0.8369565000000001,997,1.0,3,0.5319149000000001,0.18561873,2,18,20.042553,4,1,,0,0,,7,1.531915,0
poi,2.5.1,org.apache.poi.hssf.record.LabelSSTRecord,25,2,0,8,40,258,4,4,23,0.7583333000000001,390,0.8,0,0.33333334,0.3,1,6,14.4,1,1,,1,0,,7,1.76,2
poi,2.5.1,org.apache.poi.hssf.util.HSSFColor$CORNFLOWER_BLUE,5,2,0,1,6,8,1,1,4,1.0833334,33,0.0,0,0.5714286,1.0,0,0,5.0,,0,,,0,,1,0.6,0
poi,2.5.1,org.apache.poi.hssf.util.HSSFColor$AQUA,5,2,0,1,6,8,1,1,4,1.0833334,33,0.0,0,0.5714286,1.0,0,0,5.0,,0,,,0,,1,0.6,0
poi,2.5.1,org.apache.poi.hssf.util.HSSFColor$BRIGHT_GREEN,5,2,0,1,6,8,1,1,4,1.125,34,0.0,0,0.5714286,1.0,0,0,5.0,,0,,,0,,1,0.6,0
poi,2.5.1,org.apache.poi.hssf.record.MergeCellsRecord,15,2,0,6,39,49,3,4,13,0.75,369,0.5,0,0.47826087,0.51666665,1,6,23.466667,3,2,,1,0,,2,1.2666667,1
poi,2.5.1,org.apache.poi.poifs.storage.BlockList,4,1,0,6,4,6,5,2,4,2.0,4,0.0,0,0.0,0.6666667,0,0,0.0,1,1,,1,0,,1,1.0,0
poi,2.5.1,org.apache.poi.hssf.usermodel.HSSFDateUtil,11,1,0,2,24,53,1,2,6,1.0333333,241,1.0,0,0.0,0.15714286,0,0,20.636364,2,2,,1,1,,4,1.6363636000000001,0
poi,2.5.1,org.apache.poi.hssf.record.LinkedDataFormulaField,10,1,0,4,31,3,1,3,9,0.22222222,183,0.0,0,0.0,0.33333334,0,0,17.2,1,1,,1,0,,2,1.3,2
poi,2.5.1,org.apache.poi.util.BinaryTree$Node,32,1,0,10,38,406,10,0,5,0.85714287,339,1.0,3,0.0,0.4125,1,1,9.375,,0,,,0,,5,1.15625,0
poi,2.5.1,org.apache.poi.hssf.usermodel.HSSFPalette$1,0,1,0,2,0,0,2,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,,0,,,0,,0,0.0,0
poi,2.5.1,org.apache.poi.ddf.NullEscherSerializationListener,3,1,0,3,4,3,2,2,3,2.0,8,0.0,0,0.0,0.75,0,0,1.6666666,2,1,,0,0,,1,0.6666667,0
poi,2.5.1,org.apache.poi.hpsf.ClassID,8,1,0,8,19,0,7,1,8,0.64285713,333,0.5,0,0.0,0.46875,0,0,40.375,3,2,,1,0,,6,2.125,2
poi,2.5.1,org.apache.poi.hssf.record.FontBasisRecord,20,2,0,5,32,114,1,4,18,0.7894737,357,0.8333333,0,0.39285713,0.45,1,6,16.55,1,1,,1,0,,2,0.9,2
poi,2.5.1,org.apache.poi.hssf.record.AbstractEscherHolderRecord,17,2,4,12,48,44,4,8,13,0.75,298,1.0,0,0.45833334,0.3875,1,6,16.352942000000002,2,1,,0,0,,4,1.3529412,1
poi,2.5.1,org.apache.poi.hssf.record.formula.ReferencePtg,19,2,0,6,38,21,2,5,18,0.6851851999999999,284,0.8333333,2,0.3043478,0.22556391,1,2,13.631579,1,1,,1,0,,3,0.94736844,2
poi,2.5.1,org.apache.poi.ddf.EscherBlipRecord,32,2,0,7,64,312,1,6,32,0.9092742,614,0.8125,0,0.38,0.265625,1,5,17.6875,2,1,,0,0,,1,0.96875,0
poi,2.5.1,org.apache.poi.hssf.usermodel.HSSFPalette,6,1,0,6,11,0,2,4,5,0.0,170,1.0,1,0.0,0.5416667,0,0,27.166665999999996,2,1,,1,0,,5,2.3333333,1
poi,2.5.1,org.apache.poi.hssf.eventmodel.ListenerWrapper,2,1,0,3,5,0,1,2,1,0.0,49,1.0,1,0.0,0.6,0,0,22.0,0,0,,1,0,,5,2.5,0
poi,2.5.1,org.apache.poi.hssf.model.Node,5,1,0,2,6,0,1,1,5,0.5833333,43,1.0,2,0.0,0.4,0,0,7.0,0,0,,1,0,,1,0.8,0
poi,2.5.1,org.apache.poi.hssf.util.HSSFColor$ROYAL_BLUE,5,2,0,1,6,8,1,1,4,1.0833334,33,0.0,0,0.5714286,1.0,0,0,5.0,,0,,,0,,1,0.6,0
poi,2.5.1,org.apache.poi.poifs.storage.BigBlock,4,1,4,5,6,6,4,1,1,2.0,15,0.0,0,0.0,0.6666667,0,0,2.75,1,1,,1,0,,1,0.75,0
poi,2.5.1,org.apache.poi.hssf.model.Workbook,86,1,0,98,300,2749,45,54,48,0.9142857,3446,1.0,5,0.0,0.16732027,0,0,38.90698,4,2,,1,1,,35,2.2209303,7
poi,2.5.1,org.apache.poi.hpsf.TypeReader,2,1,0,3,16,1,1,2,2,2.0,231,0.0,0,0.0,0.5,0,0,114.5,0,0,,1,0,,17,8.5,0
poi,2.5.1,org.apache.poi.poifs.property.DirectoryProperty$1,0,1,0,2,0,0,2,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,,0,,,0,,0,0.0,0
poi,2.5.1,org.apache.poi.poifs.property.DirectoryProperty,8,2,1,11,37,0,7,5,6,0.35714287,278,1.0,0,0.8235294,0.375,1,1,33.5,1,1,,1,0,,6,1.625,1
poi,2.5.1,org.apache.poi.hssf.usermodel.HSSFTextbox,11,3,0,9,14,41,5,4,11,0.9166667,66,0.0,1,0.64285713,0.3272727,0,0,4.4545455,2,1,,0,0,,1,0.90909094,0
poi,2.5.1,org.apache.poi.util.SystemOutLogger,4,2,0,1,12,4,0,1,4,0.6666667,44,1.0,0,0.8888889000000001,0.5,1,1,9.75,1,1,,1,0,,2,1.25,0
poi,2.5.1,org.apache.poi.hpsf.NoPropertySetStreamException,4,4,0,3,8,6,2,1,4,2.0,20,0.0,0,1.0,0.6666667,0,0,4.0,1,1,,1,0,,0,0.0,0
poi,2.5.1,org.apache.poi.hssf.usermodel.HSSFCellStyle,42,1,0,6,89,0,4,2,41,1.0,361,0.06666667,1,0.0,0.30476192,0,0,6.5238094,1,1,,1,0,,5,1.0952381000000002,2
poi,2.5.1,org.apache.poi.hssf.util.CellReference,12,1,0,6,30,34,6,0,9,0.6909090999999999,306,1.0,0,0.0,0.375,0,0,24.083334,1,1,,1,0,,6,1.5833334,1
poi,2.5.1,org.apache.poi.poifs.eventfilesystem.POIFSReader$SampleListener,2,1,0,5,16,1,1,4,1,2.0,64,0.0,0,0.0,0.75,0,0,31.0,,0,,,0,,2,1.0,0
poi,2.5.1,org.apache.poi.hssf.record.formula.LessEqualPtg,9,2,0,4,13,36,2,2,9,1.125,62,0.0,0,0.3,0.33333334,0,0,5.6666665,1,1,,1,0,,1,0.7777778000000001,1
poi,2.5.1,org.apache.poi.poifs.filesystem.Entry,6,1,0,6,6,15,6,1,6,2.0,6,0.0,0,0.0,0.5833333,0,0,0.0,1,1,,1,0,,1,1.0,0
poi,2.5.1,org.apache.poi.hssf.usermodel.HSSFCell,30,1,0,20,104,87,5,16,22,0.7482759,1151,0.6,4,0.0,0.14615385,0,0,36.7,2,1,,1,1,,20,2.9,6
poi,2.5.1,org.apache.poi.hssf.record.RowRecord,37,2,0,10,54,348,6,4,35,0.84325397,661,0.9285714,5,0.24444444,0.27927929999999995,1,6,16.486486,1,1,,1,0,,4,1.1351352,4
poi,2.5.1,org.apache.poi.hssf.record.RecordFactory,7,1,0,15,56,9,4,11,5,0.7222221999999999,743,1.0,0,0.0,0.16666667,0,0,104.71429,2,1,,1,0,,8,2.0,7
poi,2.5.1,org.apache.poi.poifs.dev.POIFSViewer,3,1,0,2,21,3,0,2,2,2.0,112,0.0,0,0.0,0.33333334,0,0,36.333332,1,1,,1,0,,4,2.3333333,0
poi,2.5.1,org.apache.poi.ddf.EscherDggRecord$FileIdCluster,6,1,0,4,7,0,4,0,4,0.5,36,1.0,0,0.0,0.38888890000000004,0,0,4.6666665,,0,,,0,,1,0.8333333,0
poi,2.5.1,org.apache.poi.hssf.util.HSSFColor$GREY_80_PERCENT,5,2,0,1,6,8,1,1,4,1.0833334,33,0.0,0,0.5714286,1.0,0,0,5.0,,0,,,0,,1,0.6,0
poi,2.5.1,org.apache.poi.poifs.storage.DocumentBlock,10,2,0,5,19,5,2,3,8,0.7407406999999999,223,1.0,0,0.3,0.22857143,1,2,21.0,1,1,,1,0,,3,1.2,0
poi,2.5.1,org.apache.poi.hssf.record.formula.NumberPtg,10,2,0,4,18,39,2,3,9,0.8518519,78,0.33333334,0,0.5,0.28333333,1,2,6.5,1,1,,1,0,,1,0.7,1
poi,2.5.1,org.apache.poi.hssf.record.formula.MultiplyPtg,11,2,0,4,16,55,2,3,11,1.1,96,0.33333334,0,0.25,0.27272728,0,0,7.4545455,1,1,,1,0,,1,0.8181818000000001,2
poi,2.5.1,org.apache.poi.hssf.util.HSSFColor$DARK_BLUE,5,2,0,1,6,8,1,1,4,1.125,34,0.0,0,0.5714286,1.0,0,0,5.0,,0,,,0,,1,0.6,0
poi,2.5.1,org.apache.poi.hssf.record.aggregates.ValueRecordsAggregate,14,2,0,8,34,41,1,7,12,0.71153843,225,0.0,0,0.45833334,0.2857143,1,5,14.785714000000002,2,1,,1,1,,9,2.0,7
poi,2.5.1,org.apache.poi.hssf.usermodel.HSSFFooter,16,1,0,2,30,88,1,1,14,0.68333334,250,0.0,1,0.0,0.21875,0,0,14.375,2,2,,1,0,,4,1.125,0
poi,2.5.1,org.apache.poi.hssf.record.DrawingSelectionRecord,5,3,0,2,8,10,1,1,4,1.25,26,0.0,0,0.9230769,0.5,1,2,4.0,2,1,,0,0,,1,0.4,1
poi,2.5.1,org.apache.poi.hssf.record.ContinueRecord,14,2,0,7,28,61,4,3,11,0.8076923,245,0.5,0,0.5,0.5,1,5,16.357143,1,1,,1,0,,4,1.0714285,2
poi,2.5.1,org.apache.poi.util.ByteField,11,1,0,4,15,21,1,3,11,0.53333336,90,1.0,0,0.0,0.45454547,0,0,6.909091,1,1,,1,0,,1,0.6363635999999999,0
poi,2.5.1,org.apache.poi.hssf.record.SeriesIndexRecord,12,2,0,5,24,46,1,4,10,0.8181818000000001,141,0.5,0,0.55,0.5,1,6,10.583333,1,1,,1,0,,2,0.8333333,2
poi,2.5.1,org.apache.poi.hssf.record.ChartRecord,18,2,0,5,31,91,1,4,16,0.7764706,303,0.8,0,0.42307693,0.45833334,1,6,15.555554999999998,1,1,,1,0,,2,0.8888889000000001,2
poi,2.5.1,org.apache.poi.hssf.record.formula.NotEqualPtg,9,2,0,4,13,36,2,2,9,1.125,62,0.0,0,0.3,0.33333334,0,0,5.6666665,1,1,,1,0,,1,0.7777778000000001,1
poi,2.5.1,org.apache.poi.hssf.eventusermodel.HSSFRequest,4,1,0,8,17,0,3,5,3,0.0,116,1.0,0,0.0,0.5,0,0,27.75,2,2,,1,1,,2,1.25,0
poi,2.5.1,org.apache.poi.hssf.record.EscherAggregate$1,2,2,0,3,6,0,1,2,1,0.0,29,0.0,0,0.6666667,0.625,0,0,13.0,,0,,,0,,3,1.5,0
poi,2.5.1,org.apache.poi.dev.RecordGenerator,3,1,0,1,30,3,0,1,2,2.0,315,0.0,0,0.0,0.33333334,0,0,104.0,3,2,,1,0,,1,0.6666667,1
poi,2.5.1,org.apache.poi.hssf.record.formula.DividePtg,9,2,0,4,13,36,2,2,9,1.125,64,0.0,0,0.3,0.33333334,0,0,5.888889,1,1,,1,0,,1,0.7777778000000001,2
poi,2.5.1,org.apache.poi.hssf.record.SSTRecord,25,2,0,13,74,94,3,10,20,0.8974359000000001,490,0.38461540000000005,2,0.33333334,0.26285714,2,7,18.08,1,1,,1,0,,6,1.52,2
poi,2.5.1,org.apache.poi.hssf.record.CustomField,4,1,0,1,4,6,1,0,4,2.0,4,0.0,0,0.0,0.5,0,0,0.0,1,1,,1,0,,1,1.0,1
poi,2.5.1,org.apache.poi.poifs.filesystem.DocumentNode,9,2,0,9,17,30,3,7,6,0.75,55,1.0,1,0.5294118,0.40740740000000003,1,1,5.0,1,1,,1,0,,1,0.8888889000000001,0
poi,2.5.1,org.apache.poi.poifs.property.PropertyConstants,0,1,0,0,0,0,0,0,0,2.0,4,0.0,0,0.0,0.0,0,0,0.0,1,1,,1,0,,0,0.0,0
poi,2.5.1,org.apache.poi.hssf.usermodel.HSSFShapeContainer,1,1,0,3,1,0,3,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,2,1,,0,0,,1,1.0,0
poi,2.5.1,org.apache.poi.hssf.record.PColor,3,1,0,1,9,0,1,0,3,0.0,86,0.0,0,0.0,0.5,0,0,26.666665999999996,0,0,,1,0,,1,0.6666667,0
poi,2.5.1,org.apache.poi.hpsf.UnexpectedPropertySetTypeException,4,4,0,4,8,6,3,1,4,2.0,20,0.0,0,1.0,0.6666667,0,0,4.0,1,1,,1,0,,0,0.0,1
poi,2.5.1,org.apache.poi.hssf.util.AreaReference,5,1,0,3,21,0,2,1,4,0.5,149,1.0,1,0.0,0.7,0,0,28.4,1,1,,1,0,,2,1.2,0
poi,2.5.1,org.apache.poi.hssf.model.Sheet,129,1,0,67,376,6636,5,62,95,0.9423564,3629,0.7297296999999999,19,0.0,0.0671875,0,0,26.844960999999998,4,1,,1,1,,42,2.2170544,11
poi,2.5.1,org.apache.poi.util.LittleEndian,35,1,0,186,43,595,184,2,32,2.0,379,0.0,0,0.0,0.2,0,0,9.828571,1,1,,1,0,,2,1.2,1
poi,2.5.1,org.apache.poi.hssf.record.PrecisionRecord,11,2,0,5,21,43,2,3,9,0.85,117,0.0,0,0.57894737,0.41818180000000005,1,6,9.454545,1,1,,1,0,,2,1.0,2
poi,2.5.1,org.apache.poi.poifs.property.Parent,4,1,0,3,4,6,1,2,4,2.0,4,0.0,0,0.0,0.5833333,0,0,0.0,1,1,,1,0,,1,1.0,0
poi,2.5.1,org.apache.poi.ddf.EscherClientAnchorRecord,27,2,0,8,47,195,3,5,27,0.875,484,0.8333333,0,0.42222223,0.2654321,1,5,16.481482,2,1,,0,0,,2,1.037037,1
poi,2.5.1,org.apache.poi.hssf.util.HSSFColor$LEMON_CHIFFON,5,2,0,1,6,8,1,1,4,1.0833334,33,0.0,0,0.5714286,1.0,0,0,5.0,,0,,,0,,1,0.6,0
poi,2.5.1,org.apache.poi.hssf.record.HideObjRecord,11,2,0,5,21,49,2,3,9,1.0,109,0.2,0,0.57894737,0.52272725,1,6,8.454545,1,1,,1,0,,2,0.8181818000000001,2
poi,2.5.1,org.apache.poi.poifs.filesystem.POIFSWriterListener,1,1,0,7,1,0,6,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1,,1,0,,1,1.0,0
poi,2.5.1,org.apache.poi.poifs.property.PropertyFactory,2,1,0,5,10,1,1,4,0,2.0,82,0.0,0,0.0,0.5,0,0,40.0,1,1,,1,0,,1,0.5,0
poi,2.5.1,org.apache.poi.hssf.record.ExtSSTRecord,17,2,0,8,41,66,4,4,15,0.85,319,0.4,0,0.44,0.3137255,1,6,17.470589,1,1,,1,0,,3,1.2352941000000002,1
poi,2.5.1,org.apache.poi.hssf.record.AxisOptionsRecord,44,2,0,6,61,312,1,5,42,0.8604651,933,0.9444444,8,0.21153846,0.3272727,1,6,19.795454,1,1,,1,0,,2,0.95454544,2
poi,2.5.1,org.apache.poi.hssf.record.AxisUsedRecord,12,2,0,5,24,46,1,4,10,0.8181818000000001,141,0.5,0,0.55,0.5,1,6,10.583333,1,1,,1,0,,2,0.8333333,2
poi,2.5.1,org.apache.poi.hssf.record.PasswordRecord,12,2,0,5,22,54,2,3,10,0.8181818000000001,117,0.5,0,0.55,0.5,1,6,8.583333,1,1,,1,0,,2,0.8333333,2
poi,2.5.1,org.apache.poi.poifs.property.Child,4,1,0,3,4,6,3,0,4,2.0,4,0.0,0,0.0,0.75,0,0,0.0,1,1,,1,0,,1,1.0,0
poi,2.5.1,org.apache.poi.poifs.storage.HeaderBlockReader,7,1,0,7,20,9,2,5,7,0.8333333,173,1.0,5,0.0,0.5714286,0,0,22.857143,1,1,,1,0,,2,1.0,1
poi,2.5.1,org.apache.poi.hssf.record.NameRecord,62,2,0,14,108,1491,5,10,56,0.95796555,1287,0.4871795,0,0.1594203,0.20362903,1,6,19.129032000000002,1,1,,1,0,,6,1.4193548,5
poi,2.5.1,org.apache.poi.hssf.util.HSSFColor$LIME,5,2,0,1,6,8,1,1,4,1.0833334,33,0.0,0,0.5714286,1.0,0,0,5.0,,0,,,0,,1,0.6,0
poi,2.5.1,org.apache.poi.util.DrawingDump,2,1,0,3,8,1,0,3,2,2.0,27,0.0,0,0.0,0.5,0,0,12.5,2,1,,0,0,,1,0.5,0
poi,2.5.1,org.apache.poi.hssf.record.CalcCountRecord,12,2,0,5,22,54,2,3,10,0.8181818000000001,117,0.5,0,0.55,0.5,1,6,8.583333,1,1,,1,0,,2,0.8333333,2
poi,2.5.1,org.apache.poi.hssf.util.HSSFColor$ORCHID,5,2,0,1,6,8,1,1,4,1.0833334,33,0.0,0,0.5714286,1.0,0,0,5.0,,0,,,0,,1,0.6,0
poi,2.5.1,org.apache.poi.util.BinaryTree$4$1,2,2,0,4,4,1,1,4,0,1.0,17,0.0,1,0.8,0.6666667,1,1,7.0,,0,,,0,,1,0.5,0
poi,2.5.1,org.apache.poi.hssf.record.formula.ControlPtg,1,2,1,2,2,0,1,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,1,1,,1,0,,0,0.0,0
poi,2.5.1,org.apache.poi.hpsf.wellknown.PropertyIDMap,6,3,0,1,15,15,1,0,6,1.1783783,287,0.054054055,2,0.91525424,0.3,1,2,40.666668,1,1,,1,0,,2,1.1666666,1
poi,2.5.1,org.apache.poi.hssf.record.formula.NameXPtg,8,2,0,3,12,22,1,3,7,0.8857143,102,0.8,0,0.5833333,0.35,1,2,11.125,1,1,,1,0,,1,0.625,1
poi,2.5.1,org.apache.poi.ddf.EscherProperty,10,1,2,12,12,3,11,1,10,0.33333334,69,1.0,0,0.0,0.34,0,0,5.8,2,1,,0,0,,2,1.0,0
poi,2.5.1,org.apache.poi.hssf.record.HorizontalPageBreakRecord,5,3,0,2,9,10,1,1,5,1.25,28,0.0,0,0.96,0.55,1,3,4.4,2,1,,0,0,,1,0.2,1
