classname ; cbo ; dit ; fanIn ; fanOut ; lcom ; noc ; numberOfAttributes ; numberOfAttributesInherited ; numberOfLinesOfCode ; numberOfMethods ; numberOfMethodsInherited ; numberOfPrivateAttributes ; numberOfPrivateMethods ; numberOfPublicAttributes ; numberOfPublicMethods ; rfc ; wmc ; bugs ; nonTrivialBugs ; majorBugs ; criticalBugs ; highPriorityBugs ; 
org::eclipse::osgi::internal::baseadaptor::DefaultClassLoader ; 0.0521071 ; 0 ; 0 ; 0.0521071 ; 0 ; 0 ; 0.039755 ; 0 ; 0.0917777 ; 0 ; 0.0263786 ; 0.039755 ; 0 ; 0 ; 0 ; 0.0645208 ; 0.0649106 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::StartLevelEvent ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.051734 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::equinox::internal::launcher::Constants ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0288835 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; 0 ; 1 ; 0 ; 0 ; 
org::eclipse::osgi::tests::appadmin::SimpleApp ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::core::runtime::internal::stats::StatsManager ; 0.100487 ; 0 ; 0.0244712 ; 0.100729 ; 0.0562111 ; 0 ; 0 ; 0.0261673 ; 0.0590826 ; 0.0261673 ; 0.0251981 ; 0 ; 0.0244712 ; 0 ; 0.025925 ; 0.0561567 ; 0.0530623 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::baseadaptor::bundlefile::DirZipBundleEntry ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::BundlePermissionCollection ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0349369 ; 0 ; 0 ; 0 ; 0.0757845 ; 0.0349369 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::util::TextProcessor ; 0.0250899 ; 0 ; 0 ; 0.0250899 ; 0.0292515 ; 0 ; 0.0993649 ; 0 ; 0.189091 ; 0.026901 ; 0 ; 0.0993649 ; 0.0266398 ; 0 ; 0.0263786 ; 0.0560931 ; 0.131379 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::DependentPolicy ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0563895 ; 0 ; 0.0244712 ; 0 ; 0 ; 0 ; 0 ; 0.0545664 ; 0.0538276 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::resolver::GenericSpecificationImpl ; 0.0250899 ; 0 ; 0.0250899 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::tests::services::resolver::SimplePlatformAdmin ; 0.051667 ; 0 ; 0 ; 0.051667 ; 0 ; 0 ; 0 ; 0 ; 0.0244712 ; 0 ; 0.133226 ; 0 ; 0 ; 0 ; 0 ; 0.0249558 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::core::runtime::internal::adaptor::Locker_JavaNio ; 0.0515212 ; 0 ; 0.0271957 ; 0.0243254 ; 0.0343765 ; 0 ; 0 ; 0 ; 0.135797 ; 0.033709 ; 0.0581802 ; 0 ; 0 ; 0 ; 0.033709 ; 0.0597032 ; 0.0343765 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
thread::locktest::Class1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
legacy::lazystart::b::excluded::b::BBExcluded ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::signedcontent::PKCS7DateParser ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
chain::test::d::Activator ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
substitutes::y::Ny ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
osgi::lazystart::LazySimple ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
substitutes::x::Ix ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::module::ResolverExport ; 0.0292494 ; 0.0232508 ; 0.0516564 ; 0.0527814 ; 0.155033 ; 0 ; 0.0463851 ; 0.0694249 ; 0.194938 ; 0.131839 ; 0.081812 ; 0.0463851 ; 0.0747045 ; 0 ; 0.023481 ; 0.139245 ; 0.159371 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::resolver::StateObjectFactoryImpl ; 0.19258 ; 0 ; 0 ; 0.19258 ; 0.111819 ; 0 ; 0.0238374 ; 0.0242845 ; 0.360455 ; 0.0815596 ; 0.105484 ; 0 ; 0.0700722 ; 0 ; 0.0812351 ; 0.350423 ; 0.170175 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::StartLevelManager ; 0.128323 ; 0 ; 0.0498784 ; 0.111115 ; 0.16414 ; 0 ; 0.0893832 ; 0 ; 0.394952 ; 0.115842 ; 0.0590011 ; 0.0893832 ; 0.0270205 ; 0 ; 0.0878731 ; 0.400587 ; 0.327403 ; 4 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::core::runtime::internal::adaptor::EclipseAppLauncher ; 0.0896819 ; 0 ; 0 ; 0.0896819 ; 0.0293532 ; 0 ; 0.0258165 ; 0 ; 0.136775 ; 0.0279686 ; 0.0244712 ; 0.0258165 ; 0 ; 0 ; 0.0279686 ; 0.105032 ; 0.103392 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::Msg ; 0 ; 0.0226152 ; 0 ; 0 ; 0 ; 0 ; 0.224627 ; 0.0721394 ; 0 ; 0 ; 0.0738813 ; 0.0226152 ; 0 ; 0.224403 ; 0 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::resolver::BundleDescriptionImpl ; 0.243171 ; 0.0225007 ; 0.0482787 ; 0.195807 ; 0.758148 ; 0 ; 0.16637 ; 0 ; 0.474287 ; 0.226707 ; 0.200409 ; 0.118723 ; 0.069333 ; 0 ; 0.199865 ; 0.415251 ; 0.3335 ; 3 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::core::runtime::internal::adaptor::Locker_JavaIo ; 0.0271957 ; 0 ; 0.0271957 ; 0 ; 0.0343765 ; 0 ; 0 ; 0 ; 0.0383815 ; 0.033709 ; 0.0581802 ; 0 ; 0 ; 0 ; 0.033709 ; 0.0347103 ; 0.0340428 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::resolver::StateMsg ; 0 ; 0.0226152 ; 0 ; 0 ; 0 ; 0 ; 0.255689 ; 0.0721394 ; 0 ; 0 ; 0.0738813 ; 0.0226152 ; 0 ; 0.233074 ; 0 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::BundleSource ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0244712 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::storagemanager::StorageManager ; 0.0617112 ; 0 ; 0.0285421 ; 0.0603649 ; 0 ; 0 ; 0 ; 0 ; 0.0639227 ; 0 ; 0.0244712 ; 0 ; 0 ; 0 ; 0 ; 0.0607966 ; 0.0243767 ; 1 ; 1 ; 0 ; 0 ; 0 ; 
org::osgi::framework::FrameworkEvent ; 0.0759624 ; 0 ; 0.0759624 ; 0 ; 0 ; 0 ; 0.0227235 ; 0 ; 0 ; 0 ; 0.051734 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::resolver::StateDeltaImpl ; 0.0459438 ; 0 ; 0 ; 0.0459438 ; 0.0240602 ; 0 ; 0 ; 0 ; 0.0489769 ; 0.0225007 ; 0.0244712 ; 0 ; 0 ; 0 ; 0 ; 0.0244712 ; 0.0227235 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::SystemBundleActivator ; 0.0967829 ; 0 ; 0 ; 0.0967829 ; 0 ; 0 ; 0.0225007 ; 0 ; 0.0803178 ; 0 ; 0.0244712 ; 0 ; 0 ; 0 ; 0 ; 0.0460082 ; 0.0227235 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::AliasMapper ; 0.0271957 ; 0 ; 0 ; 0.0271957 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0244712 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::baseadaptor::bundlefile::DirBundleFile ; 0.0271957 ; 0 ; 0 ; 0.0271957 ; 0 ; 0 ; 0 ; 0 ; 0.0320618 ; 0 ; 0.0317763 ; 0 ; 0 ; 0 ; 0 ; 0.0286869 ; 0.0284056 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
legacy::lazystart::b::excluded::a::BAExcluded ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
substitutes::y::Ly ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::reliablefile::ReliableFileOutputStream ; 0.0725612 ; 0 ; 0.0494788 ; 0.0230823 ; 0.0242138 ; 0 ; 0.0228561 ; 0 ; 0.0264768 ; 0.0230823 ; 0.0999545 ; 0.0228561 ; 0 ; 0 ; 0.0230823 ; 0.0235349 ; 0.0237612 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::module::VersionHashMap ; 0.0507317 ; 0.0232508 ; 0.0459438 ; 0.121052 ; 0 ; 0 ; 0.120592 ; 0.0232508 ; 0.126049 ; 0 ; 0.0488731 ; 0.120592 ; 0 ; 0 ; 0.0237112 ; 0.123103 ; 0.122326 ; 2 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::MultiSourcePackage ; 0.0225007 ; 0 ; 0 ; 0.0498784 ; 0.023169 ; 0 ; 0 ; 0 ; 0.0839898 ; 0.0225007 ; 0.0701511 ; 0 ; 0 ; 0 ; 0.0225007 ; 0.0771105 ; 0.076815 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::provisional::service::security::AuthorizationEvent ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::core::runtime::internal::adaptor::EclipseCommandProvider ; 0.284338 ; 0 ; 0 ; 0.284338 ; 0.10402 ; 0 ; 0.0359941 ; 0 ; 0.181321 ; 0.0892669 ; 0.0244712 ; 0.0359941 ; 0.0599627 ; 0 ; 0.0645925 ; 0.162389 ; 0.140501 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::core::runtime::internal::stats::BundleStats ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0244712 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
legacy::lazystart::FalseExceptionLegacy2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::osgi::service::permissionadmin::PermissionInfo ; 0.116839 ; 0 ; 0.0689748 ; 0.0478637 ; 0 ; 0 ; 0.0450582 ; 0 ; 0.0921144 ; 0 ; 0.0726523 ; 0.0450582 ; 0 ; 0 ; 0 ; 0.0245506 ; 0.0250138 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::baseadaptor::bundlefile::MRUBundleFileList ; 0.0948006 ; 0 ; 0.0317763 ; 0.0630244 ; 0.069608 ; 0 ; 0.0849823 ; 0 ; 0.0976876 ; 0.0594741 ; 0.0268515 ; 0.0849823 ; 0.0268515 ; 0 ; 0.0592082 ; 0.089925 ; 0.0866674 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::core::runtime::internal::adaptor::PluginParser ; 0.0244712 ; 0 ; 0 ; 0.0483243 ; 0 ; 0 ; 0.0474689 ; 0 ; 0.0715933 ; 0 ; 0.0254404 ; 0.0474689 ; 0 ; 0 ; 0 ; 0.0480187 ; 0.0236932 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
osgi::lazystart::c::excluded::b::CBExcluded ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::tests::bundles::BundleInstaller ; 0.16547 ; 0 ; 0.183911 ; 0.104136 ; 0.0738352 ; 0 ; 0.033709 ; 0 ; 0.127728 ; 0.0650388 ; 0 ; 0.033709 ; 0 ; 0 ; 0.0650388 ; 0.119206 ; 0.113211 ; 3 ; 0 ; 0 ; 0 ; 0 ; 
substitutes::y::Jy ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
host::multiple::exports::PublicClass2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::resolver::VersionConstraintImpl ; 0.152878 ; 0 ; 0.0804387 ; 0.117896 ; 0.0325258 ; 0.057938 ; 0.0227235 ; 0 ; 0.120149 ; 0.023169 ; 0.0472142 ; 0.0227235 ; 0 ; 0 ; 0.0240602 ; 0.119268 ; 0.117654 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::eventmgr::EventThread ; 0.0356412 ; 0 ; 0 ; 0.0356412 ; 0.0660989 ; 0 ; 0.0322074 ; 0 ; 0.0673249 ; 0.0635809 ; 0.0725378 ; 0.0322074 ; 0.0635809 ; 0 ; 0 ; 0.0642021 ; 0.0635809 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
legacy::lazystart::SimpleLegacy ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::signedcontent::Base64 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::baseadaptor::BasePermissionStorage ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
host::multiple::exports::PrivateClass2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::ServiceRegistryImpl ; 0.0256865 ; 0 ; 0 ; 0.0256865 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0244712 ; 0 ; 0 ; 0 ; 0 ; 0.0269581 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::core::runtime::internal::stats::ResourceBundleStats ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0244712 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::core::runtime::internal::adaptor::EclipseClassLoadingHook ; 0.0779181 ; 0 ; 0 ; 0.0779181 ; 0.0285972 ; 0 ; 0.117723 ; 0 ; 0.15915 ; 0.0255603 ; 0 ; 0.117723 ; 0.0255603 ; 0 ; 0 ; 0.146895 ; 0.144969 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::signedcontent::SignedContentImpl ; 0.062677 ; 0 ; 0.062677 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::baseadaptor::bundlefile::BundleEntry ; 0.0650561 ; 0 ; 0.0650561 ; 0 ; 0 ; 0.0246672 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::module::ResolverImpl ; 0.418941 ; 0 ; 0.0940994 ; 0.418941 ; 0.93655 ; 0 ; 0.222325 ; 0 ; 1.35734 ; 0.467637 ; 0.0490893 ; 0.222079 ; 0.467372 ; 0.0247688 ; 0.0246181 ; 1.20978 ; 1.03335 ; 3 ; 0 ; 0 ; 0 ; 0 ; 
osgi::lazystart::c::excluded::a::CAExcluded ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
nativetest::c::Activator ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::protocol::MultiplexingURLStreamHandler ; 0.0356412 ; 0 ; 0 ; 0.0356412 ; 0 ; 0 ; 0 ; 0 ; 0.0353145 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::service::resolver::DisabledInfo ; 0.0393652 ; 0 ; 0.0393652 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 2 ; 1 ; 0 ; 0 ; 0 ; 
substitutes::q::AFq ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
legacy::lazystart::TrueExceptionLegacy1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::Framework ; 0.607751 ; 0 ; 0.125263 ; 0.608183 ; 0.790135 ; 0 ; 0.447118 ; 0 ; 1.04704 ; 0.38096 ; 0.0694937 ; 0.239186 ; 0.289177 ; 0.140077 ; 0.0648278 ; 0.906863 ; 0.738521 ; 13 ; 0 ; 0 ; 0 ; 0 ; 
