@relation xerces-1.4-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Defective {N,Y}

@data
27,4,0,2,35,351,0,2,27,2,171,0,0,0.783333,0.37963,0,0,5.333333,3,1.1111,Y
7,4,0,3,10,21,0,3,7,2,39,0,0,0.931818,0.571429,1,6,4.571429,1,0.8571,Y
9,2,0,5,30,20,1,4,7,0.615385,619,0.923077,1,0.3,0.301587,0,0,66.333333,1,0.7778,Y
13,1,0,0,13,78,0,0,13,2,13,0,0,0,0.461538,0,0,0,1,1,N
3,1,0,2,5,1,1,1,2,1,41,1,1,0,0.75,0,0,12,3,1,Y
3,4,0,2,6,3,0,2,3,2,17,0,0,0.979167,0.5,0,0,4.666667,1,0.6667,Y
18,2,1,7,82,119,2,5,11,0.529412,1240,0.5,0,0.823529,0.208556,1,8,67.777778,2,0.7778,Y
8,1,0,1,13,4,1,0,7,0.571429,424,1,0,0,0.5,0,0,51.75,1,0.75,Y
44,3,1,17,131,588,1,16,39,0.925581,1328,1,7,0.5,0.101675,3,6,28.840909,2,1,Y
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,1,N
19,4,0,2,24,171,0,2,19,2,105,0,0,0.839286,0.394737,0,0,4.526316,1,0.9474,Y
34,3,0,59,83,541,55,9,29,0.969697,1017,0.8,5,0.733333,0.284848,2,4,28.617647,7,2.2059,Y
12,1,6,14,18,50,8,6,11,0.936364,98,0.9,4,0,0.25,0,0,6.333333,1,0.9167,Y
15,4,0,3,38,105,1,2,15,2,195,0,0,0.87037,0.32,1,1,12,6,1.7333,Y
4,1,0,2,4,6,1,1,4,2,4,0,0,0,0.75,0,0,0,1,1,Y
6,1,0,0,6,15,0,0,6,2,6,0,0,0,0.75,0,0,0,1,1,N
7,3,3,11,22,21,5,6,4,2,217,0,0,0.84375,0.333333,0,0,30,1,0.7143,Y
6,1,0,2,6,15,1,1,6,2,6,0,0,0,0.75,0,0,0,1,1,Y
3,1,0,0,3,3,0,0,3,2,3,0,0,0,0.666667,0,0,0,1,1,N
10,1,1,3,21,19,1,2,8,0.488889,195,1,1,0,0.35,0,0,18,4,1.4,Y
25,1,0,57,66,190,18,39,17,0.901515,1159,0.409091,14,0,0.136111,0,0,44.48,3,1.08,Y
5,4,0,3,8,10,0,3,5,2,28,0,0,0.953488,0.6,1,4,4.6,1,0.8,Y
1,1,0,3,1,0,1,2,1,2,1,0,0,0,1,0,0,0,1,1,Y
0,1,0,3,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,Y
5,3,2,2,7,10,2,0,5,2,20,0,0,0.944444,0.6,0,0,3,1,0.2,Y
9,4,0,2,13,36,0,2,9,2,52,0,0,0.921569,0.555556,1,1,4.777778,1,0.8889,Y
18,1,1,6,28,25,5,1,18,0.647059,390,1,1,0,0.179012,0,0,20.222222,1,0.9444,Y
5,1,0,0,5,10,0,0,5,2,5,0,0,0,0.7,0,0,0,1,1,N
44,3,9,18,71,766,9,9,5,0.980897,1970,1,0,0.391304,0.193182,1,6,43.136364,20,2.5682,Y
38,1,0,0,38,703,0,0,38,2,38,0,0,0,0.355263,0,0,0,1,1,N
0,1,0,5,0,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,Y
6,1,0,0,6,15,0,0,6,2,6,0,0,0,0.416667,0,0,0,1,1,N
11,1,0,5,11,55,2,3,11,1.1,16,0,0,0,0.327273,0,0,0,1,1,Y
4,2,0,2,16,0,0,2,4,0.333333,89,1,0,0.884615,0.583333,1,1,21,1,0.75,Y
2,1,0,2,2,1,1,1,2,2,2,0,0,0,0.75,0,0,0,1,1,Y
3,4,0,2,6,3,0,2,3,2,17,0,0,0.979167,0.666667,0,0,4.666667,1,0.6667,Y
3,1,0,0,3,3,0,0,3,2,3,0,0,0,0.666667,0,0,0,1,1,Y
4,4,0,7,8,6,2,5,4,2,29,0,0,1,0.5,0,0,6.25,0,0,Y
1,1,0,3,1,0,1,2,1,2,1,0,0,0,1,0,0,0,1,1,Y
3,1,0,0,14,3,0,0,2,2,102,0,0,0,0.333333,0,0,33,1,0.6667,Y
63,1,3,22,79,1617,22,2,36,0.956576,531,0.846154,1,0,0.147619,0,0,7.222222,5,1.4127,Y
5,2,0,4,12,0,2,2,2,0,55,1,1,0.666667,0.45,1,2,9.8,2,1,Y
9,1,0,9,22,18,7,2,3,1.028846,366,0.153846,1,0,0.31746,0,0,38.222222,17,4.6667,Y
4,3,0,6,16,0,1,6,1,0.666667,82,0.5,0,0.96,0.5,2,8,19,3,1.25,Y
3,4,1,3,4,3,2,2,3,1.5,13,0,0,0.967742,0.555556,1,4,3,1,0.6667,Y
18,1,1,0,19,153,0,0,18,2,40,0,0,0,0.285714,0,0,1.222222,1,0.9444,N
3,3,0,4,10,0,1,4,1,0.75,50,0.5,0,0.961538,0.555556,2,3,15,1,0.6667,Y
2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,1,1,N
10,2,0,13,35,0,3,10,8,0.377778,537,1,0,0.611111,0.3,1,2,52.2,4,1.3,Y
8,4,0,16,12,0,15,1,8,0.285714,64,1,0,0.818182,0.4375,0,0,6.75,1,0.5,Y
12,1,0,6,12,66,2,4,12,1.090909,16,0,0,0,0.231481,0,0,0,1,1,N
2,1,0,2,2,1,1,1,2,2,2,0,0,0,0.75,0,0,0,1,1,Y
3,4,0,2,7,3,0,2,3,2,19,0,0,0.979167,0.666667,0,0,5.333333,1,0.6667,Y
4,1,0,6,6,0,5,1,4,0.964912,142,0,1,0,0.357143,0,0,29.75,3,1.75,Y
22,1,0,0,22,231,0,0,22,2,22,0,0,0,0.281818,0,0,0,1,1,N
7,1,0,22,7,21,22,0,7,2,7,0,0,0,1,0,0,0,1,1,N
3,1,0,5,3,3,4,1,3,2,3,0,0,0,0.666667,0,0,0,1,1,N
42,1,0,3,67,375,2,1,29,0.780488,2031,1,0,0,0.226481,0,0,47.071429,33,3.1429,Y
7,4,0,3,10,21,0,3,7,2,39,0,0,0.931818,0.571429,1,6,4.571429,1,0.8571,Y
8,1,0,16,21,26,3,14,2,0.928571,691,1,3,0,0.3125,0,0,84.875,15,7.875,Y
11,4,0,3,14,55,0,3,11,2,61,0,0,0.891304,0.545455,1,6,4.545455,1,0.9091,Y
1,1,0,4,2,0,3,1,1,2,16,0,1,0,1,0,0,12,0,0,Y
66,1,0,38,230,489,1,37,49,0.933687,3681,1,25,0,0.116742,0,0,53.454545,11,1.5758,Y
63,1,1,28,98,1703,6,22,27,0.933871,3757,0.98,10,0,0.09596,0,0,57.84127,28,3.2222,Y
18,2,0,6,35,0,6,1,1,0.680672,2128,0.142857,1,0.734375,0.361111,1,7,116.833333,17,8,Y
6,3,0,0,11,0,0,0,6,0,52,1,0,0.894737,0.555556,1,1,7.5,3,0.6667,N
8,1,0,0,8,28,0,0,8,2,8,0,0,0,0.75,0,0,0,1,1,N
3,1,0,6,3,3,3,3,3,2,3,0,0,0,0.666667,0,0,0,1,1,Y
27,4,0,2,33,351,0,2,27,2,151,0,0,0.783333,0.388889,0,0,4.592593,1,0.963,Y
10,1,0,11,10,45,10,1,10,1.111111,15,0,0,0,0.466667,0,0,0,1,1,Y
7,4,0,3,10,21,0,3,7,2,39,0,0,0.931818,0.571429,1,6,4.571429,1,0.8571,Y
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,1,N
18,1,0,0,18,153,0,0,18,2,18,0,0,0,0.5,0,0,0,1,1,N
6,2,0,22,48,5,2,21,0,0.933333,706,0.666667,2,0.666667,0.375,1,2,116.166667,52,10.3333,Y
6,1,0,4,19,13,1,3,5,0,104,1,0,0,0.625,0,0,16.166667,3,1,Y
3,1,0,0,5,1,0,0,2,0.5,14,0,0,0,0.5,0,0,3.333333,1,0.3333,Y
7,4,0,3,10,21,0,3,7,2,39,0,0,0.931818,0.571429,1,6,4.571429,1,0.8571,Y
1,4,0,0,2,0,0,0,1,2,5,0,0,1,1,0,0,4,0,0,N
35,1,0,0,35,595,0,0,35,2,35,0,0,0,0.371429,0,0,0,1,1,N
19,1,0,0,19,171,0,0,19,2,19,0,0,0,0.438596,0,0,0,1,1,N
15,4,0,3,18,105,0,3,15,2,83,0,0,0.854167,0.533333,1,6,4.533333,1,0.9333,Y
3,1,0,2,4,1,2,0,3,0.5,29,0,0,0,0.666667,0,0,7.666667,1,0.6667,Y
23,4,0,2,26,253,0,2,23,2,127,0,0,0.810345,0.521739,0,0,4.521739,1,0.9565,Y
0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,Y
12,1,0,3,22,0,3,1,6,0.530303,332,0,0,0,0.35,0,0,26.166667,8,2.75,Y
9,2,0,5,19,0,2,3,4,0.375,107,1,1,0.533333,0.416667,1,2,10.666667,2,1.2222,Y
1,1,0,2,1,0,1,1,1,2,1,0,0,0,1,0,0,0,1,1,N
0,1,0,3,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,Y
4,1,0,0,4,6,0,0,4,2,4,0,0,0,0.75,0,0,0,1,1,N
18,1,0,18,18,153,13,5,18,2,18,0,0,0,0.342593,0,0,0,1,1,Y
6,1,2,6,19,13,4,3,5,0.8,157,0,1,0,0.533333,0,0,25,20,4.5,Y
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,N
2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,1,1,N
14,1,0,0,15,81,0,0,14,0.876923,75,1,0,0,0.392857,0,0,4,1,0.7143,N
3,4,0,2,6,3,1,2,3,2,17,0,0,0.979167,0.666667,0,0,4.666667,1,0.6667,Y
8,1,0,0,8,28,0,0,8,2,8,0,0,0,0.354167,0,0,0,1,1,N
10,4,0,13,13,0,13,0,10,0.592593,75,1,0,0.769231,0.425,0,0,6.2,1,0.6,N
9,4,0,3,12,36,0,3,9,2,50,0,0,0.911111,0.555556,1,6,4.555556,1,0.8889,Y
15,1,0,0,16,105,0,0,15,2,34,0,0,0,0.285714,0,0,1.266667,1,0.9333,N
5,1,1,4,21,0,3,2,4,0.25,264,1,1,0,0.44,0,0,50.6,22,6,Y
4,2,0,2,8,4,0,2,2,0.666667,31,1,1,0.666667,0.5,0,0,6.5,1,0.5,Y
1,1,0,10,1,0,8,2,1,2,1,0,0,0,1,0,0,0,1,1,Y
6,1,0,0,6,15,0,0,6,2,6,0,0,0,0.75,0,0,0,1,1,N
1,1,0,3,1,0,2,1,1,2,1,0,0,0,1,0,0,0,1,1,Y
3,1,0,0,3,3,0,0,3,2,3,0,0,0,0.666667,0,0,0,1,1,N
0,1,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,Y
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,1,N
8,1,0,2,8,28,1,1,8,2,8,0,0,0,0.75,0,0,0,1,1,Y
55,1,0,3,99,473,1,3,26,0.798942,2660,0,7,0,0.246465,0,0,47.109091,20,3.8182,Y
3,1,0,6,10,0,5,1,3,0.25,113,1,1,0,0.5,0,0,36,13,4.6667,N
2,1,0,2,2,1,1,1,2,2,2,0,0,0,0.75,0,0,0,1,1,Y
7,1,3,45,12,1,44,1,7,0.75,279,1,1,0,0.571429,0,0,38.571429,5,3.4286,Y
2,2,0,4,10,1,1,3,1,2,76,0,0,0.75,0.625,2,2,37,11,5.5,Y
13,1,0,0,30,4,0,0,11,0.733333,238,0.8,2,0,0.375,0,0,16.923077,4,1.4615,N
13,2,0,10,29,68,3,7,10,0.883333,134,1,2,0.214286,0.213675,0,0,8.923077,3,1,Y
8,2,0,3,25,0,1,2,6,0.714286,139,1,2,0.730769,0.35,1,1,15.875,1,0.875,Y
18,2,2,9,33,151,2,7,3,0.95098,1365,1,0,0.407407,0.236111,1,1,74.5,2,0.9444,Y
9,1,1,0,14,24,0,0,8,0.75,48,1,0,0,0.481481,0,0,4.111111,1,0.8889,N
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,N
3,4,0,6,11,3,2,4,2,2,57,0,0,0.985714,0.428571,1,7,18,1,0.3333,Y
9,1,7,12,11,20,11,1,6,0.825,77,1,3,0,0.518519,0,0,7,2,1.1111,Y
4,2,0,12,16,4,3,11,0,2,138,0,0,0.769231,0.571429,1,2,33.5,4,2,Y
13,1,0,1,24,8,1,1,9,0.6875,380,1,4,0,0.307692,0,0,27.615385,11,4.2308,Y
9,4,0,3,12,36,0,3,9,2,50,0,0,0.911111,0.555556,1,5,4.555556,1,0.8889,Y
4,1,0,2,4,6,1,1,4,2,4,0,0,0,0.75,0,0,0,1,1,Y
6,2,0,4,14,0,2,2,2,0.2,154,1,2,0.615385,0.416667,1,2,24.333333,7,2.8333,Y
7,4,0,3,10,21,0,3,7,2,39,0,0,0.931818,0.571429,1,6,4.571429,1,0.8571,Y
4,3,0,5,16,0,1,5,1,0.666667,93,0.5,0,0.946429,0.5,2,7,21.75,1,0.75,Y
3,1,0,1,7,1,1,0,0,0.5,42,0,0,0,0.5,0,0,11.666667,2,0.6667,Y
3,4,0,6,11,3,2,4,2,2,53,0,0,0.985714,0.428571,1,7,16.666667,1,0.3333,Y
3,1,0,0,3,3,0,0,3,2,3,0,0,0,0.666667,0,0,0,1,1,N
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,N
27,1,0,5,32,0,2,3,27,0.461538,530,1,1,0,0.42963,0,0,18.518519,8,2.4074,Y
5,4,0,6,22,10,2,4,2,2,263,0,0,0.958333,0.371429,1,9,51.6,10,2.4,Y
7,1,0,15,16,0,8,7,6,0.738095,440,0.142857,2,0,0.261905,0,0,60.857143,19,5.7143,Y
31,4,0,3,46,465,1,2,31,2,259,0,0,0.758065,0.309677,0,0,7.354839,6,1.3871,Y
4,3,0,6,16,0,1,6,1,0.666667,84,0.5,0,0.94,0.5,2,7,19.5,2,1,Y
8,1,0,13,22,12,7,6,6,0.761905,313,0.333333,2,0,0.357143,0,0,37.75,9,3.875,Y
6,1,0,5,6,15,3,2,6,2,6,0,0,0,0.375,0,0,0,1,1,Y
15,1,1,16,16,105,13,3,15,2,18,0,0,0,0.32,0,0,0.2,1,0.9333,Y
3,1,0,0,3,3,0,0,3,2,3,0,0,0,1,0,0,0,1,1,N
2,1,0,16,2,1,15,1,2,2,2,0,0,0,1,0,0,0,1,1,Y
3,1,0,5,10,0,3,2,3,0.166667,41,0,2,0,0.5,0,0,11.666667,1,0.6667,Y
18,1,0,13,18,153,10,3,18,1.058824,20,0,0,0,0.342593,0,0,0,1,1,Y
3,1,0,0,3,3,0,0,3,2,3,0,0,0,0.777778,0,0,0,1,1,N
57,1,3,10,126,920,3,7,38,0.771429,2036,0.933333,4,0,0.136302,0,0,34.45614,7,1.2456,Y
19,1,0,1,46,149,1,0,11,0.984127,713,0.761905,0,0,0.233333,0,0,35.421053,15,2.7895,Y
14,4,0,5,29,91,2,4,12,1,172,1,1,0.878505,0.357143,0,0,11.214286,4,1.7857,Y
7,4,0,3,10,21,0,3,7,2,39,0,0,0.931818,0.571429,1,6,4.571429,1,0.8571,Y
2,1,0,2,2,1,1,1,2,2,2,0,0,0,0.75,0,0,0,1,1,Y
6,3,1,4,10,9,3,2,6,0.9,46,0.5,0,0.915254,0.5,1,5,6.333333,2,1.3333,Y
10,1,0,3,13,25,3,1,10,0.944444,139,0,0,0,0.35,1,1,11.1,6,1.2,Y
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,1,N
4,1,0,2,4,6,1,1,4,2,4,0,0,0,0.75,0,0,0,1,1,Y
1,5,0,1,2,0,1,0,1,2,6,0,0,1,1,0,0,5,0,0,Y
21,4,0,2,25,210,0,2,21,2,120,0,0,0.824561,0.52381,0,0,4.714286,1,0.9524,Y
4,1,0,9,4,6,9,0,4,1.333333,5,0,0,0,0.5,0,0,0,1,1,Y
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,1,N
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,N
39,2,0,10,72,277,1,9,2,1,804,1,0,0.571429,0.184211,1,10,19.461538,12,1.5641,Y
14,2,0,5,86,41,1,4,10,2,1128,0,0,0.848485,0.246032,2,7,79.571429,7,1.2143,Y
2,1,0,1,2,1,0,1,2,2,2,0,0,0,0.75,0,0,0,1,1,Y
7,4,0,2,11,21,0,2,7,2,43,0,0,0.94,0.571429,0,0,5.142857,1,0.8571,Y
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,N
6,1,2,18,39,1,8,11,5,0.8,781,1,2,0,0.333333,0,0,128.166667,3,1.3333,Y
5,1,0,10,7,0,10,0,4,0,32,1,0,0,0.466667,0,0,5.2,2,1,Y
17,1,1,0,22,100,0,0,16,0.875,100,1,0,0,0.367647,0,0,4.529412,1,0.9412,N
2,4,0,10,4,1,10,0,2,2,9,0,0,1,0.75,0,0,3.5,0,0,Y
2,2,0,9,14,1,1,9,0,2,109,0,0,0.909091,0.583333,1,1,53.5,6,3,Y
5,1,0,20,5,10,20,0,5,2,5,0,0,0,1,0,0,0,1,1,Y
2,1,0,5,2,1,4,1,2,2,2,0,0,0,0.75,0,0,0,1,1,Y
3,1,0,1,3,3,0,1,3,2,3,0,0,0,1,0,0,0,1,1,N
8,1,0,2,8,28,1,1,8,2,8,0,0,0,0.75,0,0,0,1,1,Y
12,1,0,9,18,18,9,0,6,0.892562,845,0.090909,0,0,0.418182,0,0,68.5,22,7.75,Y
2,3,0,11,11,1,2,10,1,2,81,0,0,0.916667,0.571429,0,0,39.5,3,1.5,Y
22,1,1,8,49,41,6,2,9,0.843537,596,0.857143,1,0,0.227273,0,0,25.772727,11,2.4545,Y
7,4,0,3,10,21,0,3,7,2,39,0,0,0.931818,0.571429,1,6,4.571429,1,0.8571,Y
18,1,0,2,18,153,1,1,18,2,18,0,0,0,0.75,0,0,0,1,1,Y
3,2,0,3,12,1,1,2,3,0,159,0,1,0.75,0.888889,0,0,51,9,3,N
12,1,0,0,12,66,0,0,12,2,12,0,0,0,0.638889,0,0,0,1,1,N
8,1,0,0,8,28,0,0,8,2,8,0,0,0,0.5,0,0,0,1,1,N
20,4,0,6,42,190,2,6,19,1,284,0,1,0.831858,0.275,0,0,13.15,4,2,Y
5,2,0,4,12,0,2,2,2,0,55,1,1,0.666667,0.45,1,2,9.8,2,1,Y
8,1,0,9,49,2,1,8,2,0.766917,1134,1,5,0,0.514286,0,0,138.375,25,9.5,Y
14,1,0,2,14,91,1,1,14,2,14,0,0,0,0.5,0,0,0,1,1,Y
1,1,0,2,2,0,2,0,1,2,20,0,0,0,1,0,0,15,0,0,N
8,2,0,15,41,2,5,10,6,0.392857,848,1,0,0.647059,0.296875,1,2,104.5,6,1.75,Y
8,1,0,0,8,28,0,0,8,2,8,0,0,0,0.46875,0,0,0,1,1,N
4,3,0,7,30,0,1,7,1,0.666667,173,0.5,0,0.947368,0.5,2,5,41.75,8,2.5,Y
9,1,0,7,28,16,2,5,7,0.375,110,1,1,0,0.377778,0,0,11.111111,1,0.7778,Y
0,1,0,8,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,Y
3,1,2,5,6,1,2,3,1,1.166667,35,1,1,0,0.555556,0,0,9.666667,1,0.6667,Y
1,1,0,2,1,0,2,0,1,2,47,0,0,0,1,0,0,0,1,1,Y
0,1,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,Y
78,4,1,42,166,2643,39,21,49,0.944805,1258,0.833333,3,0.519737,0.129058,2,19,14.974359,9,1.3333,Y
4,1,0,2,4,6,1,1,4,2,4,0,0,0,0.75,0,0,0,1,1,Y
1,4,1,0,2,0,0,0,1,2,11,0,0,1,1,0,0,7,0,0,N
2,1,0,26,5,1,25,1,1,1.55618,500,0,1,0,1,0,0,160,0,0,Y
25,1,0,0,25,300,0,0,25,1.041667,37,0,0,0,0.33,0,0,0,1,1,N
15,4,1,10,27,57,7,4,14,0.821429,200,0.875,3,0.858696,0.383333,2,9,11.8,2,1.5333,Y
2,1,0,0,17,1,0,0,2,2,103,0,0,0,0.5,0,0,50,10,5,N
1,1,0,3,1,0,2,1,1,2,1,0,0,0,1,0,0,0,1,1,Y
3,1,0,0,3,3,0,0,3,2,3,0,0,0,0.555556,0,0,0,1,1,N
23,1,0,1,32,115,1,0,15,0.618182,588,0.2,3,0,0.321739,0,0,24.347826,10,3.6522,Y
9,4,0,3,12,36,0,3,9,2,50,0,0,0.911111,0.555556,1,6,4.555556,1,0.8889,Y
5,1,0,4,8,0,3,1,5,0.375,35,1,1,0,0.6,0,0,5.6,1,0.8,Y
5,1,0,12,6,0,11,1,5,1.025,76,0.2,1,0,0.6,0,0,12.2,2,1,Y
1,1,0,0,2,0,0,0,1,2,9,0,0,0,1,0,0,3,0,0,Y
6,1,0,1,6,15,0,1,6,2,6,0,0,0,0.722222,0,0,0,1,1,Y
4,1,0,2,4,6,1,1,4,2,4,0,0,0,0.75,0,0,0,1,1,Y
5,4,0,3,8,10,0,3,5,2,28,0,0,0.953488,0.6,1,4,4.6,1,0.8,Y
23,4,0,5,41,253,0,5,23,0.954545,183,1,1,0.810345,0.246377,1,1,6.913043,3,1.2174,Y
6,2,0,4,14,0,2,2,2,0.2,154,1,2,0.615385,0.416667,1,2,24.333333,7,2.8333,Y
20,1,0,2,20,190,1,1,20,2,20,0,0,0,0.375,0,0,0,1,1,Y
