@relation camel-1.4-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Defective {N,Y}

@data
10,4,0,4,19,7,1,3,9,0.666667,120,1,0,0.789474,0.425,1,2,10.6,1,0.8,Y
3,2,0,13,17,3,0,13,3,1,70,1,2,0.75,0.666667,0,0,21.333333,3,2,N
13,2,0,18,42,26,1,18,9,0.738095,183,1,2,0.333333,0.230769,0,0,12.538462,5,1.3077,N
12,2,0,7,16,46,0,7,11,0.795455,83,1,2,0.153846,0.266667,0,0,5.583333,2,1,N
4,1,0,4,13,4,1,3,2,0.333333,39,1,0,0,0.5,0,0,8.5,1,0.5,N
2,1,0,5,2,1,5,0,2,2,2,0,0,0,1,0,0,0,1,1,N
7,3,0,4,12,13,1,3,6,0.583333,55,1,0,0.642857,0.314286,1,2,6.571429,3,1,Y
2,4,0,20,32,0,1,20,1,0.333333,202,1,2,0.971429,0.666667,1,1,97,1,0.5,N
1,1,0,0,2,0,0,0,0,2,23,0,0,0,1,0,0,3,0,0,N
5,2,0,14,9,0,9,6,5,0,41,1,0,0.926829,0.44,1,1,7,1,0.6,N
9,1,0,9,31,22,1,8,5,0.8125,140,1,2,0,0.285714,0,0,13.888889,3,1.2222,N
4,1,3,3,11,0,3,0,4,0.333333,31,1,0,0,0.625,0,0,6.5,1,0.75,N
6,2,0,11,10,9,7,6,5,0.733333,48,1,1,0.904762,0.366667,0,0,6.5,1,0.6667,N
45,3,0,22,81,814,7,19,39,0.909091,555,1,1,0.402985,0.146694,1,2,11,7,1.1778,Y
3,1,0,4,5,3,0,4,3,2,18,0,0,0,0.833333,0,0,5,1,0.6667,N
9,4,0,9,23,0,3,7,9,0.25,94,1,0,0.969325,0.277778,2,3,9.333333,1,0.5556,Y
5,1,0,16,7,4,14,2,5,0.25,30,1,0,0,0.7,0,0,4.8,1,0.8,N
5,1,0,4,10,10,0,4,5,2,28,0,0,0,0.36,0,0,4.6,1,0.8,N
3,1,0,5,11,0,1,4,3,0,53,1,0,0,0.5,0,0,16.333333,1,0.6667,N
1,1,0,3,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,N
8,2,0,8,25,14,1,7,7,0.642857,105,1,1,0.666667,0.326531,0,0,11.875,1,0.375,Y
5,3,0,18,47,2,2,18,3,0.5,172,1,1,0.846154,0.466667,1,1,33,1,0.8,N
3,1,0,7,13,0,1,6,2,0.5,72,1,0,0,0.6,0,0,22.333333,6,2,N
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,N
28,2,0,25,74,362,3,24,24,0.910053,323,0.857143,1,0.479167,0.148148,1,2,10.285714,2,1,N
8,1,0,15,54,0,3,14,2,0.428571,378,1,0,0,0.342857,0,0,45.875,5,1.875,N
2,5,0,3,7,0,2,1,2,0,25,1,0,0.944444,0.666667,0,0,11,1,0.5,N
2,3,1,4,4,1,2,3,1,2,11,0,0,0.971429,0.666667,1,1,4.5,1,0.5,N
17,1,0,21,34,136,4,17,16,2,138,0,0,0,0.196078,0,0,7.117647,1,0.9412,N
3,1,0,4,5,3,1,4,3,2,20,0,0,0,0.833333,0,0,5.666667,1,0.6667,N
15,2,0,20,21,89,6,18,15,0.944444,123,1,0,0.621622,0.138095,1,1,6.6,1,0.9333,N
19,1,1,7,35,137,1,6,16,0.857143,183,1,1,0,0.157895,0,0,8.263158,2,1,Y
3,3,0,5,7,0,1,4,1,0,24,1,1,0.916667,0.5,1,1,6.666667,1,0.6667,N
4,6,0,3,9,0,1,2,4,0.666667,45,1,1,0.85,0.4375,0,0,9.5,1,0.75,N
1,1,0,5,1,0,4,1,1,2,1,0,0,0,1,0,0,0,1,1,N
22,4,0,14,66,151,3,14,11,0.852814,603,1,1,0.62963,0.164502,1,1,25.909091,15,2.6818,Y
1,1,0,6,1,0,6,0,1,2,1,0,0,0,1,0,0,0,1,1,N
3,3,0,2,4,1,1,1,3,0.5,15,1,0,0.818182,0.666667,0,0,3.666667,1,0.6667,N
5,1,0,1,6,6,1,0,5,0.75,24,1,0,0,0.7,0,0,3.4,1,0.8,N
15,1,0,22,47,81,2,20,14,0.867347,218,1,0,0,0.1875,0,0,13.066667,2,0.9333,N
4,5,0,2,11,0,1,1,4,0.5,52,1,0,0.85,0.5,0,0,11.5,2,1,N
7,1,2,4,8,11,2,2,7,0.777778,37,1,1,0,0.357143,0,0,3.857143,1,0.8571,N
0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,N
2,2,0,5,10,0,1,4,1,0,42,1,0,0.875,0.6,0,0,19.5,3,1.5,N
2,1,0,3,3,1,2,1,2,2,6,0,0,0,0.75,0,0,2,1,0.5,N
14,2,1,6,22,27,5,1,14,0.798077,176,1,0,0.1875,0.535714,0,0,11,5,1.2857,N
1,1,0,6,1,0,5,1,1,2,1,0,0,0,1,0,0,0,1,1,N
10,2,0,11,24,1,1,10,6,0.638889,126,1,3,0.619048,0.277778,1,1,11.2,2,0.9,N
7,3,0,14,27,13,5,11,3,0.722222,95,1,2,0.814815,0.388889,1,1,12.142857,1,0.7143,N
4,3,0,1,5,4,0,1,3,0.666667,16,1,1,0.962264,0.666667,1,1,2.75,1,0.5,N
24,2,36,53,61,256,38,16,16,0.804348,301,1,1,0.382353,0.31677,1,1,11.375,3,1,Y
2,1,0,2,5,1,1,1,2,2,16,0,0,0,0.666667,0,0,7,3,1.5,N
3,4,0,3,5,3,0,3,3,2,12,0,0,0.987097,0.666667,1,2,3,1,0.6667,N
2,1,0,2,2,1,2,0,2,2,2,0,0,0,0.75,0,0,0,1,1,N
1,1,0,5,1,0,5,0,1,2,1,0,0,0,1,0,0,0,1,1,N
3,3,0,4,6,3,1,4,2,2,16,0,0,0.971429,0.5,1,1,4.333333,1,0.3333,N
17,0,0,25,46,102,4,23,9,0.890625,229,0.5,4,0,0.173611,0,0,12,3,1.2353,N
9,1,0,1,14,4,1,0,9,0.625,59,1,0,0,0.288889,0,0,5.222222,1,0.7778,N
10,1,3,12,29,21,3,9,6,0.722222,151,0.75,1,0,0.37037,0,0,13.7,1,0.6,Y
5,1,0,0,7,0,0,0,5,0.5,32,1,0,0,0.466667,0,0,5,1,0.8,N
2,1,0,1,7,1,0,1,2,2,26,0,0,0,0.75,0,0,12,1,0.5,N
6,6,0,3,16,7,1,2,5,0.8,80,1,0,0.791667,0.416667,0,0,11.666667,3,1.1667,N
6,2,0,5,16,7,1,5,2,0.7,59,1,0,0.6,0.36,1,1,8.5,2,0.8333,N
3,1,0,0,13,3,0,0,3,2,57,0,0,0,0.444444,0,0,18,1,0.6667,N
30,1,0,41,61,435,18,29,29,2,193,0,0,0,0.133333,0,0,5.433333,1,0.9667,Y
1,1,0,5,1,0,4,1,1,2,1,0,0,0,1,0,0,0,1,1,N
15,1,1,7,25,75,1,6,12,0.803571,139,1,1,0,0.27619,0,0,8,2,1,N
6,2,0,11,27,0,2,11,3,0.7,115,1,2,0.764706,0.466667,1,2,17.5,2,0.8333,Y
8,1,0,5,12,24,3,3,7,0.714286,68,1,0,0,0.541667,0,0,7.25,2,1.25,N
9,1,0,9,28,12,3,9,7,0.65,224,1,4,0,0.275,0,0,23.333333,4,1.3333,N
4,2,0,11,7,0,7,6,4,0,34,1,1,0.95,0.541667,0,0,7.25,1,0.5,N
3,3,0,6,8,3,1,6,2,2,22,0,0,0.970588,0.666667,1,1,6.333333,1,0.3333,N
13,3,0,34,77,46,3,33,2,0.777778,672,1,0,0.772727,0.305556,2,2,50.461538,5,2.1538,N
2,1,0,18,2,1,18,0,2,2,2,0,0,0,0.833333,0,0,0,1,1,N
6,1,0,3,14,13,1,2,4,0.4,57,1,0,0,0.666667,0,0,8.333333,3,1,N
2,0,0,3,5,1,0,3,2,2,12,0,0,0,1,0,0,5,1,0.5,N
13,1,3,4,26,58,3,1,10,0.777778,112,1,1,0,0.472222,0,0,7.384615,2,1.0769,Y
7,3,0,6,12,9,2,4,5,0.5,52,1,0,0.84375,0.309524,1,4,6.285714,2,1,N
2,1,0,2,2,1,1,1,2,2,2,0,0,0,1,0,0,0,1,1,N
49,1,0,20,93,1044,8,17,42,0.915278,620,1,3,0,0.128728,0,0,11.346939,6,1.4082,N
6,3,0,5,11,7,2,3,5,0.866667,46,0.666667,1,0.761905,0.583333,0,0,6.166667,2,1,N
38,1,0,109,111,697,105,4,36,0.918919,923,1,0,0,0.090734,0,0,23.263158,8,3.1579,Y
7,3,0,10,14,1,6,5,5,0.333333,45,1,1,0.785714,0.428571,1,1,5.285714,1,0.8571,N
19,3,0,16,26,157,4,15,18,0.944444,111,1,0,0.642857,0.215278,1,1,4.526316,1,0.7895,N
57,1,0,14,94,1484,1,13,45,0.666667,738,1,0,0,0.125,0,0,11.842105,6,1.2105,N
17,1,0,8,32,82,3,7,13,0.84375,162,1,1,0,0.183007,0,0,8.176471,3,1.1765,Y
14,4,0,10,27,33,1,9,14,0.653846,167,1,0,0.932927,0.3,1,1,10.642857,5,1.2857,Y
4,0,0,10,17,2,1,9,3,0.666667,71,1,2,0,0.833333,0,0,16,1,0.5,N
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,N
12,1,0,7,22,60,0,7,12,0.727273,63,1,1,0,0.106061,0,0,4.166667,1,0.9167,N
2,1,0,6,8,1,0,6,2,2,23,0,0,0,0.75,0,0,10.5,1,0.5,N
10,3,0,8,46,11,1,8,3,0.809524,334,1,1,0.714286,0.314815,1,1,31.7,1,0.8,N
17,2,0,2,18,120,1,1,17,0.9375,84,1,0,0.111111,0.367647,0,0,3.470588,1,0.9412,N
2,2,0,3,4,1,0,3,2,2,11,0,0,1,0.833333,0,0,4.5,0,0,N
8,1,1,31,42,14,5,30,6,0.761905,207,1,1,0,0.35,0,0,24.5,1,0.875,N
1,1,0,6,1,0,4,2,1,2,1,0,0,0,1,0,0,0,1,1,N
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,N
15,3,0,5,22,71,1,5,13,0.785714,113,1,0,0.729167,0.35,2,6,6.333333,2,0.9333,N
4,1,0,7,4,6,6,2,4,2,4,0,0,0,0.583333,0,0,0,1,1,N
4,1,0,3,9,0,0,3,4,0.333333,34,1,0,0,0.5,0,0,7.25,2,1,N
14,1,31,35,28,49,33,2,7,0.807692,200,1,0,0,0.380952,0,0,12.857143,3,1.2143,Y
4,1,0,8,10,6,4,4,3,2,31,0,0,0,0.3125,0,0,6.75,1,0.75,N
0,1,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,Y
5,4,0,6,12,10,1,5,5,2,28,0,0,0.974522,0.6,1,1,4.6,1,0.8,N
6,1,0,6,11,0,6,0,6,0.4,57,1,0,0,0.5,0,0,8,2,0.8333,N
1,1,0,4,1,0,2,3,1,2,1,0,0,0,1,0,0,0,1,1,N
6,2,0,2,14,0,2,0,6,0,52,1,0,0.692308,0.5,0,0,7.5,1,0.6667,Y
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,N
4,0,0,14,18,4,2,12,2,0.666667,88,1,0,0,0.833333,0,0,20.75,2,0.75,N
5,1,0,4,11,10,1,3,4,2,56,0,0,0,0.44,0,0,10.2,1,0.8,Y
2,3,0,6,7,0,1,6,2,0,24,1,1,0.956522,0.6,0,0,10.5,1,0.5,N
7,1,0,11,19,9,0,11,7,0.791667,75,1,3,0,0.357143,0,0,9.142857,1,0.8571,N
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,N
3,5,0,4,8,0,1,3,3,0.5,32,1,2,0.894737,0.555556,0,0,9,1,0.6667,N
2,1,0,12,7,1,8,4,1,2,23,0,0,0,0.5,0,0,10.5,1,0.5,N
3,1,0,4,6,0,2,2,2,0.5,33,1,1,0,0.666667,0,0,9,2,1,N
12,0,0,13,23,32,0,13,10,0.818182,138,0.8,1,0,0.272727,0,0,10.083333,8,1.4167,N
3,0,0,8,11,1,1,7,2,0.5,41,1,0,0,0.75,0,0,12.333333,1,0.3333,N
14,1,0,25,62,85,4,21,11,1.048077,461,0.125,0,0,0.192308,0,0,31.357143,6,1.9286,N
3,3,0,4,8,0,1,4,1,0,26,1,1,0.916667,0.555556,1,1,7.333333,1,0.6667,N
3,1,0,3,6,3,0,3,3,2,13,0,0,0,0.333333,0,0,3.333333,1,1,N
3,4,1,9,15,3,1,8,1,2,52,0,0,0.948718,0.666667,2,2,16.333333,1,0.6667,N
13,2,1,15,25,28,3,13,11,0.611111,120,1,1,0.69697,0.241758,0,0,8,1,0.7692,N
3,5,0,5,4,0,2,3,3,0.5,21,1,2,0.894737,0.5,0,0,5.333333,1,0.6667,N
3,1,0,4,5,3,0,4,3,2,12,0,0,0,0.833333,0,0,3,1,0.6667,N
10,1,0,9,38,45,3,7,8,2,216,0,0,0,0.283333,0,0,20.6,4,2.4,N
2,5,0,2,6,0,1,1,2,1,21,1,0,0.944444,0.75,0,0,8.5,1,0.5,N
27,4,0,18,60,291,3,17,24,0.820513,303,1,3,0.872928,0.116049,2,3,10,2,0.8889,Y
5,1,0,4,5,10,4,0,5,2,5,0,0,0,1,0,0,0,1,1,Y
9,1,0,4,17,24,0,4,5,0.375,125,1,2,0,0.444444,0,0,12.666667,2,1,N
10,1,0,3,16,27,1,2,10,0.666667,69,1,1,0,0.425,0,0,5.6,1,0.7,N
10,4,0,9,18,39,3,9,10,0.666667,68,1,0,0.777778,0.35,1,1,5.7,1,0.8,N
2,1,0,3,2,1,2,1,2,2,2,0,0,0,1,0,0,0,1,1,N
7,1,0,10,25,11,8,2,6,0.75,166,1,0,0,0.5,0,0,21.857143,1,0.5714,N
14,1,1,10,71,41,4,7,7,0.512821,799,1,0,0,0.316239,0,0,55.857143,14,3.3571,Y
6,1,0,4,9,9,0,4,5,0.2,41,1,0,0,0.416667,0,0,5.666667,2,1,N
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,N
49,1,0,9,86,576,1,8,37,0.86859,758,0.769231,0,0,0.143939,0,0,14.204082,7,1.7143,N
10,4,0,7,17,13,1,6,10,0.555556,82,1,1,0.95625,0.375,1,1,7,2,0.8,Y
4,2,0,7,17,0,1,6,4,0.5,78,1,1,0.5,0.4,0,0,18,2,1,N
3,1,0,63,3,3,62,2,3,2,3,0,0,0,0.555556,0,0,0,1,1,N
31,1,1,16,59,437,1,15,28,0.855556,251,1,2,0,0.133995,0,0,7,2,1,Y
9,3,0,35,101,8,1,35,3,0.59375,571,0.75,2,0.740741,0.234375,1,1,62,10,1.7778,N
17,2,0,9,20,124,4,7,13,0.75,99,1,1,0.730769,0.235294,1,3,4.764706,1,0.8235,N
2,1,0,2,3,1,1,1,1,2,7,0,0,0.857143,0.75,0,0,2.5,1,0.5,N
4,2,0,11,20,0,2,9,3,0,94,1,0,0.625,0.583333,1,2,22,3,1.25,N
1,1,0,27,1,0,24,3,1,2,1,0,0,0,1,0,0,0,1,1,N
6,2,0,4,17,0,0,4,4,0,80,1,0,0.722222,0.444444,1,1,12.166667,3,1.1667,N
29,3,0,5,56,318,1,5,29,0.86039,342,1,0,0.852273,0.199234,1,3,10.413793,1,0.8966,Y
13,1,0,24,41,78,15,9,12,2,218,0,0,0,0.461538,0,0,15.769231,2,1.2308,Y
1,5,0,2,6,0,1,1,1,2,14,1,0,1,1,0,0,12,0,0,N
8,3,0,16,56,14,1,16,4,0.928571,297,0.25,0,0.769231,0.371429,0,0,35.625,6,2.25,N
6,3,0,6,15,13,1,6,4,0.4,54,1,1,0.782609,0.444444,1,1,7.833333,1,0.8333,N
6,0,0,8,29,13,1,7,3,0.9,143,1,0,0,0.357143,0,0,22.5,1,0.6667,N
1,1,0,21,1,0,21,0,1,2,1,0,0,0,1,0,0,0,1,1,N
6,2,6,11,14,7,6,5,5,0.6,49,1,2,0.722222,0.375,0,0,6.833333,2,1,N
3,2,0,8,16,3,1,7,2,2,44,0,0,0.875,0.75,0,0,13.666667,1,0.3333,N
12,1,3,8,25,46,6,7,8,0.454545,102,0,1,0,0.22619,0,0,7.416667,2,1.1667,N
4,1,0,2,5,0,1,2,4,0.666667,28,1,2,0,0.4375,0,0,5.25,1,0.75,N
20,3,0,18,53,126,4,17,14,0.782895,299,1,2,0.73913,0.16,1,1,13.55,2,1.05,N
4,0,2,5,24,6,2,3,1,2,93,0,0,0,0.4,0,0,22.25,4,1.5,N
2,4,2,7,4,1,2,5,2,1,17,0,1,1,0.875,0,0,7,0,0,N
2,3,0,4,4,1,0,4,1,2,9,0,0,0.916667,0.75,1,1,3.5,1,0.5,N
1,4,0,2,2,0,1,1,1,2,5,0,0,1,1,0,0,4,0,0,N
3,5,0,2,6,3,1,1,3,2,16,0,0,1,0.777778,0,0,4.333333,0,0,N
23,1,0,11,40,161,10,1,22,0.829545,249,1,0,0,0.286957,0,0,9.478261,3,1.087,N
15,1,0,19,32,61,3,17,10,0.89011,189,1,1,0,0.1875,0,0,10.733333,1,0.8667,N
4,1,0,3,23,6,0,3,2,2,93,0,0,0.8,1,1,2,22.25,1,0.75,N
8,2,0,8,15,4,2,8,7,0.619048,79,1,0,0.793103,0.325,0,0,8.5,2,0.875,N
3,2,0,1,5,3,0,1,3,2,12,0,0,0.956522,0.666667,1,2,3,1,0.3333,N
4,3,3,10,8,6,10,0,4,2,20,0,0,1,0.666667,0,0,4,0,0,N
2,0,0,4,6,1,0,4,2,2,18,0,0,0,1,0,0,8,1,0.5,N
3,3,0,4,8,3,0,4,2,2,24,0,0,0.967213,0.444444,1,2,7,1,0.6667,N
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1,1,N
4,2,0,1,6,0,0,1,4,0.333333,22,1,0,0.666667,0.583333,0,0,4.25,1,0.5,N
14,1,0,10,42,73,0,10,10,0.461538,192,1,0,0,0.306122,0,0,12.571429,2,1.0714,N
20,1,0,20,85,178,9,13,13,0.881579,587,1,2,0,0.210526,0,0,28.15,9,1.7,N
25,2,0,14,39,288,5,10,20,0.854167,204,0.5,0,0.633333,0.246667,1,3,7.08,1,0.88,N
15,1,0,1,18,95,1,0,12,0.285714,106,1,0,0,0.377778,0,0,5.933333,1,0.9333,N
5,5,0,6,13,6,4,2,3,0.916667,67,1,0,0.826087,0.36,0,0,11.8,2,1,N
7,2,0,10,15,17,2,9,4,0.666667,61,1,0,0.684211,0.261905,1,1,7.428571,1,0.8571,N
1,1,0,5,1,0,2,3,1,2,1,0,0,0,1,0,0,0,1,1,N
2,1,0,17,2,1,16,1,2,2,2,0,0,0,0.7,0,0,0,1,1,N
2,5,0,2,6,0,1,1,2,1,22,1,0,0.944444,0.666667,0,0,9,1,0.5,N
4,1,0,8,18,2,1,7,2,0.5,131,1,2,0,0.777778,0,0,31.25,3,1.5,N
10,1,0,5,29,33,0,5,5,0.777778,235,1,1,0,0.422222,0,0,22.2,4,1.2,N
6,3,0,12,22,0,2,12,1,0.55,99,1,1,0.846154,0.3,1,1,14.833333,1,0.6667,N
9,3,0,21,46,2,2,21,2,0.65625,272,1,1,0.740741,0.28125,1,1,28.333333,2,0.8889,N
10,3,0,15,40,39,4,12,5,0.777778,177,1,0,0.741935,0.271605,0,0,16.6,5,1.5,Y
64,2,2,28,127,1836,12,25,50,0.883876,1188,1,2,0.27381,0.09612,0,0,17.265625,6,1.2031,Y
12,1,0,19,57,30,1,18,7,0.772727,479,1,1,0,0.418182,0,0,38.416667,17,3.25,N
9,3,0,5,20,16,1,5,7,0.25,87,1,1,0.85,0.311111,1,2,8.555556,1,0.6667,N
5,4,0,7,15,10,1,7,5,2,41,0,0,0.981366,0.466667,2,3,7.2,1,0.6,Y
3,3,0,3,10,3,0,3,2,2,30,0,0,0.980769,0.666667,0,0,9,1,0.3333,N
18,5,0,16,63,59,1,16,10,0.764706,389,1,1,0.693878,0.20915,1,1,20.166667,3,0.9444,N
9,2,0,7,17,24,0,7,9,0.6875,78,1,1,0.2,0.407407,0,0,7.444444,1,0.8889,N
5,4,0,9,21,8,0,9,3,0.5,91,1,1,0.902439,0.44,2,5,17,1,0.8,N
4,1,0,6,7,4,1,5,4,0.333333,23,1,0,0,0.5,0,0,4.5,1,0.75,N
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,N
11,2,0,12,34,21,3,11,4,0.8625,180,1,1,0.590909,0.2,1,1,14.636364,3,1.0909,N
1,1,0,135,1,0,134,1,1,2,1,0,0,0,1,0,0,0,1,1,N
13,1,0,6,43,76,3,3,11,0.916667,180,1,0,0,0.1,0,0,12.769231,1,0.8462,Y
31,1,0,24,52,459,11,23,31,0.9,165,1,3,0,0.148387,0,0,4.225806,1,0.9677,N
9,1,0,3,18,30,1,2,8,0.375,79,1,0,0,0.355556,0,0,7.666667,1,0.7778,N
7,1,0,29,58,1,3,29,3,0.666667,190,1,2,0,0.416667,0,0,25.428571,1,0.7143,N
8,2,0,12,33,0,1,11,3,0.464286,304,1,2,0.684211,0.371429,1,1,36.5,2,0.875,N
3,1,0,5,7,3,0,5,3,2,19,0,0,0,0.533333,0,0,5.333333,1,0.6667,N
11,1,0,8,30,43,4,4,11,1.014286,163,0.142857,0,0,0.4,0,0,13.181818,4,1.2727,Y
2,4,0,5,7,1,2,3,1,2,24,0,0,0.952381,0.666667,1,1,11,1,0.5,N
