classname ; cbo ; dit ; fanIn ; fanOut ; lcom ; noc ; numberOfAttributes ; numberOfAttributesInherited ; numberOfLinesOfCode ; numberOfMethods ; numberOfMethodsInherited ; numberOfPrivateAttributes ; numberOfPrivateMethods ; numberOfPublicAttributes ; numberOfPublicMethods ; rfc ; wmc ; bugs ; nonTrivialBugs ; majorBugs ; criticalBugs ; highPriorityBugs ; 
org::eclipse::pde::internal::ui::build::BuildFeatureAction ; 0.0100775 ; 0 ; 0 ; 0.0100775 ; 0 ; 0 ; 0 ; 0.00453096 ; 0.00765071 ; 0 ; 0.00476236 ; 0 ; 0 ; 0 ; 0 ; 0.0106799 ; 0.00606902 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::ui::launcher::EquinoxLaunchConfiguration ; 0.015231 ; 0 ; 0 ; 0.015231 ; 0.0113144 ; 0 ; 0.00478632 ; 0 ; 0.04758 ; 0.0107083 ; 0.00203846 ; 0.00476709 ; 0.00874673 ; 0 ; 0 ; 0.0402907 ; 0.0288157 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::exports::FeatureExportInfo ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0120057 ; 0 ; 0 ; 0 ; 0.00174138 ; 0 ; 0 ; 0.0120057 ; 0 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::launcher::ProgramBlock ; 0.00415789 ; 0 ; 0 ; 0.00415789 ; 0 ; 0 ; 0 ; 0 ; 0.00760294 ; 0 ; 0.00174138 ; 0 ; 0 ; 0 ; 0 ; 0.00151471 ; 0.00148529 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::PDEPlugin ; 0.154947 ; 0 ; 0.156064 ; 0.0158734 ; 0.0194282 ; 0 ; 0.0108325 ; 0.0367975 ; 0.0440824 ; 0.0157647 ; 0 ; 0.0108325 ; 0.0112222 ; 0 ; 0.00454247 ; 0.0293798 ; 0.0276855 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::bundle::ExportPackageObject ; 0.0388698 ; 0 ; 0.0165179 ; 0.031021 ; 0.00923413 ; 0 ; 0 ; 0 ; 0.0239858 ; 0.00694048 ; 0.00898746 ; 0 ; 0.00521032 ; 0 ; 0.00686508 ; 0.0220243 ; 0.0188293 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::product::NewProductFileAction ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::search::dependencies::AddNewDependenciesAction ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.006 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::tests::macro::NewMacroWizard ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::feature::PluginSection ; 0.00650619 ; 0 ; 0 ; 0.00650619 ; 0.00650851 ; 0 ; 0.00318264 ; 0.00234884 ; 0.0257855 ; 0.00465461 ; 0.0154868 ; 0.00421216 ; 0.00307614 ; 0 ; 0.00381676 ; 0.0164017 ; 0.00675957 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::bundle::SingleManifestHeader ; 0.00756629 ; 0 ; 0.00756629 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00345324 ; 0 ; 0.00650862 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00345324 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::refactoring::ManifestPackageMoveParticipant ; 0.00577714 ; 0 ; 0 ; 0.00577714 ; 0 ; 0 ; 0 ; 0 ; 0.0089067 ; 0 ; 0.00344479 ; 0 ; 0 ; 0 ; 0 ; 0.00483255 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::plugin::Fragment ; 0.00429085 ; 0 ; 0.00148529 ; 0.00280556 ; 0.00164706 ; 0 ; 0.00148529 ; 0.00527104 ; 0.00804292 ; 0.00148529 ; 0.0263452 ; 0.00148529 ; 0 ; 0 ; 0.00148529 ; 0.00300768 ; 0.00788325 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::site::SiteEditor ; 0.00403571 ; 0 ; 0.00360714 ; 0.004 ; 0.0122552 ; 0 ; 0.00360714 ; 0 ; 0.021113 ; 0.00798853 ; 0.0273314 ; 0.00360714 ; 0.00367857 ; 0 ; 0.0049907 ; 0.0122993 ; 0.0110943 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::target::TargetObject ; 0.00439274 ; 0 ; 0.00439274 ; 0 ; 0 ; 0.00437885 ; 0.00404 ; 0 ; 0.00561111 ; 0 ; 0.00174138 ; 0.00404 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::ui::launcher::MainTab ; 0 ; 0 ; 0 ; 0 ; 0.0202009 ; 0 ; 0 ; 0.0549525 ; 0.0341403 ; 0.0183199 ; 0.00480199 ; 0 ; 0 ; 0 ; 0.00918182 ; 0.0244466 ; 0.024447 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::context::XMLDocumentSetupParticpant ; 0.00699451 ; 0 ; 0.00699451 ; 0 ; 0 ; 0 ; 0.00336667 ; 0 ; 0.0049054 ; 0 ; 0.00174138 ; 0 ; 0 ; 0 ; 0 ; 0.0034 ; 0.00336667 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::build::JARFileFilter ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00139726 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00138356 ; 0.00138356 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::templates::osgi::OSGiPreferencesServiceTemplate ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00547368 ; 0 ; 0.00727156 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::toc::TocLink ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0101996 ; 0.00561111 ; 0 ; 0.0191549 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::extension::ExtensionEditorSelectionPage ; 0.00113483 ; 0 ; 0 ; 0.00113483 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00113483 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::bundle::BundleClasspathHeader ; 0.00165574 ; 0 ; 0.00539648 ; 0.00374074 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.010342 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::RenameDialog ; 0.00112222 ; 0 ; 0.00112222 ; 0 ; 0.0169198 ; 0 ; 0.00160317 ; 0 ; 0.0238626 ; 0.0152913 ; 0 ; 0.00160317 ; 0 ; 0 ; 0.00266633 ; 0.0166364 ; 0.0153231 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::site::SiteInputContext ; 0.00542507 ; 0 ; 0 ; 0.00542507 ; 0.00117021 ; 0 ; 0 ; 0 ; 0.00109574 ; 0.00107447 ; 0.0158472 ; 0 ; 0 ; 0 ; 0 ; 0.0032203 ; 0.00107447 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::target::TargetDefinitionFromTargetOperation ; 0.00210417 ; 0 ; 0 ; 0.00210417 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00210417 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::refactoring::ResourceMoveParticipant ; 0.00721429 ; 0 ; 0 ; 0.00721429 ; 0 ; 0 ; 0 ; 0 ; 0.0136891 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00757143 ; 0.00728571 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::runtime::MessageHelper ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::plugin::ExtensionContentProvider ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00174138 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::target::JRESection ; 0.00483664 ; 0 ; 0 ; 0.00483664 ; 0.00886641 ; 0 ; 0.00637728 ; 0.00234884 ; 0.0106681 ; 0.00786602 ; 0.00719108 ; 0.00637728 ; 0.00633194 ; 0 ; 0.0039731 ; 0.0191207 ; 0.00562747 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::plugin::RuntimePage ; 0.00462915 ; 0 ; 0 ; 0.00590763 ; 0.00352868 ; 0 ; 0.00114444 ; 0 ; 0.00888778 ; 0.00347106 ; 0.0185322 ; 0.00114444 ; 0.00112222 ; 0 ; 0 ; 0.00605581 ; 0.00362732 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::actions::HyperlinkAction ; 0 ; 0 ; 0.00214894 ; 0 ; 0.00242553 ; 0 ; 0 ; 0 ; 0.0103283 ; 0.00214894 ; 0 ; 0 ; 0 ; 0 ; 0.00214894 ; 0.00530519 ; 0.00214894 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::tools::ExtensionPointMappings ; 0.002525 ; 0 ; 0.002525 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00174138 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::feature::CreateFeatureProjectFromLaunchOperation ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::plugin::PluginAttribute ; 0.0174295 ; 0 ; 0.0114677 ; 0.00596181 ; 0.0057601 ; 0 ; 0.00325 ; 0.0105494 ; 0.0141217 ; 0.0046601 ; 0.0301285 ; 0.00325 ; 0 ; 0 ; 0.0046601 ; 0.00822771 ; 0.00781635 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::text::ManifestConfiguration ; 0.00837338 ; 0 ; 0.00314854 ; 0.00691976 ; 0.00996933 ; 0.00171186 ; 0.00887961 ; 0.00172881 ; 0.0194367 ; 0.00889608 ; 0.00588481 ; 0.00887961 ; 0 ; 0 ; 0.00887722 ; 0.0105911 ; 0.0109249 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::text::ExternalizedStringRule ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::site::SiteObject ; 0.00387914 ; 0 ; 0 ; 0.00387914 ; 0.00193258 ; 0 ; 0.00517483 ; 0 ; 0.00809604 ; 0.0011573 ; 0.00288745 ; 0.00404 ; 0 ; 0 ; 0.00114607 ; 0.00465083 ; 0.0023501 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::variables::TargetOSVariableResolver ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::product::PluginSection ; 0.0160671 ; 0 ; 0.00235295 ; 0.0147886 ; 0.0140538 ; 0 ; 0.00707734 ; 0.00234884 ; 0.0384232 ; 0.0091214 ; 0.0154868 ; 0.00705102 ; 0.0113031 ; 0 ; 0.00501084 ; 0.0319215 ; 0.0156066 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::templates::ide::BuilderTemplate ; 0 ; 0 ; 0 ; 0 ; 0.00367647 ; 0 ; 0 ; 0 ; 0.00890712 ; 0.003 ; 0.00727156 ; 0 ; 0 ; 0 ; 0.003 ; 0.00305882 ; 0.003 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::natures::PluginProject ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::plugin::NewLibraryPluginCreationOperation ; 0.0202441 ; 0 ; 0 ; 0.0202441 ; 0.0152399 ; 0 ; 0 ; 0 ; 0.0405176 ; 0.011621 ; 0.0030939 ; 0 ; 0.0103827 ; 0 ; 0 ; 0.0261906 ; 0.0200543 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::correction::ChooseClassXMLResolution ; 0.00171186 ; 0 ; 0 ; 0.00171186 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00174138 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::contentassist::XMLElementProposalComputer ; 0.00325806 ; 0 ; 0 ; 0.00325806 ; 0 ; 0 ; 0 ; 0 ; 0.00641176 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00325806 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::WorkspacePluginModelManager ; 0.00951597 ; 0 ; 0 ; 0.00951597 ; 0.0115005 ; 0 ; 0.00377778 ; 0 ; 0.0373804 ; 0.00684021 ; 0.00377778 ; 0.00377778 ; 0.00291429 ; 0 ; 0.00374074 ; 0.0242003 ; 0.0170847 ; 1 ; 0 ; 1 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::toc::actions::TocRemoveObjectAction ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00594118 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::plugin::NewPluginProjectWizard ; 0.0302448 ; 0 ; 0.00235295 ; 0.0302215 ; 0.02416 ; 0 ; 0.00127848 ; 0 ; 0.0523316 ; 0.0223967 ; 0 ; 0.00127848 ; 0.0213222 ; 0 ; 0.00107447 ; 0.0454209 ; 0.0378272 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::build::BuildClasspathSection ; 0.00161905 ; 0 ; 0 ; 0.00161905 ; 0 ; 0 ; 0.00278759 ; 0.00234884 ; 0.0109564 ; 0 ; 0.0154868 ; 0.00278759 ; 0 ; 0 ; 0 ; 0.00512055 ; 0.00166667 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::correction::AddSingletonToSymbolicName ; 0.00160317 ; 0 ; 0 ; 0.00160317 ; 0 ; 0 ; 0 ; 0.00157813 ; 0.00165079 ; 0 ; 0.00495681 ; 0 ; 0 ; 0 ; 0 ; 0.00165079 ; 0.00165079 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::views::dependencies::CallersContentProvider ; 0.00515851 ; 0 ; 0 ; 0.00515851 ; 0 ; 0 ; 0 ; 0 ; 0.00307895 ; 0 ; 0.00855656 ; 0 ; 0 ; 0 ; 0 ; 0.00518788 ; 0.00273684 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::runtime::spy::SpyFormToolkit ; 0.00459091 ; 0 ; 0 ; 0.00459091 ; 0.0109591 ; 0 ; 0.00902767 ; 0 ; 0.0236965 ; 0.00968636 ; 0 ; 0.00902767 ; 0.0140322 ; 0 ; 0.00898221 ; 0.0147757 ; 0.0143549 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::runtime::registry::ServiceReferenceAdapter ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::exports::BaseExportWizard ; 0.00607854 ; 0 ; 0.00375197 ; 0.00485404 ; 0.00539087 ; 0.00255275 ; 0.0036898 ; 0.0533004 ; 0.010957 ; 0.00373194 ; 0 ; 0.00110989 ; 0.00263235 ; 0 ; 0.00365305 ; 0.0102319 ; 0.00854973 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::tests::macro::PlaybackAction ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00561111 ; 0 ; 0.00174138 ; 0 ; 0 ; 0 ; 0 ; 0.00114773 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::plugin::rows::TranslatableAttributeRow ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00190566 ; 0.00594118 ; 0 ; 0.00240476 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::product::NewProductFileWizard ; 0.00226192 ; 0 ; 0.00118824 ; 0.00107368 ; 0.00233003 ; 0 ; 0 ; 0 ; 0.00249935 ; 0.00225139 ; 0 ; 0 ; 0.00106316 ; 0 ; 0.00118824 ; 0.0045352 ; 0.00108421 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::site::NewSiteProjectWizard ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00219815 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::util::Headers ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
