@relation xerces-init-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Defective {N,Y}

@data
7,3,2,8,17,13,5,4,7,1,97,0.5,0,0.9,0.342857,1,5,12.571429,2,1.1429,N
1,5,1,1,2,0,1,0,1,2,9,0,0,1,1,0,0,5,0,0,Y
9,3,0,5,16,0,0,5,0,0.579545,1583,1,0,0.826087,0.366667,1,3,173.666667,1,0.8889,N
12,1,0,0,24,0,0,0,12,0.30303,166,0,0,0,0.4375,0,0,12.583333,2,1,Y
5,1,0,3,9,0,2,1,5,0.166667,233,1,1,0,0.533333,0,0,45,4,1.4,N
2,1,0,8,2,1,7,1,2,2,2,0,0,0,0.6,0,0,0,1,1,N
12,1,0,5,23,8,2,4,8,0.670455,370,1,4,0,0.319444,0,0,29.166667,11,4.4167,Y
6,2,1,3,10,9,2,2,6,1.2,48,0,0,0.897959,0.416667,1,4,6.833333,2,1.3333,N
6,3,3,0,8,0,0,0,6,0.1,54,1,0,0.85,0.555556,1,2,7.666667,3,0.8333,Y
3,1,0,0,5,1,0,0,2,0.5,14,0,0,0,0.5,0,0,3.333333,1,0.3333,Y
2,1,0,10,2,1,5,5,2,2,2,0,0,0,0.666667,0,0,0,1,1,N
1,4,1,0,2,0,0,0,1,2,19,0,0,1,1,0,0,7,0,0,Y
46,1,0,4,115,683,0,4,27,0.838889,2103,1,2,0,0.137778,0,0,44.543478,19,4.0435,N
3,1,0,21,3,3,21,0,3,1.5,6,0,0,0,0.533333,0,0,0,1,1,Y
8,1,0,8,18,26,1,7,7,0.714286,74,1,1,0,0.25,0,0,8,1,0.875,N
7,2,0,7,11,0,7,0,6,0.75,252,1,0,0.6,0.428571,1,2,33.857143,2,1,N
18,1,0,20,18,153,19,1,18,1.058824,59,0,0,0,0.296296,0,0,0,1,1,Y
5,1,0,2,14,0,1,1,4,1.178571,221,0.071429,0,0,0.5,0,0,37.6,9,2.2,N
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,1,Y
3,3,0,0,4,1,0,0,2,0.5,208,0,0,0.974359,1,0,0,68,1,0.3333,N
4,1,0,3,9,2,3,0,2,0.666667,395,1,0,0,0.5,0,0,97.25,1,0.5,N
10,1,0,0,15,37,0,0,10,0.777778,64,1,0,0,0.375,0,0,5,1,0.8,Y
6,1,0,5,6,15,4,1,6,2,6,0,0,0,1,0,0,0,1,1,N
5,1,0,4,5,10,3,1,5,2,5,0,0,0,0.4,0,0,0,1,1,N
3,3,0,0,4,1,0,0,2,0.5,286,0,0,0.974359,1,0,0,94,1,0.3333,Y
2,2,0,8,14,1,1,8,1,2,135,0,0,0.75,0.571429,2,2,66.5,1,0.5,N
5,1,0,0,5,10,0,0,5,2,5,0,0,0,0.45,0,0,0,1,1,Y
10,1,0,5,44,45,3,2,9,2,377,0,0,0,0.4,0,0,36.7,5,3.5,N
5,1,0,5,14,0,4,1,4,1.159091,205,0.136364,0,0,0.5,0,0,35.6,9,2.2,N
6,2,0,5,8,0,3,2,6,0.981818,62,0,1,0.642857,0.375,0,0,7.5,1,0.8333,Y
9,1,0,0,9,36,0,0,9,2,9,0,0,0,0.592593,0,0,0,1,1,Y
7,1,0,0,7,21,0,0,7,2,7,0,0,0,0.25,0,0,0,1,1,Y
12,1,0,0,12,66,0,0,12,2,12,0,0,0,0.833333,0,0,0,1,1,Y
41,2,0,11,74,0,1,10,22,0.596875,7275,0.875,3,0.152174,0.181818,1,4,176.048781,2,1.0488,Y
1,1,0,2,1,0,1,1,1,2,1,0,0,0,1,0,0,0,1,1,N
6,1,0,2,11,0,2,0,6,0.844444,608,0,0,0,0.458333,0,0,98.833333,8,2.5,N
100,1,0,31,240,2870,4,30,53,0.973956,6081,1,9,0,0.135625,0,0,58.98,11,1.48,Y
6,1,0,0,6,15,0,0,6,2,6,0,0,0,0.611111,0,0,0,1,1,Y
6,1,0,3,16,13,1,3,5,0.8,75,0,1,0,0.533333,0,0,11.333333,4,1.3333,Y
36,1,0,7,70,112,2,5,30,0.869388,3206,1,3,0,0.246914,0,0,87.083333,9,3.1667,N
2,1,0,4,2,1,1,3,2,2,2,0,0,0,1,0,0,0,1,1,N
48,2,1,41,121,1072,30,26,47,0.93921,959,0.857143,2,0.5,0.179924,1,9,18.833333,23,1.9167,Y
9,1,0,9,9,36,9,1,9,1.125,12,0,0,0,0.407407,0,0,0,1,1,N
10,1,0,12,13,5,12,0,8,0.908497,7825,0.176471,0,0,0.25,0,0,779.8,9,4.7,N
31,2,0,13,58,0,1,12,24,0.814583,2499,0.625,3,0.194444,0.20303,1,4,79.096774,5,1.2581,Y
7,1,0,0,7,21,0,0,7,2,7,0,0,0,0.428571,0,0,0,1,1,N
5,1,0,3,19,0,2,2,4,0.25,206,1,1,0,0.44,0,0,39,16,4.8,N
10,2,1,5,13,15,3,3,10,0.944444,81,0.75,0,0.830189,0.533333,1,4,6.7,2,1.5,N
4,3,0,4,17,0,1,4,1,0.666667,118,0.5,0,0.94,0.5,1,13,28,7,2.25,N
8,2,0,2,32,10,1,2,7,1.040816,223,0.214286,0,0.588235,0.46875,1,1,25.125,6,1.5,Y
18,2,1,10,40,67,8,4,16,0.911765,283,0.833333,0,0.733333,0.361111,1,9,14.388889,6,1.5556,Y
4,1,0,0,4,6,0,0,4,2,4,0,0,0,0.625,0,0,0,1,1,Y
8,1,0,0,8,28,0,0,8,2,8,0,0,0,0.666667,0,0,0,1,1,Y
8,3,0,5,23,26,0,5,2,1.142857,265,1,0,0.963158,0.296875,0,0,32,8,3,N
19,1,0,3,28,47,1,2,13,0.533333,530,0.2,3,0,0.315789,0,0,26.631579,10,4.0526,Y
2,3,0,10,3,0,10,0,2,1,13,0.5,0,0.944444,0.75,0,0,4.5,1,0.5,N
3,3,0,4,6,0,1,4,1,0.75,40,0.5,0,0.960784,0.555556,2,13,11.666667,1,0.6667,N
11,1,0,8,33,29,1,7,7,0.676471,680,0.117647,2,0,0.222222,0,0,59.272727,20,2.6364,N
4,3,0,5,15,0,1,5,1,0.666667,95,0.5,0,0.946429,0.5,2,17,22.25,2,1,N
2,2,0,9,17,1,2,9,1,2,174,0,0,0.75,0.571429,2,2,86,1,0.5,Y
27,1,0,13,66,117,6,8,8,0.936494,2149,0.069767,7,0,0.230769,0,0,77,2,1,Y
131,1,2,29,288,7155,4,27,83,0.943124,3694,1,22,0,0.095547,0,0,26.694656,6,1.1603,Y
1,1,0,12,1,0,12,0,1,2,1,0,0,0,1,0,0,0,1,1,N
8,1,0,0,8,28,0,0,8,2,8,0,0,0,0.354167,0,0,0,1,1,Y
3,3,0,5,10,0,1,5,1,0.75,55,0.5,0,0.961538,0.555556,2,6,16.666667,1,0.6667,N
44,3,0,20,76,418,12,19,35,0.807309,2223,0.952381,1,0.682171,0.224747,2,16,49.045455,10,2.7727,Y
1,1,0,7,2,0,7,0,1,2,13,0,0,0,1,0,0,3,0,0,Y
12,2,1,9,20,26,6,4,12,0.80303,159,0.833333,3,0.814815,0.395833,1,4,11.75,2,1.4167,Y
4,3,1,3,7,6,2,2,4,1.333333,20,0,0,0.947368,0.4375,1,5,3.75,1,0.75,N
11,1,0,8,34,29,1,7,7,0.638462,610,0.153846,2,0,0.222222,0,0,53.272727,14,2.0909,Y
3,1,0,4,3,3,3,2,3,2,3,0,0,0,0.666667,0,0,0,1,1,N
51,1,0,7,121,321,1,6,11,0.905185,5945,1,6,0,0.165455,0,0,113.980392,3,1.0588,Y
5,1,3,10,15,8,4,9,3,0.75,191,1,0,0,0.333333,0,0,36.6,1,0.6,N
4,2,1,6,9,0,4,3,4,0.833333,41,0.5,1,0.93617,0.4375,1,4,8.75,2,1,N
3,1,0,3,7,1,3,0,0,0.5,42,0,0,0,0.5,0,0,11.666667,2,0.6667,Y
1,6,0,15,2,0,14,1,1,2,6,0,0,1,1,0,0,5,0,0,N
21,1,0,9,27,0,8,1,20,0.806667,838,1,1,0,0.371429,0,0,38.190476,6,2.8095,Y
4,3,0,5,11,0,1,5,1,0.666667,74,0.5,0,0.94,0.5,2,12,17,2,1,N
3,1,0,5,3,3,5,0,3,2,3,0,0,0,0.583333,0,0,0,1,1,N
5,1,0,2,14,0,1,1,4,1.24373,1102,0.009404,0,0,0.5,0,0,155.6,9,2.2,N
