@relation jedit-4.3-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Defective {N,Y}

@data
59,1,0,73,163,1389,60,23,47,0.800862,1844,0.25,5,0,0.117647,0,0,29.915254,25,1.4915,N
7,3,0,16,73,1,1,16,2,2,828,0,0,0.7,0.238095,1,1,117.285714,6,1.5714,N
4,3,0,10,43,4,1,10,2,2,405,0,0,0.823529,0.375,1,1,100.25,26,7.75,N
13,1,0,2,13,78,2,0,13,2,13,0,0,0,0.430769,0,0,0,1,1,N
14,1,0,9,63,0,4,6,1,0.269231,721,0.5,1,0,0.309524,0,0,50.357143,19,4.1429,N
17,5,0,28,105,100,17,25,2,0.909722,590,1,3,0.976084,0.215686,0,0,33.176471,2,1,N
4,1,0,7,54,4,1,7,3,1,318,1,0,0,0.5,0,0,77.75,9,4.5,N
25,1,1,9,60,62,6,6,19,0.729167,496,1,1,0,0.205714,0,0,18.6,6,1.92,N
19,1,0,17,56,157,2,17,7,0.977778,401,1,2,0,0.342105,0,0,19.578947,12,2.8947,N
22,1,3,24,47,231,19,9,18,1,322,0,1,0,0.227273,0,0,13.590909,5,1.6818,N
33,1,4,47,67,444,41,10,31,0.929167,529,0.2,0,0,0.215909,0,0,14.575758,9,1.8182,N
16,1,0,167,55,58,166,2,8,0.873684,485,0.631579,1,0,0.161905,0,0,28.125,7,2.3125,N
4,1,0,3,5,6,1,2,3,1,15,0,1,0,0.533333,0,0,2.5,1,0.5,N
13,2,0,5,35,6,3,2,9,0.333333,281,1,0,0.571429,0.564103,1,2,20.538462,4,1.8462,N
3,1,0,13,4,3,12,3,2,1,16,0,2,0,0.666667,0,0,3.666667,1,0.6667,N
7,7,1,7,41,21,3,5,6,2,220,0,0,0.995448,0.5,2,2,30.428571,1,0.4286,N
2,2,0,10,7,1,1,9,1,1,79,0,0,0.944444,0.625,1,1,38,1,0.5,N
1,5,0,10,10,0,1,10,1,2,23,0,0,1,1,0,0,22,0,0,N
2,1,0,3,3,0,1,2,2,0,12,1,1,0,0.75,0,0,4.5,1,0.5,N
2,5,0,4,24,0,2,2,0,0.333333,148,1,1,0.998471,0.75,0,0,71.5,4,2,N
5,2,0,12,35,6,1,11,1,0.625,221,0,0,0.809524,0.4,1,1,42.8,1,0.8,N
2,1,0,5,2,1,5,0,2,2,2,0,0,0,1,0,0,0,1,1,N
8,6,0,6,31,20,3,5,1,0.761905,121,0.666667,1,0.991111,0.428571,4,12,13.75,1,0.75,N
5,2,0,11,10,2,5,6,3,0.625,128,0.25,0,0.809524,0.44,1,1,23.8,3,1.6,N
21,5,0,20,99,130,6,19,5,0.816667,596,1,3,0.971182,0.32381,2,5,26.666667,10,1.7143,N
8,1,0,15,43,14,6,11,7,0.821429,378,1,1,0,0.357143,0,0,45.75,16,2.875,N
10,1,0,28,37,45,26,2,9,2,218,0,0,0,0.17,0,0,20.8,9,2.5,N
12,2,0,5,72,0,1,5,11,0.563636,525,1,1,0.266667,0.285714,1,1,42.333333,6,2.5833,N
13,2,0,1,20,30,1,1,9,0.805556,115,1,0,0.571429,0.269231,0,0,7.384615,2,1.0769,N
22,1,2,21,52,201,15,6,19,0.947619,411,0.9,1,0,0.2,0,0,17.227273,6,1.9545,N
21,1,0,30,67,0,15,18,18,0.5,411,1,1,0,0.2875,0,0,18.47619,6,1.3333,N
5,2,0,7,22,4,1,6,2,0.5,155,0,0,0.809524,0.366667,0,0,29.8,10,4,N
2,1,0,2,4,1,2,0,2,2,55,0,0,0,0.5,0,0,26.5,5,2.5,N
4,1,0,5,8,2,4,3,1,1,239,0.2,3,0,0.5,0,0,56.25,6,3.25,N
3,1,0,28,3,3,28,0,3,2,3,0,0,0,1,0,0,0,1,1,N
8,2,0,11,55,12,4,9,4,0.771429,388,1,0,0.897059,0.3125,0,0,46.875,15,2.875,N
2,1,0,6,2,1,6,1,2,2,2,0,0,0,1,0,0,0,1,1,N
10,1,0,10,44,23,7,3,10,0.805556,421,1,1,0,0.257143,0,0,40.7,13,2.9,N
4,2,0,15,22,6,2,13,1,2,119,0,0,0.85,0.4375,1,1,28.75,1,0.75,N
3,1,0,5,3,3,5,0,3,2,3,0,0,0,0.666667,0,0,0,1,1,N
17,1,0,3,82,106,0,3,13,0.5625,2224,1,0,0,0.184874,0,0,129.588235,46,8,N
6,2,0,14,16,15,3,11,2,1,113,0,1,0.772727,0.466667,0,0,17.666667,2,1,N
9,1,0,4,13,0,4,0,8,0.725,104,0.2,0,0,0.35,0,0,10,3,0.7778,N
5,1,0,11,5,10,11,1,5,2,5,0,0,0,0.666667,0,0,0,1,1,N
8,1,0,12,16,12,6,6,7,0.75,88,0.5,0,0,0.285714,0,0,9.5,2,1.125,N
1,3,0,2,2,0,2,0,1,2,5,0,0,1,1,0,0,4,0,0,N
39,1,0,49,181,469,34,29,26,0.805556,2302,1,4,0,0.150641,0,0,57.564103,17,3.1795,N
3,1,0,13,38,3,4,13,3,2,191,0,0,0,0.666667,0,0,62.666667,9,3.3333,N
5,1,0,10,37,0,3,9,1,0.5,203,0,0,0,0.36,0,0,39.2,1,0.8,N
4,2,0,10,8,4,4,6,2,0.666667,37,0,0,0.85,0.5,0,0,8,2,1,N
41,1,0,25,120,820,15,17,14,2,1482,0,0,0,0.142276,0,0,35.146341,7,1.7073,N
14,6,0,7,56,51,2,7,1,0.890688,557,1,0,0.980938,0.5,3,5,37.428571,5,1.4286,N
8,5,0,5,33,0,4,1,8,0.571429,419,1,0,0.989394,0.625,0,0,51,12,3.375,N
23,1,0,6,57,41,2,5,7,0.935993,1257,0.306122,10,0,0.222727,0,0,51.521739,12,3.0435,N
15,5,0,27,107,67,17,25,2,0.907143,564,0.8,4,0.98048,0.183673,0,0,35.933333,3,1.0667,N
6,1,0,6,48,0,0,6,4,0.3,290,1,0,0,0.2,0,0,47,8,3.1667,N
16,6,0,10,72,74,2,10,1,0.833333,557,1,6,0.97807,0.375,2,4,33.1875,8,1.9375,N
1,1,0,3,1,0,3,0,1,2,1,0,0,0,1,0,0,0,1,1,N
351,1,0,51,443,41713,1,51,88,0.602857,12535,0.538462,8,0,0.126306,0,0,34.675214,18,2.8091,N
3,2,0,12,20,3,1,11,1,1,294,0,0,0.894737,0.533333,1,1,96.666667,1,0.6667,N
3,7,0,2,6,3,0,2,1,2,16,0,0,0.997089,0.666667,1,2,4.333333,1,0.6667,N
4,2,0,4,17,6,2,3,4,2,86,0,0,0.928571,0.6,1,1,20.5,2,1,N
7,1,0,0,48,21,0,0,3,2,333,0,0,0,0.285714,0,0,46.571429,3,1.2857,N
1,2,0,18,2,0,16,2,1,2,5,0,0,1,1,0,0,4,0,0,N
17,5,23,25,39,102,23,2,14,0.734375,507,1,0,0.976084,0.470588,0,0,28.588235,3,1.2353,N
18,1,0,13,94,39,4,11,9,0.705882,707,0.875,0,0,0.111111,0,0,37.833333,14,2.5556,N
3,1,0,3,8,0,3,0,3,0,24,0,0,0,0.666667,0,0,6.666667,1,0.6667,N
3,2,0,6,16,1,1,5,3,0.5,97,1,0,0.666667,0.428571,0,0,31,8,3.3333,N
5,2,0,4,17,0,1,4,4,0.416667,109,1,2,0.5,0.4,0,0,20.2,4,1.6,N
8,6,0,9,26,16,8,2,5,0.285714,105,1,0,0.992188,0.35,1,2,12,2,1,N
3,1,0,10,29,3,2,10,3,2,157,0,0,0,0.666667,0,0,51.333333,10,3.6667,N
7,1,0,8,31,19,3,5,5,0.833333,159,0,0,0,0.208333,0,0,21.571429,5,1.8571,N
44,1,0,49,156,632,15,39,32,0.773784,1802,1,4,0,0.104651,0,0,39.704545,30,3.25,N
11,1,0,10,47,41,5,5,9,0.7,551,0.5,0,0,0.1375,0,0,48.363636,25,5.8182,N
6,2,0,20,46,15,2,18,1,1.114286,427,0,0,0.772727,0.619048,0,0,69,1,0.8333,N
4,1,0,21,5,0,21,0,4,0.666667,28,1,0,0,0.5,0,0,5.25,1,0.75,N
11,6,0,11,70,47,3,10,8,0.911111,672,1,11,0.985272,0.272727,3,5,57.636364,3,1.3636,N
10,1,0,19,38,0,15,6,8,0.222222,191,1,0,0,0.203704,0,0,18,3,1.3,N
9,1,0,20,43,0,12,11,3,0.798077,466,0,1,0,0.365079,0,0,49.333333,4,0.6667,N
1,2,0,5,2,0,3,2,1,2,5,0,0,1,1,0,0,4,0,0,N
3,2,0,4,6,0,1,3,2,0.5,32,0.5,1,0.75,0.666667,0,0,9,1,0.3333,N
4,1,0,1,4,6,1,1,4,2,4,0,0,0,1,0,0,0,1,1,N
34,1,1,21,70,507,14,9,20,0.868687,589,1,1,0,0.127273,0,0,16.058824,5,1.5882,N
6,1,0,2,13,0,2,0,6,0,75,1,0,0,0.5,0,0,11.333333,2,1,N
1,2,0,3,2,0,1,2,1,2,5,0,0,1,1,0,0,4,0,0,N
31,5,0,79,111,273,62,23,29,0.95,698,0.25,1,0.967949,0.189516,2,11,21.387097,8,2.4516,N
1,1,0,48,1,0,48,1,1,2,1,0,0,0,1,0,0,0,1,1,N
23,6,0,29,73,201,21,16,7,0.870629,403,0.923077,5,0.967016,0.173913,2,3,15.956522,6,1.5652,N
3,1,0,7,3,3,6,2,3,2,3,0,0,0,0.888889,0,0,0,1,1,N
12,1,0,10,24,26,5,5,7,0.75,182,0,2,0,0.333333,0,0,13.5,3,0.8333,N
3,2,0,11,10,3,4,7,2,2,81,0,0,0.894737,0.533333,1,1,26,1,0.6667,N
10,2,0,11,24,45,4,7,7,2,99,0,0,0.8875,0.328571,1,5,8.9,2,1.1,N
4,1,0,5,4,6,4,1,4,2,4,0,0,0,0.833333,0,0,0,1,1,N
1,1,0,8,1,0,7,1,1,2,1,0,0,0,1,0,0,0,1,1,N
4,2,0,4,6,0,4,0,3,2,83,0,0,0.842105,0.5625,1,11,19.75,3,1.25,N
7,4,1,4,25,19,2,3,4,0.333333,130,0,1,0.953488,0.326531,1,3,17.428571,1,0.5714,N
2,1,0,9,2,1,9,0,2,2,2,0,0,0,0.75,0,0,0,1,1,N
2,1,0,4,9,1,1,3,2,2,57,0,0,0,0.625,0,0,27.5,7,3.5,N
4,2,0,7,21,0,2,5,3,0,79,1,0,0.7,0.5,1,1,18.5,3,1.25,N
1,1,0,5,1,0,5,0,1,2,1,0,0,0,1,0,0,0,1,1,N
21,1,0,10,36,96,5,8,14,0.754167,559,1,8,0,0.204082,0,0,25.047619,8,2.5714,N
4,5,0,9,23,0,6,7,2,0.5,82,1,1,0.995856,0.416667,0,0,19,2,1,N
2,1,0,4,4,1,0,4,2,2,11,0,0,0,0.75,0,0,4.5,1,0.5,N
4,2,0,12,24,6,3,9,2,2,190,0,0,0.85,0.625,1,1,46.5,1,0.75,N
3,2,0,9,26,0,1,9,2,0,172,1,1,0.888889,1,1,2,56,7,3.3333,N
2,1,0,8,2,1,4,5,2,2,2,0,0,0,0.625,0,0,0,1,1,N
8,7,0,12,41,22,2,11,7,0.542857,212,1,3,0.994206,0.46875,1,1,24.875,8,1.5,N
6,2,0,8,15,5,7,2,5,0.866667,68,0.333333,0,0.428571,0.4,1,1,9.333333,1,0.6667,N
8,1,0,15,76,0,3,13,2,0.745342,930,1,4,0,0.296703,0,0,112.375,16,3.5,N
10,6,0,7,47,19,4,5,4,0.592593,254,1,1,0.98786,0.271429,2,2,23.8,4,1.3,N
10,2,0,11,38,13,4,8,9,0.694444,294,0.75,1,0.829787,0.377778,2,3,28,3,1.6,N
6,1,0,6,26,15,6,1,6,2,193,0,0,0,0.233333,0,0,31.166667,5,2.3333,N
5,1,0,2,17,4,1,1,3,0.5,133,1,0,0,0.433333,0,0,24.8,3,2,N
2,2,0,6,9,1,1,5,1,1,32,1,0,0.954545,0.75,0,0,14.5,2,1,N
16,1,2,17,39,74,4,13,7,0.85,360,1,3,0,0.266667,0,0,21.25,3,1,N
70,1,0,77,187,2409,64,18,65,0.996377,2017,0,1,0,0.057367,0,0,27.7,21,3.1286,N
12,5,0,16,73,6,2,16,6,0.618182,445,1,4,0.983434,0.25,1,7,35.666667,11,2.5,N
2,2,0,12,10,1,1,11,1,1.125,136,0.625,4,0.944444,0.625,1,1,63,1,0.5,N
2,1,0,27,4,1,26,1,1,1,72,0,0,0,1,0,0,24,0,0,N
1,1,0,4,1,0,4,0,1,2,1,0,0,0,1,0,0,0,1,1,N
31,1,0,3,44,139,3,0,25,0.470588,1283,0.705882,0,0,0.301075,0,0,39.83871,7,1.4516,N
262,4,3,81,540,19801,54,49,218,0.935644,9460,0.625,12,0.713024,0.062482,3,18,34.862595,29,3.458,N
13,3,0,17,28,52,15,2,13,0.8,135,1,1,0.764706,0.261538,0,0,9,5,1.6923,N
4,1,5,9,5,6,5,4,4,2,10,0,0,0,0.4375,0,0,1.5,1,0.75,N
10,7,0,10,69,19,4,10,3,0.740741,403,1,2,0.986466,0.26,0,0,38.7,4,1.7,N
3,2,0,11,14,3,3,8,2,1,61,0,0,0.894737,0.466667,1,3,19,1,0.6667,N
24,1,0,1,41,198,1,0,18,0.824275,749,0.166667,9,0,0.149758,0,0,29.208333,13,2.5833,N
4,2,0,6,12,0,2,4,4,0,35,1,0,0.5,0.5,1,1,7.5,1,0.75,N
5,6,0,6,42,0,1,6,3,0.727273,523,1,10,0.994056,0.5,4,6,99.2,3,1.4,N
19,2,0,13,47,79,5,8,17,0.638889,552,0.75,1,0.470588,0.378947,1,1,27.842105,6,2.1053,N
2,4,0,5,10,0,1,5,2,0,31,1,1,0.857143,0.666667,0,0,14,1,0.5,N
3,2,0,7,10,3,2,6,2,2,52,0,0,0.714286,0.555556,1,3,16.333333,3,1.3333,N
4,1,0,3,12,0,2,1,4,0,46,1,0,0,0.5,0,0,10.25,1,0.75,N
15,1,0,3,30,79,1,2,14,0.795238,923,0.666667,4,0,0.25,0,0,59.533333,12,2.7333,N
5,1,0,3,12,8,1,2,4,0.75,42,0,0,0,0.25,0,0,7.2,1,0.6,N
32,1,0,6,53,0,2,6,17,0.853047,2884,0.925926,13,0,0.204301,0,0,88.28125,40,6.5,N
11,2,0,7,38,23,1,7,7,0.8,541,1,4,0.62963,0.285714,1,3,46.090909,12,3.4545,N
12,6,0,9,72,32,3,8,1,0.843434,657,1,9,0.983824,0.5,2,5,52.25,7,1.6667,N
12,3,2,57,25,14,56,3,9,0.606061,216,0,2,0.607143,0.395833,1,2,16.75,3,1.6667,N
27,1,0,20,65,65,9,13,0,0.683761,1240,1,4,0,0.25463,0,0,44.592593,24,3.7407,N
8,1,0,5,10,4,5,0,8,0.5,75,1,0,0,0.75,0,0,8.125,2,0.875,N
4,2,0,9,9,4,3,6,2,1,47,0,0,0.894737,0.6,1,1,10,2,0.75,N
6,8,0,10,26,13,1,9,4,0.8,177,1,1,0.997028,0.5,1,2,28.333333,7,1.3333,N
21,2,0,19,87,208,10,11,20,1,665,0.5,0,0.672414,0.344444,1,3,30.571429,8,2.8095,N
3,1,0,11,21,3,1,11,1,2,119,0,0,0,0.555556,0,0,38.666667,16,6,N
2,2,0,4,4,1,2,2,2,2,8,0,0,0.75,0.75,0,0,3,1,0.5,N
6,5,0,11,30,5,4,9,1,0.7,139,1,3,0.992401,0.388889,0,0,21.5,2,1,N
7,1,0,8,29,0,2,6,0,0,248,1,0,0,0.404762,0,0,34.285714,3,2.2857,N
3,1,0,8,23,3,1,8,3,2,101,0,0,0,0.666667,0,0,32.666667,5,2,N
23,2,1,3,51,195,3,1,13,0.809091,300,1,0,0.241379,0.166008,0,0,11.826087,7,1.5652,N
12,1,0,16,39,20,11,8,1,0.666667,232,1,0,0,0.202381,0,0,18.083333,8,2,N
4,2,0,4,17,4,1,4,4,0.5,94,0,0,0.769231,0.4,1,1,22,4,1.5,N
3,2,0,5,13,3,1,4,2,2,86,0,0,0.909091,0.833333,1,3,27.666667,4,2.3333,N
5,6,0,7,34,2,3,6,1,0.8,203,1,2,0.993893,0.35,0,0,38.6,1,0.8,N
7,1,0,9,29,21,5,4,7,1.166667,113,1,0,0,0.25,0,0,15,3,1.2857,N
7,1,0,40,7,21,40,0,7,2,7,0,0,0,0.52381,0,0,0,1,1,N
118,1,0,1,180,6075,0,1,27,0.921126,5209,0.717391,1,0,0.138067,0,0,42.364407,9,1.5678,N
1,4,0,3,2,0,2,1,1,2,5,0,0,1,1,0,0,4,0,0,N
13,1,0,7,33,26,5,2,12,0.604167,261,1,0,0,0.252747,0,0,18.769231,7,1.4615,N
5,2,0,12,13,0,2,10,4,0.666667,94,0,4,0.733333,0.28,1,2,16.6,2,1,N
9,1,0,7,21,0,5,3,7,0.5,87,1,0,0,0.240741,0,0,8.444444,3,1,N
5,7,0,9,64,6,3,8,3,0.75,312,1,0,0.993939,0.3,2,5,61,1,0.8,N
10,2,0,3,21,15,2,1,7,0.444444,148,0,0,0.666667,0.36,2,3,13.7,4,1.9,N
7,4,0,3,64,5,1,2,5,0.794872,427,1,0,0.990798,0.464286,1,2,58.142857,3,1.2857,N
12,1,0,12,66,0,1,12,8,0.519481,675,1,3,0,0.5,0,0,54.666667,15,4.9167,N
7,5,0,16,56,7,6,11,2,0.625,610,1,1,0.991678,0.314286,0,0,85.571429,5,1.7143,N
4,1,0,4,19,4,1,4,3,0.666667,82,1,0,0,0.333333,0,0,19.25,7,3.25,N
22,7,0,8,85,187,4,7,3,0.761905,695,1,1,0.97474,0.174603,3,5,30.045455,5,1,N
7,1,0,1,19,1,1,0,6,0.75,437,0.5,0,0,0.5,0,0,60,6,3,N
3,6,0,3,23,1,0,3,1,0.5,229,1,1,0.997019,1,1,3,72.333333,1,0.6667,N
14,2,0,10,33,29,6,5,12,0.721154,400,1,1,0.824324,0.22449,0,0,27,3,1.2143,N
17,1,0,4,31,0,2,2,0,0.25,970,1,0,0,0.441176,0,0,55.882353,13,4.3529,N
2,3,0,12,21,1,2,12,2,2,336,0,0,0.933333,0.583333,1,1,167,3,1.5,N
4,2,0,8,12,6,1,7,2,1,80,1,0,0.571429,0.5,0,0,18.75,4,2.5,N
10,6,0,12,57,15,2,11,1,0.82906,687,1,2,0.986726,0.5,3,5,66.4,9,2.4,N
27,1,0,19,96,295,6,16,23,0.884615,745,1,2,0,0.129371,0,0,26.333333,10,2.2222,N
14,1,0,17,72,21,9,8,6,0.75641,1597,1,4,0,0.184524,0,0,112.214286,43,8.2857,N
5,1,8,13,6,10,13,0,5,2,54,0,0,0,0.65,0,0,9.8,3,1.2,N
22,6,0,23,115,167,10,22,11,0.813853,561,1,4,0.971386,0.188312,1,1,24,8,1.3636,Y
2,2,0,7,6,1,1,6,1,2,28,0,0,0.944444,0.625,1,1,13,1,0.5,N
9,6,0,7,40,0,4,3,7,0,162,1,1,0.98995,0.333333,3,4,16.888889,15,2.8889,N
3,1,0,9,6,3,7,2,3,2,44,0,0,0,0.555556,0,0,13.666667,5,2,N
51,1,0,5,67,51,1,4,7,0.7648,7188,0.16,1,0,0.4,0,0,139.45098,167,8.902,N
5,1,2,7,20,4,3,5,5,0.5,126,1,0,0,0.44,0,0,23.8,7,2,N
8,8,0,12,20,28,3,9,5,2,146,0,0,0.994074,0.46875,1,3,17.25,1,0.5,N
2,1,2,8,4,1,7,1,2,1,11,1,1,0,0.666667,0,0,4,1,0.5,N
5,2,0,10,13,4,8,3,4,0.9,55,0.2,0,0.5,0.5,1,1,9,1,0.6,N
11,2,0,22,57,53,1,21,1,0.8,455,1,0,0.653846,0.409091,1,1,40.272727,1,0.8182,N
8,7,0,6,60,20,2,6,3,0.8,295,1,0,0.989442,0.375,2,5,35.25,5,1.375,N
19,1,0,31,50,91,30,1,18,0.949074,458,1,0,0,0.055556,0,0,22.473684,7,2.4211,N
4,2,0,4,6,4,1,3,4,0.666667,20,1,0,0.5,0.625,0,0,3.75,1,0.75,N
7,2,0,10,29,0,2,9,2,0.621212,615,0.636364,2,0.5,0.265306,0,0,85.285714,8,3.5714,N
3,6,0,8,14,3,6,3,3,2,46,0,0,0.997382,0.833333,0,0,14.333333,1,0.6667,N
2,1,0,3,2,1,3,1,2,2,2,0,0,0,1,0,0,0,1,1,N
15,3,1,16,87,0,5,12,7,0.664286,1296,1,1,0.363636,0.4,0,0,84.733333,25,8.4,N
2,2,0,7,6,1,1,6,1,2,36,0,0,0.944444,0.625,1,1,17,1,0.5,N
4,2,0,11,20,6,1,10,1,1,290,0,0,0.85,0.45,1,1,71.25,4,2.25,N
10,2,0,4,29,17,1,4,6,0.728395,278,1,1,0.653846,0.3,1,3,25.9,10,2.5,N
2,2,0,16,25,1,1,15,1,1,179,0,0,0.944444,0.625,1,1,88,4,2,N
14,1,1,32,47,55,16,19,9,0.638462,535,0.7,3,0,0.191964,0,0,36.5,3,0.9286,N
8,1,0,2,11,0,2,0,0,0.688312,256,0,1,0,0.265625,0,0,29.625,12,2.75,N
3,2,0,11,17,3,1,10,2,2,149,0,0,0.894737,0.5,1,1,48.666667,1,0.6667,N
2,2,0,17,28,1,1,16,1,2,235,0,0,0.944444,0.625,1,1,116.5,1,0.5,N
9,1,0,7,15,36,0,7,9,2,84,0,0,0,0.333333,0,0,8.333333,1,0.8889,N
7,1,0,8,18,13,7,1,6,0.5,87,1,0,0,0.166667,0,0,11.142857,4,1.1429,N
5,7,0,8,52,2,0,8,4,0.5,372,1,1,0.993939,0.466667,0,0,72.4,5,2,N
4,2,1,6,21,4,1,5,2,0.666667,129,1,0,0.85,0.625,1,1,30.75,7,2.25,N
2,1,0,3,2,1,3,0,2,2,2,0,0,0,1,0,0,0,1,1,N
45,1,0,44,85,820,39,7,29,0.636364,1940,0.25,2,0,0.089713,1,1,42.022222,14,2.8,N
8,1,0,1,47,10,0,1,3,0.357143,473,1,0,0,0.354167,0,0,57.875,20,6.125,N
10,4,0,16,25,23,11,6,10,0.5,135,0,0,0.777778,0.328571,1,2,12.3,2,1.1,N
2,5,1,11,5,1,11,0,2,2,12,0,0,0.998529,0.75,0,0,5,1,0.5,N
2,2,0,10,10,1,1,9,2,2,41,0,0,0.944444,0.625,1,1,19.5,1,0.5,N
8,6,0,9,68,8,3,8,1,0.814286,457,1,1,0.989645,0.5,5,6,54.875,7,2.375,N
5,7,0,9,30,4,4,6,3,0.85,156,1,3,0.993939,0.35,0,0,29.2,1,0.8,N
2,2,0,1,5,1,0,1,2,2,14,0,0,0.923077,0.75,0,0,6,1,0.5,N
5,1,2,5,11,10,2,3,4,2,175,0,0,0,0.666667,0,0,34,5,2.2,N
4,2,0,21,12,0,11,11,2,0,170,0,0,0.85,0.583333,1,1,41.25,1,0.75,N
7,7,0,7,48,13,3,4,6,0.444444,401,1,2,0.992436,0.346939,0,0,55,6,2.5714,N
19,5,0,39,108,111,26,19,12,0.859788,790,0.904762,10,0.973174,0.197368,1,7,39.473684,15,2.6842,N
20,5,1,14,75,104,7,13,8,0.589474,391,0.8,3,0.972713,0.204678,3,4,18.3,5,1.9,N
21,1,1,29,50,156,22,8,18,0.85,601,1,1,0,0.244898,0,0,27.238095,11,2.4286,N
3,2,0,9,28,0,1,9,2,0.571429,177,0.857143,3,0.75,0.428571,0,0,55.666667,2,1,N
19,1,2,16,55,0,10,8,14,0.722222,398,0.8,1,0,0.201389,0,0,19.684211,3,1.6316,N
