@relation e-learning-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Defective {N,Y}

@data
1,2,0,2,2,0,1,1,1,2,4,0,0,1,1,0,0,3,0,0,N
4,5,0,2,9,0,0,2,4,0,30,1,0,0.931818,0.625,1,1,6.25,1,0.75,N
7,1,0,6,13,0,4,2,7,0.166667,39,1,1,0,0.342857,0,0,4.428571,1,0.8571,N
21,1,0,14,48,110,8,6,21,0.75,181,1,3,0,0.206349,0,0,7.47619,3,1.1429,Y
8,1,0,4,17,28,3,1,8,2,88,0,0,0,0.1875,0,0,10,2,1.625,N
6,4,0,5,12,15,0,5,6,2,34,0,0,0.857143,0.433333,0,0,4.666667,1,0.8333,N
25,5,0,6,42,238,0,6,25,0.920455,201,1,0,0.630769,0.72,1,1,6.6,1,0.96,N
4,5,0,2,8,0,0,2,4,0,28,1,0,0.931818,0.625,1,1,5.75,1,0.75,N
9,1,0,9,17,0,7,2,9,0.125,51,1,1,0,0.296296,0,0,4.555556,1,0.8889,N
6,4,0,10,20,15,0,10,6,2,83,0,0,0.857143,0.433333,0,0,12.833333,1,0.8333,N
0,1,0,1,0,0,1,0,0,2,4,0,0,0,0,0,0,0,0,0,N
11,5,0,4,18,9,0,4,11,0.7,95,1,1,0.807692,0.340909,1,1,7.272727,1,0.9091,N
7,2,0,8,10,7,6,2,7,0.666667,42,1,0,0.571429,0.47619,1,1,4.714286,2,1,N
2,4,4,6,3,1,4,2,2,1,10,1,1,0.97561,0.75,0,0,3.5,1,0.5,N
4,5,0,3,9,0,0,3,4,0.333333,39,1,0,0.931818,0.625,2,2,8.5,1,0.75,N
29,5,0,7,66,290,0,7,29,0.908163,348,1,1,0.594203,0.482759,1,1,10.517241,1,0.9655,Y
5,5,0,3,12,4,0,3,5,0.5,44,1,0,0.913043,0.6,1,1,7.6,2,1,N
4,5,0,2,7,0,0,2,4,0.333333,23,1,0,0.933333,0.625,1,1,4.5,1,0.75,N
19,5,0,4,34,101,0,4,19,0.854167,162,1,2,0.7,0.236842,1,1,7.105263,1,0.9474,Y
4,5,0,2,7,0,0,2,4,0.333333,23,1,0,0.931818,0.625,1,1,4.5,1,0.75,N
9,4,0,6,18,36,1,5,9,2,55,0,0,0.789474,0.285714,0,0,5.111111,1,0.8889,N
7,5,0,2,15,3,0,2,7,0.583333,67,1,0,0.875,0.428571,1,1,8.285714,1,0.8571,Y
9,5,0,4,15,8,0,4,9,0.666667,68,1,0,0.836735,0.444444,1,1,6.222222,1,0.8889,N
3,2,0,12,16,3,9,3,3,2,111,0,0,0.9,0.722222,2,2,36,4,2,N
14,5,0,4,28,55,0,4,14,0.830769,126,1,0,0.763636,0.452381,2,2,7.642857,2,1,N
2,1,0,1,2,1,1,0,2,2,2,0,0,0,1,0,0,0,1,1,N
5,1,0,4,10,6,0,4,3,0.916667,45,1,1,0,0.75,0,0,7.4,2,0.8,N
0,1,0,1,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,N
4,5,0,2,6,0,0,2,4,0.333333,22,1,0,0.931818,0.625,1,1,4.25,1,0.75,N
