classname ; cbo ; dit ; fanIn ; fanOut ; lcom ; noc ; numberOfAttributes ; numberOfAttributesInherited ; numberOfLinesOfCode ; numberOfMethods ; numberOfMethodsInherited ; numberOfPrivateAttributes ; numberOfPrivateMethods ; numberOfPublicAttributes ; numberOfPublicMethods ; rfc ; wmc ; bugs ; nonTrivialBugs ; majorBugs ; criticalBugs ; highPriorityBugs ; 
org::osgi::framework::ServicePermission ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.470237 ; 0 ; 0.739907 ; 0 ; 1.56408 ; 0.470818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::FrameworkProperties ; 3.14947 ; 0 ; 2.64286 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.92102 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
nativetest::d::Activator ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
substitutes::y::Ay ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::ConsoleMsg ; 0 ; 0.316992 ; 0 ; 0 ; 0 ; 0 ; 1.2616 ; 2.31583 ; 0 ; 0 ; 2.07401 ; 0.535725 ; 0 ; 0.897239 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
substitutes::x::Kx ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::equinox::launcher::Main ; 1.61565 ; 0 ; 0 ; 1.60201 ; 0.507683 ; 0 ; 2.76305 ; 0 ; 6.53166 ; 0.427826 ; 0 ; 2.13562 ; 0 ; 0 ; 0 ; 6.13785 ; 5.60166 ; 3 ; 0 ; 1 ; 0 ; 0 ; 
nativetest::b2::Activator ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::baseadaptor::DefaultClassLoader ; 1.31054 ; 0 ; 0 ; 1.29969 ; 0 ; 0 ; 0 ; 0 ; 1.03001 ; 0 ; 0.30103 ; 0 ; 0 ; 0 ; 0 ; 0.485547 ; 0.226814 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::StartLevelEvent ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1.38663 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::equinox::internal::launcher::Constants ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; 0 ; 1 ; 0 ; 0 ; 
org::eclipse::osgi::tests::appadmin::SimpleApp ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::core::runtime::internal::stats::StatsManager ; 2.55785 ; 0 ; 0.631669 ; 2.58926 ; 0.228647 ; 0 ; 0 ; 0.504764 ; 0.970565 ; 0.291732 ; 0.92102 ; 0 ; 0.166999 ; 0 ; 0.199192 ; 0.915467 ; 0.877414 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::baseadaptor::bundlefile::DirZipBundleEntry ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::BundlePermissionCollection ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1.88909 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::util::TextProcessor ; 0.366338 ; 0 ; 0 ; 0.316992 ; 0.552144 ; 0 ; 0.536203 ; 0 ; 1.7266 ; 0.558941 ; 0 ; 0.256152 ; 0.28969 ; 0 ; 0.827087 ; 0.923557 ; 1.05001 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::DependentPolicy ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1.0286 ; 0 ; 0.92102 ; 0 ; 0 ; 0 ; 0 ; 0.969986 ; 1.06952 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::resolver::GenericSpecificationImpl ; 0.366338 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::tests::services::resolver::SimplePlatformAdmin ; 1.43232 ; 0 ; 0 ; 1.49956 ; 0 ; 0 ; 0 ; 0 ; 0.477629 ; 0 ; 2.37131 ; 0 ; 0 ; 0 ; 0 ; 0.450872 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::core::runtime::internal::adaptor::Locker_JavaNio ; 1.15487 ; 0 ; 0.535585 ; 0.464145 ; 0.320107 ; 0 ; 0 ; 0 ; 1.05669 ; 0.506036 ; 1.20685 ; 0 ; 0 ; 0 ; 0.408883 ; 0.913061 ; 0.542538 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
thread::locktest::Class1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
legacy::lazystart::b::excluded::b::BBExcluded ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::signedcontent::PKCS7DateParser ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
chain::test::d::Activator ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
substitutes::y::Ny ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
osgi::lazystart::LazySimple ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
substitutes::x::Ix ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::module::ResolverExport ; 0.51666 ; 0.430599 ; 0.959366 ; 0.953068 ; 2.63141 ; 0 ; 1.02992 ; 1.14842 ; 3.71633 ; 2.8915 ; 2.02541 ; 1.10888 ; 1.14476 ; 0 ; 0.471669 ; 2.80044 ; 3.37952 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::resolver::StateObjectFactoryImpl ; 4.95338 ; 0 ; 0 ; 4.9523 ; 1.702 ; 0 ; 0.67578 ; 0 ; 6.53539 ; 1.8559 ; 2.57434 ; 0 ; 1.79629 ; 0 ; 1.61866 ; 6.51336 ; 3.57153 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::StartLevelManager ; 3.31384 ; 0 ; 1.25221 ; 2.63 ; 1.4147 ; 0 ; 1.0992 ; 0 ; 6.14167 ; 1.38488 ; 1.31195 ; 1.05141 ; 0.528321 ; 0 ; 0.502226 ; 7.17866 ; 5.09259 ; 4 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::core::runtime::internal::adaptor::EclipseAppLauncher ; 1.89439 ; 0 ; 0 ; 1.72413 ; 0.388777 ; 0 ; 0.639432 ; 0 ; 1.97374 ; 0.41022 ; 0.92102 ; 0.459148 ; 0 ; 0 ; 0.40543 ; 1.50695 ; 1.57748 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::Msg ; 0 ; 0.316992 ; 0 ; 0 ; 0 ; 0 ; 2.94357 ; 2.31583 ; 0 ; 0 ; 2.07401 ; 0.535725 ; 0 ; 3.29908 ; 0 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::resolver::BundleDescriptionImpl ; 5.06671 ; 0.195364 ; 0.536203 ; 3.96432 ; 4.29525 ; 0 ; 3.0297 ; 0 ; 8.28761 ; 4.94464 ; 4.03912 ; 2.55512 ; 1.81245 ; 0 ; 3.5897 ; 7.93059 ; 6.52162 ; 3 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::core::runtime::internal::adaptor::Locker_JavaIo ; 0.72532 ; 0 ; 0.535585 ; 0 ; 0.320107 ; 0 ; 0 ; 0 ; 0.549203 ; 0.506036 ; 1.20685 ; 0 ; 0 ; 0 ; 0.408883 ; 0.508273 ; 0.542538 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::resolver::StateMsg ; 0 ; 0.316992 ; 0 ; 0 ; 0 ; 0 ; 3.25978 ; 2.31583 ; 0 ; 0 ; 2.07401 ; 0.535725 ; 0 ; 2.4738 ; 0 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::BundleSource ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.92102 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::storagemanager::StorageManager ; 1.56936 ; 0 ; 0.535585 ; 1.65485 ; 0 ; 0 ; 0 ; 0 ; 0.64933 ; 0 ; 0.92102 ; 0 ; 0 ; 0 ; 0 ; 0.835038 ; 0.425945 ; 1 ; 1 ; 0 ; 0 ; 0 ; 
org::osgi::framework::FrameworkEvent ; 1.99366 ; 0 ; 1.72921 ; 0 ; 0 ; 0 ; 0.67578 ; 0 ; 0 ; 0 ; 1.38663 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::resolver::StateDeltaImpl ; 0.720756 ; 0 ; 0 ; 0.748645 ; 0.630162 ; 0 ; 0 ; 0 ; 1.21754 ; 0.765002 ; 0.92102 ; 0 ; 0 ; 0 ; 0 ; 0.450872 ; 0.706914 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::SystemBundleActivator ; 2.78019 ; 0 ; 0 ; 2.8007 ; 0 ; 0 ; 0.67578 ; 0 ; 1.59139 ; 0 ; 0.92102 ; 0 ; 0 ; 0 ; 0 ; 1.29074 ; 0.706914 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::AliasMapper ; 0.72532 ; 0 ; 0 ; 0.836037 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.92102 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::baseadaptor::bundlefile::DirBundleFile ; 0.72532 ; 0 ; 0 ; 0.836037 ; 0 ; 0 ; 0 ; 0 ; 0.462369 ; 0 ; 0.732487 ; 0 ; 0 ; 0 ; 0 ; 0.472618 ; 0.485437 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
legacy::lazystart::b::excluded::a::BAExcluded ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
substitutes::y::Ly ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::reliablefile::ReliableFileOutputStream ; 1.795 ; 0 ; 1.19785 ; 0.61629 ; 0.430971 ; 0 ; 0.596395 ; 0 ; 0.519625 ; 0.457542 ; 2.28723 ; 0.51179 ; 0 ; 0 ; 0.323007 ; 0.547428 ; 0.497726 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::module::VersionHashMap ; 1.20075 ; 0.430599 ; 0.718829 ; 2.46646 ; 0 ; 0 ; 1.97141 ; 0.58385 ; 2.22704 ; 0 ; 1.3691 ; 1.80795 ; 0 ; 0 ; 0.471669 ; 2.38788 ; 2.25841 ; 2 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::MultiSourcePackage ; 0.829647 ; 0 ; 0 ; 1.25264 ; 0.630162 ; 0 ; 0 ; 0 ; 1.78401 ; 0.765002 ; 2.25702 ; 0 ; 0 ; 0 ; 0.779985 ; 1.76766 ; 1.73033 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::provisional::service::security::AuthorizationEvent ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::core::runtime::internal::adaptor::EclipseCommandProvider ; 6.01928 ; 0 ; 0 ; 5.79342 ; 1.14769 ; 0 ; 0.448899 ; 0 ; 1.78914 ; 1.25107 ; 0.92102 ; 0.40428 ; 0.4588 ; 0 ; 0.81479 ; 1.95215 ; 1.96496 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::core::runtime::internal::stats::BundleStats ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.92102 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
legacy::lazystart::FalseExceptionLegacy2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::osgi::service::permissionadmin::PermissionInfo ; 3.3758 ; 0 ; 2.06034 ; 1.15492 ; 0 ; 0 ; 1.19373 ; 0 ; 1.24182 ; 0 ; 1.89857 ; 1.18431 ; 0 ; 0 ; 0 ; 0.602159 ; 0.186602 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::baseadaptor::bundlefile::MRUBundleFileList ; 1.98384 ; 0 ; 0.613147 ; 1.22173 ; 0.791029 ; 0 ; 1.44914 ; 0 ; 1.47449 ; 1.02987 ; 0 ; 1.43031 ; 0 ; 0 ; 0.915055 ; 1.4692 ; 1.47957 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::core::runtime::internal::adaptor::PluginParser ; 0.706997 ; 0 ; 0 ; 1.12766 ; 0 ; 0 ; 0.997296 ; 0 ; 0.997302 ; 0 ; 0.92102 ; 0.92057 ; 0 ; 0 ; 0 ; 0.969341 ; 0.544281 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
osgi::lazystart::c::excluded::b::CBExcluded ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::tests::bundles::BundleInstaller ; 2.72668 ; 0 ; 2.46397 ; 1.88571 ; 0.320107 ; 0 ; 0.452439 ; 0 ; 1.63519 ; 0.506036 ; 0 ; 0.370483 ; 0 ; 0 ; 0.408883 ; 1.46441 ; 1.57051 ; 3 ; 0 ; 0 ; 0 ; 0 ; 
substitutes::y::Jy ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
host::multiple::exports::PublicClass2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::resolver::VersionConstraintImpl ; 2.49833 ; 0 ; 1.9442 ; 1.94298 ; 0.630162 ; 1.63093 ; 0.67578 ; 0 ; 1.88825 ; 0.765002 ; 1.67994 ; 0.65751 ; 0 ; 0 ; 0.779985 ; 1.93599 ; 1.88526 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::eventmgr::EventThread ; 0.771609 ; 0 ; 0 ; 0.783196 ; 0.262286 ; 0 ; 0.356207 ; 0 ; 0.624262 ; 0.278943 ; 1.84132 ; 0 ; 0 ; 0 ; 0 ; 0.703231 ; 0.609719 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
legacy::lazystart::SimpleLegacy ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::signedcontent::Base64 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::baseadaptor::BasePermissionStorage ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
host::multiple::exports::PrivateClass2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::ServiceRegistryImpl ; 0.255958 ; 0 ; 0 ; 0.278943 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.92102 ; 0 ; 0 ; 0 ; 0 ; 0.342871 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::core::runtime::internal::stats::ResourceBundleStats ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.92102 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::core::runtime::internal::adaptor::EclipseClassLoadingHook ; 1.08814 ; 0 ; 0 ; 0.808145 ; 0.352705 ; 0 ; 0.715992 ; 0 ; 1.00477 ; 0.430677 ; 0 ; 0.406321 ; 0 ; 0 ; 0 ; 0.867277 ; 0.863697 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::signedcontent::SignedContentImpl ; 0.375804 ; 0 ; 0.337195 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::baseadaptor::bundlefile::BundleEntry ; 1.1953 ; 0 ; 1.22356 ; 0 ; 0 ; 0.430677 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::module::ResolverImpl ; 8.78514 ; 0 ; 1.24631 ; 8.36125 ; 6.71776 ; 0 ; 3.50769 ; 0 ; 18.8294 ; 7.80952 ; 1.14124 ; 3.42065 ; 7.05815 ; 0.411283 ; 0 ; 18.0718 ; 16.45 ; 3 ; 0 ; 0 ; 0 ; 0 ; 
osgi::lazystart::c::excluded::a::CAExcluded ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
nativetest::c::Activator ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::protocol::MultiplexingURLStreamHandler ; 0.771609 ; 0 ; 0 ; 0.783196 ; 0 ; 0 ; 0 ; 0 ; 0.383379 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::service::resolver::DisabledInfo ; 0.610078 ; 0 ; 0.70544 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 2 ; 1 ; 0 ; 0 ; 0 ; 
substitutes::q::AFq ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
legacy::lazystart::TrueExceptionLegacy1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::Framework ; 13.2766 ; 0 ; 3.18326 ; 12.2164 ; 4.3164 ; 0 ; 6.55323 ; 0 ; 16.0383 ; 4.97987 ; 1.03387 ; 2.34756 ; 4.32237 ; 2.12839 ; 1.01136 ; 15.7318 ; 13.1755 ; 13 ; 0 ; 0 ; 0 ; 0 ; 
org::osgi::service::condpermadmin::ConditionInfo ; 3.46533 ; 0 ; 1.82615 ; 1.15492 ; 0 ; 0 ; 0.517949 ; 0 ; 0.354491 ; 0 ; 1.13964 ; 0.526803 ; 0 ; 0 ; 0 ; 0.602159 ; 0.186602 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::PermissionsHash ; 1.85655 ; 0 ; 1.06341 ; 0.663519 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1.88909 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
