classname ; cbo ; dit ; fanIn ; fanOut ; lcom ; noc ; numberOfAttributes ; numberOfAttributesInherited ; numberOfLinesOfCode ; numberOfMethods ; numberOfMethodsInherited ; numberOfPrivateAttributes ; numberOfPrivateMethods ; numberOfPublicAttributes ; numberOfPublicMethods ; rfc ; wmc ; bugs ; nonTrivialBugs ; majorBugs ; criticalBugs ; highPriorityBugs ; 
org::osgi::framework::ServicePermission ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0671768 ; 0 ; 0.00213923 ; 0 ; 0.0413995 ; 0.117704 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::FrameworkProperties ; 0.267307 ; 0 ; 0.4457 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00391924 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
nativetest::d::Activator ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
substitutes::y::Ay ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::ConsoleMsg ; 0 ; 0.105664 ; 0 ; 0 ; 0 ; 0 ; 0.598029 ; 0.417655 ; 0 ; 0 ; 0.253467 ; 0.059525 ; 0 ; 0.353469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
substitutes::x::Kx ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::equinox::launcher::Main ; 0.0428692 ; 0 ; 0 ; 0.0462595 ; 0.254758 ; 0 ; 0.998157 ; 0 ; 0.893486 ; 0.105178 ; 0 ; 0.655994 ; 0 ; 0.0 ; 0 ; 0.875057 ; 0.802704 ; 3 ; 0 ; 1 ; 0 ; 0 ; 
nativetest::b2::Activator ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::baseadaptor::DefaultClassLoader ; 0.0669358 ; 0 ; 0 ; 0.114809 ; 0 ; 0 ; 0 ; 0 ; 0.148794 ; 0 ; 0.150515 ; 0 ; 0 ; 0 ; 0 ; 0.221513 ; 0.136088 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::StartLevelEvent ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0323441 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::equinox::internal::launcher::Constants ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; 0 ; 1 ; 0 ; 0 ; 
org::eclipse::osgi::tests::appadmin::SimpleApp ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::core::runtime::internal::stats::StatsManager ; 0.114337 ; 0 ; 0.0123857 ; 0.1622 ; 0.0989553 ; 0 ; 0 ; 0.212532 ; 0.225479 ; 0.155591 ; 0.0156769 ; 0 ; 0.0417498 ; 0 ; 0.139435 ; 0.236824 ; 0.289902 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::baseadaptor::bundlefile::DirZipBundleEntry ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::BundlePermissionCollection ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.187092 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::util::TextProcessor ; 0.0915846 ; 0 ; 0 ; 0.105664 ; 0.0416713 ; 0 ; 0.153201 ; 0 ; 0.348529 ; 0.239546 ; 0 ; 0.170768 ; 0.193127 ; 0 ; 0.165418 ; 0.258516 ; 0.444707 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::DependentPolicy ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0496579 ; 0 ; 0.00391924 ; 0 ; 0 ; 0 ; 0 ; 0.0542888 ; 0.0632802 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::resolver::GenericSpecificationImpl ; 0.0915846 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::tests::services::resolver::SimplePlatformAdmin ; 0.0139551 ; 0 ; 0 ; 0.0283631 ; 0 ; 0 ; 0 ; 0 ; 0.00341164 ; 0 ; 0.407911 ; 0 ; 0 ; 0 ; 0 ; 0.0153706 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::core::runtime::internal::adaptor::Locker_JavaNio ; 0.189427 ; 0 ; 0.00743868 ; 0.198919 ; 0.00179164 ; 0 ; 0 ; 0 ; 0.293082 ; 0.0316272 ; 0.075376 ; 0 ; 0 ; 0 ; 0.0817765 ; 0.0532887 ; 0.0184956 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
thread::locktest::Class1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
legacy::lazystart::b::excluded::b::BBExcluded ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::signedcontent::PKCS7DateParser ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
chain::test::d::Activator ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
substitutes::y::Ny ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
osgi::lazystart::LazySimple ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
substitutes::x::Ix ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::module::ResolverExport ; 0.137776 ; 0.0861199 ; 0.14482 ; 0.20973 ; 0.0869009 ; 0 ; 0.142064 ; 0.317936 ; 0.110781 ; 0.194934 ; 0.119163 ; 0.178255 ; 0.110694 ; 0 ; 0.0786115 ; 0.11489 ; 0.132739 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::resolver::StateObjectFactoryImpl ; 0.270085 ; 0 ; 0 ; 0.293974 ; 0.0741747 ; 0 ; 0.0556525 ; 0 ; 0.223032 ; 0.160358 ; 0.17214 ; 0 ; 0.164863 ; 0 ; 0.272092 ; 0.278888 ; 0.150304 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::StartLevelManager ; 0.110704 ; 0 ; 0.0845185 ; 0.192328 ; 0.301202 ; 0 ; 0.1936 ; 0 ; 0.450641 ; 0.31013 ; 0.268459 ; 0.228761 ; 0.176107 ; 0 ; 0.138229 ; 0.510723 ; 0.361022 ; 4 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::core::runtime::internal::adaptor::EclipseAppLauncher ; 0.178165 ; 0 ; 0 ; 0.201712 ; 0.00539968 ; 0 ; 0.106572 ; 0 ; 0.109102 ; 0.02279 ; 0.00391924 ; 0.153049 ; 0 ; 0 ; 0.0253394 ; 0.0941884 ; 0.112689 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::Msg ; 0 ; 0.105664 ; 0 ; 0 ; 0 ; 0 ; 0.592438 ; 0.417655 ; 0 ; 0 ; 0.253467 ; 0.059525 ; 0 ; 1.21565 ; 0 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::resolver::BundleDescriptionImpl ; 0.423359 ; 0.0651213 ; 0.153201 ; 0.361089 ; 1.13166 ; 0 ; 0.507813 ; 0 ; 0.249798 ; 0.68152 ; 0.458315 ; 0.559561 ; 0.104413 ; 0 ; 0.749739 ; 0.291602 ; 0.333694 ; 3 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::core::runtime::internal::adaptor::Locker_JavaIo ; 0.00533323 ; 0 ; 0.00743868 ; 0 ; 0.00179164 ; 0 ; 0 ; 0 ; 0.0321799 ; 0.0316272 ; 0.075376 ; 0 ; 0 ; 0 ; 0.0817765 ; 0.0152864 ; 0.0123304 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::resolver::StateMsg ; 0 ; 0.105664 ; 0 ; 0 ; 0 ; 0 ; 0.665082 ; 0.417655 ; 0 ; 0 ; 0.253467 ; 0.059525 ; 0 ; 0.91179 ; 0 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::BundleSource ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00391924 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::storagemanager::StorageManager ; 0.0507558 ; 0 ; 0.0446321 ; 0.0327703 ; 0 ; 0 ; 0 ; 0 ; 0.148843 ; 0 ; 0.00391924 ; 0 ; 0 ; 0 ; 0 ; 0.0499192 ; 0.00968057 ; 1 ; 1 ; 0 ; 0 ; 0 ; 
org::osgi::framework::FrameworkEvent ; 0.0600885 ; 0 ; 0.1345 ; 0 ; 0 ; 0 ; 0.0159007 ; 0 ; 0 ; 0 ; 0.0323441 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::resolver::StateDeltaImpl ; 0.0194799 ; 0 ; 0 ; 0.022019 ; 0.00143914 ; 0 ; 0 ; 0 ; 0.00608568 ; 0.00542555 ; 0.00391924 ; 0 ; 0 ; 0 ; 0 ; 0.00512354 ; 0.00171373 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::SystemBundleActivator ; 0.0445414 ; 0 ; 0 ; 0.0765745 ; 0 ; 0 ; 0.00795036 ; 0 ; 0.0306175 ; 0 ; 0.00391924 ; 0 ; 0 ; 0 ; 0 ; 0.00689119 ; 0.00171373 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::AliasMapper ; 0.00533323 ; 0 ; 0 ; 0.0117752 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00391924 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::baseadaptor::bundlefile::DirBundleFile ; 0.00533323 ; 0 ; 0 ; 0.0117752 ; 0 ; 0 ; 0 ; 0 ; 0.0177834 ; 0 ; 0.146497 ; 0 ; 0 ; 0 ; 0 ; 0.00630157 ; 0.00385268 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
legacy::lazystart::b::excluded::a::BAExcluded ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
substitutes::y::Ly ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::reliablefile::ReliableFileOutputStream ; 0.166075 ; 0 ; 0.237088 ; 0.082172 ; 0.0110102 ; 0 ; 0.0397597 ; 0 ; 0.0424694 ; 0.0762571 ; 0.277657 ; 0.0639738 ; 0 ; 0 ; 0.0807519 ; 0.030841 ; 0.0622157 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::module::VersionHashMap ; 0.0724384 ; 0.0861199 ; 0.0399349 ; 0.189063 ; 0 ; 0 ; 0.226345 ; 0.0648722 ; 0.0535807 ; 0 ; 0.0765802 ; 0.220963 ; 0 ; 0 ; 0.117917 ; 0.0581295 ; 0.0634007 ; 2 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::MultiSourcePackage ; 0.00805483 ; 0 ; 0 ; 0.047421 ; 7.19568e-4 ; 0 ; 0 ; 0 ; 0.0973066 ; 0.00542555 ; 0.0505601 ; 0 ; 0 ; 0 ; 0.0103998 ; 0.0917944 ; 0.127032 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::provisional::service::security::AuthorizationEvent ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::core::runtime::internal::adaptor::EclipseCommandProvider ; 0.428914 ; 0 ; 0 ; 0.506377 ; 0.0395376 ; 0 ; 0.0598532 ; 0 ; 0.304734 ; 0.22527 ; 0.00391924 ; 0.0735054 ; 0.2294 ; 0 ; 0.138399 ; 0.323921 ; 0.312647 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::core::runtime::internal::stats::BundleStats ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00391924 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
legacy::lazystart::FalseExceptionLegacy2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::osgi::service::permissionadmin::PermissionInfo ; 0.15263 ; 0 ; 0.241417 ; 0.0780135 ; 0 ; 0 ; 0.0424803 ; 0 ; 0.153407 ; 0 ; 0.154233 ; 0.103091 ; 0 ; 0 ; 0 ; 0.0802879 ; 0.00622007 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::baseadaptor::bundlefile::MRUBundleFileList ; 0.268665 ; 0 ; 0.204382 ; 0.24453 ; 0.17471 ; 0 ; 0.319041 ; 0 ; 0.277967 ; 0.258571 ; 0 ; 0.440335 ; 0 ; 0 ; 0.368587 ; 0.216552 ; 0.237672 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::core::runtime::internal::adaptor::PluginParser ; 0.00862192 ; 0 ; 0 ; 0.0828943 ; 0 ; 0 ; 0.0645174 ; 0 ; 0.0120312 ; 0 ; 0.0195962 ; 0.261817 ; 0 ; 0 ; 0 ; 0.0350248 ; 0.00706858 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
osgi::lazystart::c::excluded::b::CBExcluded ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::tests::bundles::BundleInstaller ; 0.384277 ; 0 ; 0.599418 ; 0.184309 ; 0.0125415 ; 0 ; 0.0904878 ; 0 ; 0.292362 ; 0.0632545 ; 0 ; 0.0740966 ; 0 ; 0 ; 0.163553 ; 0.219015 ; 0.214991 ; 3 ; 0 ; 0 ; 0 ; 0 ; 
substitutes::y::Jy ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
host::multiple::exports::PublicClass2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::resolver::VersionConstraintImpl ; 0.135962 ; 0 ; 0.160089 ; 0.167184 ; 0.00827503 ; 0.657732 ; 0.0159007 ; 0 ; 0.0284572 ; 0.0217022 ; 0.0137676 ; 0.0305819 ; 0 ; 0 ; 0.0831984 ; 0.0459835 ; 0.0368524 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::eventmgr::EventThread ; 0.0241128 ; 0 ; 0 ; 0.0252644 ; 0.0936736 ; 0 ; 0.178104 ; 0 ; 0.231262 ; 0.139471 ; 0.195793 ; 0 ; 0 ; 0 ; 0 ; 0.168686 ; 0.21493 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
legacy::lazystart::SimpleLegacy ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::signedcontent::Base64 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::baseadaptor::BasePermissionStorage ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
host::multiple::exports::PrivateClass2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::ServiceRegistryImpl ; 0.127979 ; 0 ; 0 ; 0.139471 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00391924 ; 0 ; 0 ; 0 ; 0 ; 0.0623402 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::core::runtime::internal::stats::ResourceBundleStats ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00391924 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::core::runtime::internal::adaptor::EclipseClassLoadingHook ; 0.113055 ; 0 ; 0 ; 0.105376 ; 0.0899052 ; 0 ; 0.223077 ; 0 ; 0.178201 ; 0.215338 ; 0 ; 0.0507901 ; 0 ; 0 ; 0 ; 0.134557 ; 0.175189 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::signedcontent::SignedContentImpl ; 0.0939509 ; 0 ; 0.112398 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::baseadaptor::bundlefile::BundleEntry ; 0.148757 ; 0 ; 0.18713 ; 0 ; 0 ; 0.215338 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::module::ResolverImpl ; 0.667206 ; 0 ; 0.262454 ; 0.777765 ; 1.86624 ; 0 ; 0.542653 ; 0 ; 2.37006 ; 1.3651 ; 0.150732 ; 0.612354 ; 2.12173 ; 0.0822566 ; 0 ; 3.08702 ; 2.3956 ; 3 ; 0 ; 0 ; 0 ; 0 ; 
osgi::lazystart::c::excluded::a::CAExcluded ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
nativetest::c::Activator ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::protocol::MultiplexingURLStreamHandler ; 0.0241128 ; 0 ; 0 ; 0.0252644 ; 0 ; 0 ; 0 ; 0 ; 0.0212988 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::service::resolver::DisabledInfo ; 0.0290513 ; 0 ; 0.0335924 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 2 ; 1 ; 0 ; 0 ; 0 ; 
substitutes::q::AFq ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
legacy::lazystart::TrueExceptionLegacy1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::Framework ; 1.11307 ; 0 ; 0.389844 ; 1.28246 ; 1.49905 ; 0 ; 1.21609 ; 0 ; 1.7328 ; 1.04174 ; 0.104233 ; 0.626851 ; 1.27133 ; 0.680081 ; 0.136489 ; 1.52988 ; 1.27758 ; 13 ; 0 ; 0 ; 0 ; 0 ; 
org::osgi::service::condpermadmin::ConditionInfo ; 0.240488 ; 0 ; 0.206946 ; 0.0780135 ; 0 ; 0 ; 0.03453 ; 0 ; 0.0217035 ; 0 ; 0.1068 ; 0.0878004 ; 0 ; 0 ; 0 ; 0.0936692 ; 0.00622007 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
