classname ; cbo ; dit ; fanIn ; fanOut ; lcom ; noc ; numberOfAttributes ; numberOfAttributesInherited ; numberOfLinesOfCode ; numberOfMethods ; numberOfMethodsInherited ; numberOfPrivateAttributes ; numberOfPrivateMethods ; numberOfPublicAttributes ; numberOfPublicMethods ; rfc ; wmc ; bugs ; nonTrivialBugs ; majorBugs ; criticalBugs ; highPriorityBugs ; 
org::eclipse::osgi::util::TextProcessor ; 1.49714e-4 ; 0 ; 0 ; 1.29548e-4 ; 6.13377e-4 ; 0 ; 5.95668e-4 ; 0 ; 0.0472307 ; 6.20927e-4 ; 0 ; 2.84559e-4 ; 3.21817e-4 ; 0 ; 9.18811e-4 ; 7.29959e-4 ; 0.016752 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::DependentPolicy ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0012079 ; 0 ; 2.06573e-4 ; 0 ; 0 ; 0 ; 0 ; 0.0012163 ; 0.00126175 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::resolver::GenericSpecificationImpl ; 1.49714e-4 ; 0 ; 0.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::tests::services::resolver::SimplePlatformAdmin ; 0.00148704 ; 0 ; 0 ; 0.00168007 ; 0 ; 0 ; 0 ; 0 ; 1.07126e-4 ; 0 ; 0.00948883 ; 0 ; 0 ; 0 ; 0 ; 1.01125e-4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::core::runtime::internal::adaptor::Locker_JavaNio ; 0.00137631 ; 0 ; 9.80958e-4 ; 5.16953e-5 ; 0.00478779 ; 0 ; 0 ; 0 ; 0.0127487 ; 0.00756871 ; 0.00448165 ; 0 ; 0 ; 0 ; 0.0061156 ; 0.00764726 ; 0.00811466 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
thread::locktest::Class1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
legacy::lazystart::b::excluded::b::BBExcluded ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::signedcontent::PKCS7DateParser ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
chain::test::d::Activator ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
substitutes::y::Ny ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
osgi::lazystart::LazySimple ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
substitutes::x::Ix ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::module::ResolverExport ; 0.00172426 ; 2.15494e-5 ; 0.00201144 ; 0.00142665 ; 0.0109814 ; 0 ; 3.58477e-5 ; 0.0253972 ; 0.0101443 ; 0.0117619 ; 0.00911123 ; 3.82608e-5 ; 0.00114986 ; 0 ; 2.36048e-5 ; 0.0102974 ; 0.0103087 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::resolver::StateObjectFactoryImpl ; 0.0288388 ; 0 ; 0 ; 0.0289356 ; 0.00963645 ; 0 ; 1.01862e-5 ; 0.0 ; 0.0506671 ; 0.0101422 ; 0.00917233 ; 0 ; 1.77554e-4 ; 0 ; 0.00811968 ; 0.0516019 ; 0.0198757 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::StartLevelManager ; 0.0034432 ; 0 ; 9.26002e-4 ; 0.0105114 ; 0.00497948 ; 0 ; 0.00687361 ; 0 ; 0.0512874 ; 0.00563434 ; 0.00499378 ; 0.0077204 ; 8.75569e-4 ; 0 ; 0.00115306 ; 0.0546502 ; 0.0491797 ; 4 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::core::runtime::internal::adaptor::EclipseAppLauncher ; 0.0173489 ; 0 ; 0 ; 0.0173359 ; 0.00106228 ; 0 ; 4.76158e-4 ; 0 ; 0.0262478 ; 0.00112087 ; 2.06573e-4 ; 3.41908e-4 ; 0 ; 0 ; 0.00110779 ; 0.0254692 ; 0.0250444 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::Msg ; 0 ; 5.83601e-6 ; 0 ; 0 ; 0 ; 0 ; 0.0242141 ; 9.43265e-4 ; 0 ; 0 ; 9.17503e-4 ; 9.863e-6 ; 0 ; 0.0121173 ; 0 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::resolver::BundleDescriptionImpl ; 0.0648603 ; 2.94478e-6 ; 6.60019e-5 ; 0.0648613 ; 0.0387457 ; 0 ; 2.80639e-4 ; 0 ; 0.0554767 ; 0.0413005 ; 0.0299175 ; 1.74382e-4 ; 9.60668e-5 ; 0 ; 0.0309741 ; 0.0610161 ; 0.0273236 ; 3 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::core::runtime::internal::adaptor::Locker_JavaIo ; 0.00132847 ; 0 ; 9.80958e-4 ; 0 ; 0.00478779 ; 0 ; 0 ; 0 ; 0.00821436 ; 0.00756871 ; 0.00448165 ; 0 ; 0 ; 0 ; 0.0061156 ; 0.00760217 ; 0.00811466 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::resolver::StateMsg ; 0 ; 5.83601e-6 ; 0 ; 0 ; 0 ; 0 ; 0.0598858 ; 9.43265e-4 ; 0 ; 0 ; 9.17503e-4 ; 9.863e-6 ; 0 ; 0.0604937 ; 0 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::BundleSource ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 2.06573e-4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::storagemanager::StorageManager ; 0.0127513 ; 0 ; 9.80958e-4 ; 0.0126126 ; 0 ; 0 ; 0 ; 0 ; 0.00462142 ; 0 ; 2.06573e-4 ; 0 ; 0 ; 0 ; 0 ; 0.00594602 ; 8.64426e-5 ; 1 ; 1 ; 0 ; 0 ; 0 ; 
org::osgi::framework::FrameworkEvent ; 0.00131081 ; 0 ; 0.00113797 ; 0 ; 0 ; 0 ; 1.01862e-5 ; 0 ; 0 ; 0 ; 9.78208e-4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 2 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::resolver::StateDeltaImpl ; 0.0323857 ; 0 ; 0 ; 0.0336388 ; 9.49862e-6 ; 0 ; 0 ; 0 ; 1.18279e-4 ; 1.15311e-5 ; 2.06573e-4 ; 0 ; 0 ; 0 ; 0 ; 1.01125e-4 ; 1.06555e-5 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::SystemBundleActivator ; 0.00150909 ; 0 ; 0 ; 0.00170128 ; 0 ; 0 ; 1.01862e-5 ; 0 ; 0.00337919 ; 0 ; 2.06573e-4 ; 0 ; 0 ; 0 ; 0 ; 2.1292e-5 ; 1.06555e-5 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::AliasMapper ; 0.00132847 ; 0 ; 0 ; 0.00153126 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 2.06573e-4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::baseadaptor::bundlefile::DirBundleFile ; 0.00132847 ; 0 ; 0 ; 0.00153126 ; 0 ; 0 ; 0 ; 0 ; 0.00154308 ; 0 ; 0.00734383 ; 0 ; 0 ; 0 ; 0 ; 0.00157728 ; 0.00162006 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
legacy::lazystart::b::excluded::a::BAExcluded ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
substitutes::y::Ly ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::reliablefile::ReliableFileOutputStream ; 2.76402e-4 ; 0 ; 2.45642e-4 ; 1.69266e-5 ; 1.18368e-5 ; 0 ; 1.63802e-5 ; 0 ; 1.42717e-5 ; 1.25666e-5 ; 0.00260357 ; 1.40565e-5 ; 0 ; 0 ; 8.87152e-6 ; 1.50353e-5 ; 1.36702e-5 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::module::VersionHashMap ; 0.00110127 ; 2.15494e-5 ; 0.0322991 ; 0.0348081 ; 0 ; 0 ; 0.0284273 ; 2.92188e-5 ; 0.0324914 ; 0 ; 2.28997e-4 ; 0.0254999 ; 0 ; 0 ; 2.36048e-5 ; 0.0333015 ; 0.0329447 ; 2 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::MultiSourcePackage ; 1.25055e-5 ; 0 ; 0 ; 8.81204e-4 ; 9.49862e-6 ; 0 ; 0 ; 0 ; 0.00107541 ; 1.15311e-5 ; 2.30989e-4 ; 0 ; 0 ; 0 ; 1.1757e-5 ; 0.00110712 ; 0.00112057 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::provisional::service::security::AuthorizationEvent ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::core::runtime::internal::adaptor::EclipseCommandProvider ; 0.0405623 ; 0 ; 0 ; 0.0399805 ; 0.00963014 ; 0 ; 0.00906312 ; 0 ; 0.0252705 ; 0.0105215 ; 2.06573e-4 ; 0.00816226 ; 0.00926301 ; 0 ; 0.00937263 ; 0.0302556 ; 0.0298989 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::core::runtime::internal::stats::BundleStats ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 2.06573e-4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
legacy::lazystart::FalseExceptionLegacy2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::osgi::service::permissionadmin::PermissionInfo ; 2.73457e-4 ; 0 ; 8.80075e-5 ; 1.78856e-4 ; 0 ; 0 ; 1.88145e-5 ; 0 ; 3.94971e-5 ; 0 ; 2.21654e-4 ; 1.86866e-5 ; 0 ; 0 ; 0 ; 3.68072e-5 ; 1.14061e-5 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::baseadaptor::bundlefile::MRUBundleFileList ; 0.0223632 ; 0 ; 0.00614734 ; 0.0164701 ; 0.00446124 ; 0 ; 0.00735484 ; 0 ; 0.00674828 ; 0.00717755 ; 0.0 ; 0.00602964 ; 0.0 ; 0 ; 0.00563534 ; 0.00704663 ; 0.00686049 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::core::runtime::internal::adaptor::PluginParser ; 1.5857e-4 ; 0 ; 0 ; 2.00514e-4 ; 0 ; 0 ; 9.74349e-5 ; 0 ; 8.10208e-5 ; 0 ; 2.06573e-4 ; 9.15586e-5 ; 0 ; 0 ; 0 ; 9.65648e-5 ; 4.9632e-5 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
osgi::lazystart::c::excluded::b::CBExcluded ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::tests::bundles::BundleInstaller ; 0.0335726 ; 0 ; 0.0559738 ; 0.037641 ; 0.00478779 ; 0 ; 0.00676707 ; 0 ; 0.0428182 ; 0.00756871 ; 0 ; 0.00554126 ; 0 ; 0 ; 0.0061156 ; 0.0417856 ; 0.0426189 ; 3 ; 0 ; 0 ; 0 ; 0 ; 
substitutes::y::Jy ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
host::multiple::exports::PublicClass2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::resolver::VersionConstraintImpl ; 0.0628292 ; 0 ; 0.0100624 ; 0.0520694 ; 9.49862e-6 ; 0.0137245 ; 1.01862e-5 ; 0 ; 0.0537305 ; 1.15311e-5 ; 2.18012e-4 ; 9.91085e-6 ; 0 ; 0 ; 1.1757e-5 ; 0.0559869 ; 0.0551713 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::eventmgr::EventThread ; 0.0155785 ; 0 ; 0 ; 0.0158125 ; 0.00290621 ; 0 ; 0.00394689 ; 0 ; 0.00627187 ; 0.00309078 ; 3.49434e-4 ; 0.0 ; 0.0 ; 0 ; 0 ; 0.00686487 ; 0.00625374 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
legacy::lazystart::SimpleLegacy ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::signedcontent::Base64 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::baseadaptor::BasePermissionStorage ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
host::multiple::exports::PrivateClass2 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::core::ServiceRegistryImpl ; 1.72463e-4 ; 0 ; 0 ; 1.8795e-4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 2.06573e-4 ; 0 ; 0 ; 0 ; 0 ; 2.31025e-4 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::core::runtime::internal::stats::ResourceBundleStats ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 2.06573e-4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::core::runtime::internal::adaptor::EclipseClassLoadingHook ; 0.00127741 ; 0 ; 0 ; 0.00104851 ; 2.15035e-4 ; 0 ; 0.0296738 ; 0 ; 0.0202303 ; 2.62573e-4 ; 0 ; 0.0332667 ; 0.0 ; 0 ; 0 ; 0.0087487 ; 0.0087347 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::signedcontent::SignedContentImpl ; 0.0251909 ; 0 ; 0.0226028 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::baseadaptor::bundlefile::BundleEntry ; 0.0185355 ; 0 ; 0.0213894 ; 0 ; 0 ; 1.17981e-4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::internal::module::ResolverImpl ; 0.0886038 ; 0 ; 6.67424e-5 ; 0.0882559 ; 0.0618812 ; 0 ; 0.0227546 ; 0 ; 0.115983 ; 0.0677016 ; 2.51265e-4 ; 0.0145658 ; 0.0588419 ; 1.24518e-4 ; 0.0 ; 0.120819 ; 0.0902499 ; 3 ; 0 ; 0 ; 0 ; 0 ; 
osgi::lazystart::c::excluded::a::CAExcluded ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
nativetest::c::Activator ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::framework::internal::protocol::MultiplexingURLStreamHandler ; 0.0155785 ; 0 ; 0 ; 0.0158125 ; 0 ; 0 ; 0 ; 0 ; 0.00633721 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::osgi::service::resolver::DisabledInfo ; 0.0183752 ; 0 ; 0.0212475 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 2 ; 1 ; 0 ; 0 ; 0 ; 
