classname ; cbo ; dit ; fanIn ; fanOut ; lcom ; noc ; numberOfAttributes ; numberOfAttributesInherited ; numberOfLinesOfCode ; numberOfMethods ; numberOfMethodsInherited ; numberOfPrivateAttributes ; numberOfPrivateMethods ; numberOfPublicAttributes ; numberOfPublicMethods ; rfc ; wmc ; bugs ; nonTrivialBugs ; majorBugs ; criticalBugs ; highPriorityBugs ; 
org::eclipse::jdt::core::dom::ChildListPropertyDescriptor ; 1.01 ; 0 ; 1.01 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1.01 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::TypeDeclaration ; 7.15 ; 1.02 ; 5.13 ; 4.05 ; 1.26 ; 0 ; 3.06 ; 24.65 ; 14.78 ; 1.01 ; 2.02 ; 0 ; 1.01 ; 0 ; 2.02 ; 10.21 ; 13.18 ; 3 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::ASTRequestor ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1.01 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::AbstractJavaSearchScope ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::search::SearchPattern ; 7.1 ; 0 ; 5.06 ; 5.09 ; 4.71 ; 0 ; 3.04 ; 0 ; 18.92 ; 4.04 ; 3.03 ; 1.01 ; 4.04 ; 0 ; 1.02 ; 11.02 ; 13.35 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::jdom::DOMFactory ; 1.11 ; 0 ; 1.11 ; 0 ; 0 ; 0 ; 1.01 ; 0 ; 1.01 ; 0 ; 1.01 ; 0 ; 0 ; 1.01 ; 0 ; 1.01 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::SignatureAttribute ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1.01 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::BinaryMember ; 4.16 ; 0 ; 2.05 ; 3.11 ; 3.58 ; 0 ; 0 ; 1.03 ; 5.96 ; 3.05 ; 13.26 ; 0 ; 2.03 ; 0 ; 1.01 ; 4.41 ; 5.22 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::MessageSend ; 6.06 ; 1.02 ; 3.03 ; 5.05 ; 1.16 ; 1.01 ; 1.01 ; 23.66 ; 21.39 ; 1.01 ; 5.06 ; 0 ; 0 ; 2.02 ; 1.01 ; 15.48 ; 16.54 ; 4 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::XMLWriter ; 2.06 ; 1.01 ; 1.01 ; 2.05 ; 2.44 ; 0 ; 2.04 ; 0 ; 5.99 ; 2.09 ; 2.09 ; 2.04 ; 1.04 ; 0 ; 2.05 ; 2.41 ; 3.28 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::parser::JavadocParser ; 5.06 ; 0 ; 3.04 ; 2.02 ; 3.9 ; 3.04 ; 3.04 ; 11.86 ; 19.01 ; 3.05 ; 6.13 ; 2.03 ; 0 ; 1.01 ; 0 ; 12.73 ; 13.38 ; 3 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::eval::CodeSnippetSingleNameReference ; 2.02 ; 1.02 ; 0 ; 2.02 ; 0 ; 0 ; 0 ; 23.66 ; 4.17 ; 0 ; 6.15 ; 0 ; 0 ; 0 ; 0 ; 4.06 ; 3.04 ; 2 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::parser::RecoveredInitializer ; 1.01 ; 0 ; 0 ; 1.01 ; 1.24 ; 0 ; 1.04 ; 6.04 ; 2.64 ; 1.03 ; 3.06 ; 0 ; 0 ; 1.04 ; 1.03 ; 2.13 ; 2.13 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::WeakHashSetOfCharArray ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1.11 ; 0 ; 1.01 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1.05 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::Expression ; 11.14 ; 1.02 ; 7.1 ; 4.04 ; 5.29 ; 1.01 ; 1.01 ; 23.65 ; 23.41 ; 4.04 ; 2.02 ; 0 ; 0 ; 1.01 ; 4.04 ; 22.7 ; 18.88 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::classfmt::MethodInfoWithAnnotations ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1.02 ; 0 ; 0 ; 2.06 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::ConstantPool ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1.01 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::ArrayTypeReference ; 1.01 ; 1.02 ; 1.01 ; 0 ; 0 ; 0 ; 0 ; 23.66 ; 1.02 ; 0 ; 8.1 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::impl::IntConstant ; 3.05 ; 0 ; 2.04 ; 1.01 ; 1.11 ; 0 ; 1.15 ; 4.09 ; 2.23 ; 1.01 ; 1.01 ; 1.15 ; 1.01 ; 0 ; 0 ; 2.03 ; 2.17 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::matching::SuperTypeReferencePattern ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 2.04 ; 10.14 ; 5.32 ; 0 ; 10.15 ; 0 ; 0 ; 1.01 ; 0 ; 1.03 ; 4.12 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::complete::CompletionOnQualifiedAllocationExpression ; 0 ; 1.02 ; 0 ; 0 ; 0 ; 0 ; 0 ; 24.67 ; 0 ; 0 ; 5.06 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::SuperFieldAccess ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1.01 ; 0 ; 0 ; 3.05 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::ExternalPackageFragmentRoot ; 2.02 ; 0 ; 1.01 ; 1.01 ; 1.12 ; 0 ; 0 ; 0 ; 2.11 ; 1.01 ; 1.01 ; 0 ; 0 ; 0 ; 0 ; 2.02 ; 2.03 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::lookup::MethodScope ; 5.11 ; 1.02 ; 6.12 ; 0 ; 1.14 ; 0 ; 3.03 ; 13.91 ; 7.56 ; 1.01 ; 9.09 ; 0 ; 0 ; 3.03 ; 1.01 ; 5.14 ; 5.11 ; 1 ; 1 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::CompilationResult ; 8.14 ; 0 ; 9.13 ; 2.03 ; 7.66 ; 0 ; 9.13 ; 0 ; 9.73 ; 6.08 ; 1.01 ; 3.04 ; 1.01 ; 7.09 ; 5.07 ; 7.39 ; 7.55 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::KeyToSignature ; 2.02 ; 0 ; 1.01 ; 1.01 ; 5.64 ; 0 ; 3.04 ; 1.01 ; 9.48 ; 4.08 ; 6.08 ; 3.03 ; 1.01 ; 0 ; 4.07 ; 6.64 ; 6.29 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::jdom::DOMType ; 1.01 ; 0 ; 0 ; 1.01 ; 0 ; 0 ; 1.01 ; 0 ; 1.03 ; 0 ; 1.04 ; 1.01 ; 0 ; 0 ; 0 ; 2.06 ; 1.01 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::ForStatement ; 0 ; 1.02 ; 0 ; 0 ; 0 ; 0 ; 2.02 ; 23.65 ; 7.74 ; 0 ; 2.02 ; 0 ; 0 ; 2.02 ; 0 ; 6.19 ; 6.13 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::lookup::MissingTypeBinding ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1.02 ; 0 ; 0 ; 1.01 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::TrueLiteral ; 2.02 ; 1.02 ; 2.02 ; 0 ; 0 ; 0 ; 0 ; 23.66 ; 0 ; 0 ; 5.06 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::complete::CompletionOnKeyword3 ; 1.01 ; 1.02 ; 0 ; 1.01 ; 1.05 ; 0 ; 0 ; 23.66 ; 1.03 ; 1.01 ; 6.08 ; 0 ; 0 ; 0 ; 1.01 ; 1.01 ; 1.01 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::formatter::FormatJavadocText ; 0 ; 0 ; 0 ; 1.01 ; 1.58 ; 0 ; 0 ; 1.08 ; 1.99 ; 1.04 ; 1.05 ; 0 ; 0 ; 0 ; 1.01 ; 1.25 ; 1.35 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::ImportDeclarationElementInfo ; 0 ; 0 ; 0 ; 0 ; 1.06 ; 0 ; 1.02 ; 0 ; 1.09 ; 1.03 ; 4.07 ; 0 ; 0 ; 1.02 ; 1.03 ; 1.03 ; 1.03 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::formatter::comment::SubstitutionTextReader ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1.03 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::NormalAnnotation ; 2.03 ; 1.02 ; 2.03 ; 0 ; 1.04 ; 1.01 ; 0 ; 23.66 ; 2.13 ; 1.01 ; 7.09 ; 0 ; 0 ; 0 ; 1.01 ; 2.02 ; 2.05 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::lookup::SourceTypeBinding ; 7.07 ; 1.02 ; 8.08 ; 3.03 ; 13.98 ; 0 ; 2.02 ; 15.06 ; 31.61 ; 8.13 ; 24.4 ; 3.08 ; 1.01 ; 1.02 ; 7.1 ; 23.53 ; 26.64 ; 6 ; 0 ; 1 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::SetContainerOperation ; 1.01 ; 0 ; 0 ; 1.01 ; 2.14 ; 0 ; 0 ; 0 ; 4.2 ; 2.04 ; 1.01 ; 0 ; 2.04 ; 0 ; 0 ; 4.12 ; 6.11 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::lookup::AnnotationBinding ; 4.05 ; 0 ; 3.04 ; 2.02 ; 3.25 ; 0 ; 0 ; 0 ; 3.27 ; 3.03 ; 0 ; 0 ; 2.02 ; 0 ; 3.03 ; 4.16 ; 3.09 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::LRUCacheEnumerator ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1.01 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::JavaModelInfo ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 2.04 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::MethodDeclaration ; 6.09 ; 0 ; 6.09 ; 0 ; 3.0 ; 0 ; 0 ; 1.01 ; 2.21 ; 2.03 ; 3.03 ; 0 ; 0 ; 0 ; 0 ; 2.17 ; 2.06 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::matching::AndPattern ; 1.04 ; 1.01 ; 0 ; 1.03 ; 1.04 ; 1.02 ; 1.02 ; 6.44 ; 3.04 ; 1.01 ; 11.19 ; 0 ; 1.01 ; 1.01 ; 1.01 ; 1.14 ; 2.03 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::eval::CodeSnippetSuperReference ; 0 ; 1.02 ; 0 ; 0 ; 0 ; 0 ; 1.01 ; 23.66 ; 1.01 ; 0 ; 4.05 ; 0 ; 0 ; 1.01 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::matching::OrPattern ; 1.02 ; 0 ; 1.01 ; 1.01 ; 3.18 ; 0 ; 1.01 ; 10.12 ; 3.22 ; 3.03 ; 6.07 ; 0 ; 0 ; 1.01 ; 2.02 ; 3.05 ; 3.11 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::HashSetOfArray ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::ClassFileStruct ; 3.05 ; 0 ; 3.05 ; 0 ; 0 ; 2.03 ; 0 ; 0 ; 0 ; 0 ; 1.01 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::select::SelectionOnSingleTypeReference ; 1.01 ; 1.02 ; 0 ; 1.01 ; 0 ; 0 ; 0 ; 23.66 ; 1.05 ; 0 ; 8.1 ; 0 ; 0 ; 0 ; 0 ; 1.04 ; 1.02 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::env::AccessRuleSet ; 5.06 ; 0 ; 5.06 ; 0 ; 0 ; 0 ; 1.01 ; 0 ; 4.18 ; 0 ; 1.01 ; 0 ; 0 ; 1.01 ; 0 ; 4.06 ; 3.12 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::indexing::IndexAllProject ; 1.01 ; 0 ; 0 ; 1.01 ; 0 ; 0 ; 0 ; 0 ; 5.33 ; 0 ; 2.03 ; 0 ; 0 ; 0 ; 0 ; 3.09 ; 1.01 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::codegen::ObjectCache ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1.06 ; 0 ; 1.01 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1.03 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::ClassFileAttribute ; 2.02 ; 0 ; 2.02 ; 0 ; 0 ; 2.02 ; 0 ; 0 ; 0 ; 0 ; 1.01 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::ForeachStatement ; 3.03 ; 1.02 ; 0 ; 3.03 ; 0 ; 0 ; 1.01 ; 23.65 ; 11.86 ; 0 ; 2.02 ; 1.01 ; 0 ; 0 ; 0 ; 10.38 ; 6.2 ; 2 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::NodeEventHandler ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1.01 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::eval::CodeSnippetClassFile ; 3.04 ; 1.02 ; 0 ; 3.04 ; 0 ; 0 ; 0 ; 17.38 ; 8.37 ; 0 ; 7.12 ; 0 ; 0 ; 0 ; 0 ; 5.09 ; 6.13 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::flow::FinallyFlowContext ; 0 ; 0 ; 0 ; 0 ; 1.07 ; 0 ; 1.01 ; 12.41 ; 5.07 ; 1.01 ; 2.02 ; 0 ; 0 ; 1.01 ; 1.01 ; 4.78 ; 4.51 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::SourceJavadocParser ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 8.55 ; 4.78 ; 0 ; 5.07 ; 0 ; 0 ; 0 ; 0 ; 3.19 ; 3.4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::lookup::UnresolvedReferenceBinding ; 3.03 ; 1.02 ; 1.01 ; 2.02 ; 0 ; 0 ; 0 ; 15.06 ; 4.25 ; 0 ; 24.4 ; 0 ; 0 ; 0 ; 0 ; 3.08 ; 3.06 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::CreateImportOperation ; 4.07 ; 0 ; 0 ; 4.07 ; 1.06 ; 0 ; 1.01 ; 1.03 ; 4.24 ; 1.01 ; 4.08 ; 0 ; 0 ; 0 ; 0 ; 5.25 ; 3.07 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::builder::ReferenceCollection ; 1.02 ; 0 ; 1.01 ; 1.01 ; 1.04 ; 0 ; 0 ; 0 ; 3.37 ; 1.01 ; 1.01 ; 0 ; 0 ; 0 ; 1.04 ; 1.1 ; 3.08 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::InstanceOfExpression ; 2.02 ; 1.02 ; 0 ; 2.02 ; 0 ; 0 ; 0 ; 23.66 ; 5.12 ; 0 ; 5.06 ; 0 ; 0 ; 0 ; 0 ; 3.09 ; 4.07 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::NodeSearcher ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1.01 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::AnnotationComponent ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1.01 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::BreakStatement ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1.01 ; 0 ; 0 ; 2.02 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::ASTHolderCUInfo ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 2.03 ; 0 ; 0 ; 0 ; 4.06 ; 0 ; 0 ; 2.03 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::complete::CompletionOnMethodReturnType ; 1.01 ; 1.02 ; 0 ; 1.01 ; 0 ; 0 ; 0 ; 24.63 ; 0 ; 0 ; 2.02 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::ImportReference ; 5.07 ; 1.02 ; 4.06 ; 1.01 ; 0 ; 1.01 ; 1.02 ; 23.65 ; 2.07 ; 0 ; 2.02 ; 0 ; 0 ; 1.02 ; 0 ; 1.01 ; 2.03 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::builder::ClasspathJar ; 1.01 ; 0 ; 1.01 ; 0 ; 2.17 ; 0 ; 1.01 ; 0 ; 4.12 ; 2.02 ; 2.02 ; 0 ; 0 ; 1.01 ; 2.02 ; 4.09 ; 2.05 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::eval::VariablesInfo ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1.01 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::DeleteResourceElementsOperation ; 1.01 ; 0 ; 0 ; 1.01 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 4.04 ; 0 ; 0 ; 0 ; 0 ; 1.01 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::InternalNamingConventions ; 2.03 ; 0 ; 0 ; 2.03 ; 1.19 ; 0 ; 0 ; 0 ; 7.27 ; 1.02 ; 1.01 ; 0 ; 1.01 ; 0 ; 1.01 ; 4.17 ; 5.3 ; 2 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::IndexQueryRequestor ; 1.01 ; 0 ; 1.01 ; 0 ; 0 ; 2.02 ; 0 ; 0 ; 0 ; 0 ; 1.01 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::flow::SwitchFlowContext ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 12.41 ; 2.02 ; 0 ; 2.02 ; 0 ; 0 ; 0 ; 0 ; 1.02 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
