classname ; cbo ; dit ; fanIn ; fanOut ; lcom ; noc ; numberOfAttributes ; numberOfAttributesInherited ; numberOfLinesOfCode ; numberOfMethods ; numberOfMethodsInherited ; numberOfPrivateAttributes ; numberOfPrivateMethods ; numberOfPublicAttributes ; numberOfPublicMethods ; rfc ; wmc ; bugs ; nonTrivialBugs ; majorBugs ; criticalBugs ; highPriorityBugs ; 
org::eclipse::mylyn::internal::tasks::core::TaskComment ; 0.147042 ; 0 ; 0.147042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.036205 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::core::TaskDataStorageManager ; 0.228074 ; 0 ; 0.170161 ; 0.133779 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0225361 ; 0 ; 0 ; 0 ; 0 ; 0.0362829 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::hypertext::ui::editors::WebResourceContentProvider ; 0.073975 ; 0 ; 0 ; 0.073975 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0326623 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::team::ccvs::CvsActiveChangeSetProvider ; 0.0151064 ; 0 ; 0 ; 0.0151064 ; 0.0151064 ; 0 ; 0 ; 0 ; 0.0154056 ; 0.0151064 ; 0.0477687 ; 0 ; 0 ; 0 ; 0.0151064 ; 0.0154056 ; 0.0151064 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::monitor::ui::ShellLifecycleListener ; 0.0155187 ; 0 ; 0 ; 0.0155187 ; 0 ; 0 ; 0 ; 0 ; 0.0178774 ; 0 ; 0.0326623 ; 0 ; 0 ; 0 ; 0 ; 0.0177737 ; 0.00206467 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::bugzilla::core::MultiBugReportFactory ; 0.0297029 ; 0 ; 0 ; 0.0297029 ; 0 ; 0 ; 0.0136689 ; 0 ; 0.0416489 ; 0 ; 0.0326623 ; 0.0136689 ; 0 ; 0 ; 0 ; 0.0404089 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::sandbox::ui::commands::ContextCapturePauseHandler ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::editors::RepositoryTaskOutlinePage ; 0.0485255 ; 0 ; 0.0167485 ; 0.031777 ; 0 ; 0 ; 0.00304994 ; 0 ; 0.0122747 ; 0 ; 0 ; 0.00304994 ; 0 ; 0 ; 0 ; 0.00928234 ; 0.00308013 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::ide::ui::AbstractFocusMarkerViewAction ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0166952 ; 0.0170258 ; 0 ; 0.117695 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0168605 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::wikitext::core::parser::markup::token::EntityReferenceReplacementToken ; 0.142386 ; 0 ; 0.142386 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0900604 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::editors::TaskListChangeAdapter ; 0 ; 0 ; 0 ; 0 ; 0.0124906 ; 0.0274745 ; 0 ; 0 ; 0.0124906 ; 0.0123681 ; 0.0349042 ; 0 ; 0 ; 0 ; 0.0123681 ; 0.0123681 ; 0.0123681 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::tasks::ui::WikiTextContextStructureBridge ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::ui::util::css::CssParser ; 0.0913886 ; 0 ; 0 ; 0.0913886 ; 0 ; 0 ; 0.0913886 ; 0 ; 0.0931982 ; 0 ; 0 ; 0.0913886 ; 0 ; 0 ; 0 ; 0.0922934 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::views::TaskRepositoryLabelProvider ; 0.00557508 ; 0 ; 0.0037252 ; 0.00184988 ; 0 ; 0 ; 0 ; 0 ; 0.00321226 ; 0 ; 0.0326623 ; 0 ; 0 ; 0 ; 0 ; 0.00454585 ; 0.00308989 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::bugzilla::core::BugzillaFlagMapper ; 0.158255 ; 0 ; 0 ; 0.158996 ; 0.0926023 ; 0 ; 0.0748226 ; 0 ; 0.157871 ; 0.0755635 ; 0 ; 0.0748226 ; 0 ; 0 ; 0.0755635 ; 0.0800084 ; 0.0763043 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::bugzilla::ui::editor::BugzillaPeoplePart ; 0.0872316 ; 0 ; 0 ; 0.0872316 ; 0 ; 0 ; 0.0151064 ; 0 ; 0.0926776 ; 0 ; 0.015256 ; 0.0151064 ; 0 ; 0 ; 0 ; 0.0722818 ; 0.070686 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::bugs::TasksBugsPlugin ; 0.0305294 ; 0 ; 0.0305294 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::xplanner::ui::wizard::XPlannerTaskMapping ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::tasks::tests::connector::MockTask ; 0.03362 ; 0.0123681 ; 0.03362 ; 0 ; 0 ; 0 ; 0 ; 0.0287753 ; 0 ; 0 ; 0.0964045 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::commons::ui::NotificationPopupColors ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0225361 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::core::service::web::rss::JiraRssSessionCallback ; 0.05543 ; 0.0101261 ; 0 ; 0.05543 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0330633 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; 1 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::zest::tests::swt::LayoutExample ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0326623 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::xplanner::soap::XPlanner::XPlannerHttpSender ; 0.0189886 ; 0 ; 0 ; 0.0189886 ; 0.0913886 ; 0 ; 0 ; 0 ; 0.104722 ; 0.0913886 ; 0.0089871 ; 0 ; 0 ; 0 ; 0.0913886 ; 0.111208 ; 0.0913886 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::pde::ui::Messages ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::bugzilla::ui::search::BugzillaSeveritySearchSorter ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::sandbox::ui::planner::TaskActivityLabelProvider ; 0.0136689 ; 0 ; 0 ; 0.0136689 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0139395 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::core::sync::SynchronizeRepositoriesJob ; 0.127804 ; 0 ; 0 ; 0.127804 ; 0.0934046 ; 0 ; 0.0123681 ; 0 ; 0.182103 ; 0.0868237 ; 0.0138042 ; 0.0123681 ; 0.018451 ; 0 ; 0.0683726 ; 0.146214 ; 0.0888951 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::ui::util::OutlineItemAdapterFactory ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::ui::util::css::editor::CssScanner ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::textile::core::token::FootnoteReferenceReplacementToken ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0900604 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::xplanner::ui::XPlannerClientFacade ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; 1 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::dialogs::UiLegendControl ; 0.05543 ; 0 ; 0 ; 0.05543 ; 0 ; 0 ; 0.05543 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::bugs::TaskContributorManager ; 0.085794 ; 0 ; 0 ; 0.085794 ; 0.0144809 ; 0 ; 0 ; 0 ; 0.0169169 ; 0.0136689 ; 0.0225361 ; 0 ; 0 ; 0 ; 0.0136689 ; 0.0140749 ; 0.0138042 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::wikitext::confluence::core::Main ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::core::sync::Messages ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0748226 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0748226 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::trac::core::TracWikiHandler ; 0.00646321 ; 0 ; 0 ; 0.00646321 ; 0.0021063 ; 0 ; 0 ; 0 ; 0.00608996 ; 0.00188651 ; 0.0345488 ; 0 ; 0 ; 0 ; 0.00188651 ; 0.00577005 ; 0.00190483 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::bugzilla::core::SaxConfigurationContentHandler ; 0.0947197 ; 0 ; 0 ; 0.0947197 ; 0 ; 0 ; 0.135182 ; 0 ; 0.169204 ; 0 ; 0.0527229 ; 0.135182 ; 0 ; 0 ; 0 ; 0.148477 ; 0.139692 ; 1 ; 0 ; 0 ; 0 ; 1 ; 
org::eclipse::mylyn::internal::team::ccvs::CvsCommitWorkflowProvider ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0326623 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::examples::monitor::study::SubmitFeedbackPage ; 0.028345 ; 0 ; 0 ; 0.028345 ; 0 ; 0 ; 0 ; 0 ; 0.0142242 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::sandbox::bridge::bugs::BugzillaMylynSearchJob ; 0.0146761 ; 0 ; 0 ; 0.0146761 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::context::core::InterestComparator ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::context::ui::ContextEditorManager ; 0.0844933 ; 0 ; 0 ; 0.0844933 ; 0.0606017 ; 0 ; 0 ; 0 ; 0.081419 ; 0.0464779 ; 0.0485731 ; 0 ; 0.03362 ; 0 ; 0.0128579 ; 0.062385 ; 0.076672 ; 1 ; 1 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::TaskHyperlink ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::confluence::core::phrase::SimplePhraseModifier ; 0.0677023 ; 0 ; 0.0677023 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.131124 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::sandbox::ui::planner::TaskActivityContentProvider ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0225361 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::monitor::ui::CheckActivityJob ; 0.0378916 ; 0 ; 0.0375237 ; 0 ; 0.0441455 ; 0.0371558 ; 0.0389952 ; 0 ; 0.0939423 ; 0.0386273 ; 0 ; 0.0382595 ; 0 ; 0 ; 0.0382595 ; 0.0832738 ; 0.0468866 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::tasks::ui::TaskHyperlinkPresenter ; 0 ; 0 ; 0 ; 0 ; 0.0536312 ; 0 ; 0 ; 0 ; 0.0511483 ; 0.0501551 ; 0 ; 0 ; 0 ; 0 ; 0.0501551 ; 0.0501551 ; 0.0501551 ; 1 ; 1 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::trac::core::TracClientFactory ; 0.00454997 ; 0 ; 0 ; 0.00454997 ; 0 ; 0 ; 0 ; 0 ; 0.00311033 ; 0 ; 0.0326623 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::ChangeActivityHandleOperation ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::core::AbstractTask ; 0.219265 ; 0 ; 0.194509 ; 0.0400127 ; 0.0658102 ; 0.0321165 ; 0.0151064 ; 0.0151064 ; 0.0879173 ; 0.0157047 ; 0.0537544 ; 0.0287753 ; 0.015256 ; 0 ; 0.0568757 ; 0.109971 ; 0.0821811 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::xplanner::ui::wizard::NewXPlannerTaskPage ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 2 ; 2 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::ui::viewer::TextHover ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0251529 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::TaskListSynchronizationScheduler ; 0.0957017 ; 0 ; 0.0365701 ; 0.0823931 ; 0.0113293 ; 0 ; 0.0102264 ; 0 ; 0.0875647 ; 0.0102264 ; 0.0326623 ; 0.0102264 ; 0 ; 0 ; 0.0102264 ; 0.0871514 ; 0.0131934 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::ui::viewer::ImageManager ; 0.0565276 ; 0 ; 0.05543 ; 0.0565276 ; 0.0878099 ; 0 ; 0.0565276 ; 0 ; 0.0976885 ; 0.0576252 ; 0 ; 0.0565276 ; 0.0559788 ; 0 ; 0.05543 ; 0.0718943 ; 0.0653086 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::bugzilla::ui::editor::BugSubmissionHandler ; 0.0184478 ; 0 ; 0 ; 0.0184478 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0326623 ; 0 ; 0 ; 0 ; 0 ; 0.0250336 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::trac::ui::WebHyperlink ; 0.05543 ; 0 ; 0 ; 0.05543 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0225361 ; 0 ; 0 ; 0 ; 0 ; 0.05543 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::notifications::TaskListNotificationReminder ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00750163 ; 0 ; 0.0565298 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::wikitext::core::util::Messages ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::tasks::ui::editors::TaskEditor ; 0.461961 ; 0 ; 0.245243 ; 0.414743 ; 0.321783 ; 0 ; 0.0929743 ; 0 ; 0.568787 ; 0.235521 ; 0.0102264 ; 0.0929743 ; 0.100495 ; 0.0111911 ; 0.159206 ; 0.554825 ; 0.354679 ; 8 ; 5 ; 0 ; 0 ; 1 ; 
org::eclipse::mylyn::internal::tasks::core::TaskExternalizationException ; 0.106373 ; 0 ; 0.106373 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.115677 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::monitor::core::AbstractMonitorLog ; 0.0443389 ; 0 ; 0.0142411 ; 0.0300979 ; 0 ; 0 ; 0 ; 0 ; 0.00772445 ; 0 ; 0.0326623 ; 0 ; 0 ; 0 ; 0 ; 0.00626344 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::provisional::commons::ui::CommonThemes ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0225361 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::actions::AbstractTaskAction ; 0.019738 ; 0 ; 0.0166075 ; 0.0196973 ; 0 ; 0.0124906 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00423927 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::trac::wiki::TracWikiPageHistoryPageSource ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::wikitext::core::parser::outline::OutlineParser ; 0.285306 ; 0 ; 0.217604 ; 0.0677023 ; 0.0541278 ; 0.0501551 ; 0 ; 0 ; 0.250645 ; 0.0501551 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.226791 ; 0.124978 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::twiki::core::block::ListBlock ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0900604 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::context::ui::HighlighterImageDescriptor ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00881592 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::actions::TaskSelectionDialog ; 0.152896 ; 0 ; 0.102833 ; 0.0577137 ; 0.0289938 ; 0 ; 0.0334635 ; 0 ; 0.0353267 ; 0.0216849 ; 0 ; 0.0334635 ; 0.00750163 ; 0 ; 0.00379897 ; 0.0756491 ; 0.0222786 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteSecurityLevel ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::actions::NewQueryAction ; 0.182467 ; 0 ; 0.101 ; 0.0814668 ; 0.105265 ; 0 ; 0.144304 ; 0 ; 0.150338 ; 0.10224 ; 0 ; 0.144304 ; 0 ; 0 ; 0.10224 ; 0.111269 ; 0.103975 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::core::JiraTaskDataHandler ; 0.469008 ; 0 ; 0.0627432 ; 0.478922 ; 0.400313 ; 0 ; 0.062786 ; 0 ; 0.792112 ; 0.265042 ; 0.0487084 ; 0.062786 ; 0.167818 ; 0 ; 0.150657 ; 0.838274 ; 0.719531 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::trac::ui::TracImages ; 0.0166952 ; 0 ; 0 ; 0.0166952 ; 0 ; 0 ; 0 ; 0 ; 0.0075759 ; 0 ; 0.0326623 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::core::LocalTask ; 0.201626 ; 0.0123681 ; 0.201626 ; 0 ; 0 ; 0 ; 0.00124001 ; 0.0287753 ; 0 ; 0 ; 0.129473 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
