classname ; cbo ; dit ; fanIn ; fanOut ; lcom ; noc ; numberOfAttributes ; numberOfAttributesInherited ; numberOfLinesOfCode ; numberOfMethods ; numberOfMethodsInherited ; numberOfPrivateAttributes ; numberOfPrivateMethods ; numberOfPublicAttributes ; numberOfPublicMethods ; rfc ; wmc ; bugs ; nonTrivialBugs ; majorBugs ; criticalBugs ; highPriorityBugs ; 
org::eclipse::pde::internal::core::builders::SchemaErrorReporter ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0026885 ; 0.00199042 ; 0.00947987 ; 0 ; 0.00402102 ; 0.00235392 ; 0 ; 0 ; 0 ; 0.00247413 ; 0.00399882 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::cheatsheet::comp::CompCSDependency ; 0 ; 0 ; 0 ; 0 ; 9.14484e-4 ; 0 ; 0 ; 0 ; 0.00560652 ; 9.85749e-4 ; 9.35216e-4 ; 0 ; 0 ; 0 ; 0 ; 0.00100903 ; 0.0010284 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::target::ArgumentsSection ; 0.00291616 ; 0 ; 0 ; 0.00326774 ; 0.00166421 ; 0 ; 0 ; 0.00198603 ; 0.00973879 ; 0.00175723 ; 0.00513091 ; 0 ; 0.00169739 ; 0 ; 0.00168525 ; 0.00491085 ; 0.00168249 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::product::ArgumentsInfo ; 0.00198688 ; 0 ; 0 ; 0.00179134 ; 7.81675e-4 ; 0 ; 4.64148e-4 ; 3.10714e-4 ; 8.06242e-4 ; 8.45382e-4 ; 0.00257637 ; 5.99822e-4 ; 7.4083e-4 ; 0 ; 8.28481e-4 ; 8.07594e-4 ; 7.87126e-4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::search::ExtensionPluginSearchScope ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::ui::internal::views::log::Messages ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0192151 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0163441 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::plugin::PluginContentPage ; 0.0139933 ; 0 ; 0 ; 0.013373 ; 0.0198445 ; 0 ; 0.0120169 ; 0.00504542 ; 0.031819 ; 0.0210092 ; 0.0018886 ; 0.011941 ; 0.0119842 ; 0 ; 0 ; 0.0260876 ; 0.0244428 ; 3 ; 1 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::ctxhelp::NewCtxHelpOperation ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::build::Build ; 0.00145109 ; 0 ; 0.00134955 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00453215 ; 0 ; 0.0016463 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::cheatsheet::simple::details::SimpleCSItemDetails ; 0.00816201 ; 0 ; 0 ; 0.0084299 ; 0.00724982 ; 0 ; 0.00465652 ; 6.69201e-4 ; 0.0176976 ; 0.00793253 ; 0.0108127 ; 0.00553115 ; 0.00293724 ; 0 ; 0.00639745 ; 0.011838 ; 0.0090065 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::runtime::spy::dialogs::SpyDialog ; 0.00555908 ; 0 ; 0.00312169 ; 0.00501763 ; 0.00819228 ; 0 ; 0 ; 0 ; 0.0158539 ; 0.00887003 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0122184 ; 0.0105632 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::build::BuildFeatureAction ; 0.00584299 ; 0 ; 0 ; 0.00516708 ; 0 ; 0 ; 0 ; 0.00312129 ; 0.00365268 ; 0 ; 0.00322167 ; 0 ; 0 ; 0 ; 0 ; 0.00518816 ; 0.00363982 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::ui::launcher::EquinoxLaunchConfiguration ; 0.0105276 ; 0 ; 0 ; 0.0100774 ; 0.00467354 ; 0 ; 0.00190773 ; 0 ; 0.0247435 ; 0.00551346 ; 6.98303e-4 ; 0.00236864 ; 0.00399036 ; 0 ; 0 ; 0.0226645 ; 0.0174809 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::exports::FeatureExportInfo ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00680853 ; 0 ; 0 ; 0 ; 0.0016463 ; 0 ; 0 ; 0.0059493 ; 0 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::launcher::ProgramBlock ; 0.00271555 ; 0 ; 0 ; 0.00254499 ; 0 ; 0 ; 0 ; 0 ; 0.00593693 ; 0 ; 0.0016463 ; 0 ; 0 ; 0 ; 0 ; 9.73655e-4 ; 9.45123e-4 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::PDEPlugin ; 0.0885195 ; 0 ; 0.0820789 ; 0.00916101 ; 0.00828553 ; 0 ; 0.00461153 ; 0.0152167 ; 0.0229342 ; 0.00889234 ; 0 ; 0.00386997 ; 0.00672597 ; 0 ; 0.00190804 ; 0.0157779 ; 0.0126222 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::bundle::ExportPackageObject ; 0.0257751 ; 0 ; 0.00887197 ; 0.0200546 ; 0.00390069 ; 0 ; 0 ; 0 ; 0.0100375 ; 0.0044102 ; 0.00656868 ; 0 ; 0.00301433 ; 0 ; 0.00387226 ; 0.0117768 ; 0.0108184 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::product::NewProductFileAction ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::search::dependencies::AddNewDependenciesAction ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00499699 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::tests::macro::NewMacroWizard ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::feature::PluginSection ; 0.00438356 ; 0 ; 0 ; 0.00437073 ; 0.002883 ; 0 ; 0.00194578 ; 0.00198603 ; 0.0155759 ; 0.0030861 ; 0.0104497 ; 0.00258493 ; 0.00187029 ; 0 ; 0.00185311 ; 0.010123 ; 0.00401259 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::bundle::SingleManifestHeader ; 0.00504909 ; 0 ; 0.00502636 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00201757 ; 0 ; 0.00483272 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00208044 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::refactoring::ManifestPackageMoveParticipant ; 0.00351187 ; 0 ; 0 ; 0.00369579 ; 0 ; 0 ; 0 ; 0 ; 0.00659255 ; 0 ; 0.00235238 ; 0 ; 0 ; 0 ; 0 ; 0.00257072 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::plugin::Fragment ; 0.00318149 ; 0 ; 9.20526e-4 ; 0.00214273 ; 8.33423e-4 ; 0 ; 5.64882e-4 ; 0.00238995 ; 0.00461763 ; 8.44117e-4 ; 0.0130343 ; 7.74532e-4 ; 0 ; 0 ; 8.08993e-4 ; 0.00171764 ; 0.00466231 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::site::SiteEditor ; 0.00253702 ; 0 ; 0.00242967 ; 0.00220294 ; 0.00499416 ; 0 ; 0.00199497 ; 0 ; 0.0124507 ; 0.00540853 ; 0.0178999 ; 0.0019219 ; 0.00235994 ; 0 ; 0.00293161 ; 0.00699949 ; 0.00652237 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::target::TargetObject ; 0.00285119 ; 0 ; 0.00259839 ; 0 ; 0 ; 0.00188874 ; 0.00174773 ; 0 ; 0.00453215 ; 0 ; 0.0016463 ; 0.00271274 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::ui::launcher::MainTab ; 0 ; 0 ; 0 ; 0 ; 0.00946426 ; 0 ; 0 ; 0.0235384 ; 0.0199571 ; 0.0106992 ; 0.00296989 ; 0 ; 0 ; 0 ; 0.00488731 ; 0.0143005 ; 0.0136885 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::context::XMLDocumentSetupParticpant ; 0.00448145 ; 0 ; 0.00418082 ; 0 ; 0 ; 0 ; 0.00148293 ; 0 ; 0.00228684 ; 0 ; 0.0016463 ; 0 ; 0 ; 0 ; 0 ; 0.00186212 ; 0.00188464 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::build::JARFileFilter ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 8.06242e-4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 8.07594e-4 ; 7.87126e-4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::templates::osgi::OSGiPreferencesServiceTemplate ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00311506 ; 0 ; 0.00512308 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::toc::TocLink ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00545645 ; 0.00453215 ; 0 ; 0.0111637 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::extension::ExtensionEditorSelectionPage ; 5.68557e-4 ; 0 ; 0 ; 8.77197e-4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 8.04772e-4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::bundle::BundleClasspathHeader ; 7.65632e-4 ; 0 ; 0.00321473 ; 0.00249739 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00735151 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::RenameDialog ; 7.61591e-4 ; 0 ; 7.55319e-4 ; 0 ; 0.00936959 ; 0 ; 7.12205e-4 ; 0 ; 0.0159448 ; 0.0101965 ; 0 ; 6.00027e-4 ; 0 ; 0 ; 0.00108623 ; 0.00981947 ; 0.00976856 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::site::SiteInputContext ; 0.00395105 ; 0 ; 0 ; 0.00374732 ; 7.24599e-4 ; 0 ; 0 ; 0 ; 7.64423e-4 ; 7.79267e-4 ; 0.0108301 ; 0 ; 0 ; 0 ; 0 ; 0.00188889 ; 7.8516e-4 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::target::TargetDefinitionFromTargetOperation ; 0.0013318 ; 0 ; 0 ; 0.00123433 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0011399 ; 0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::refactoring::ResourceMoveParticipant ; 0.00412693 ; 0 ; 0 ; 0.0033224 ; 0 ; 0 ; 0 ; 0 ; 0.00792085 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00368839 ; 0.00398087 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::runtime::MessageHelper ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::plugin::ExtensionContentProvider ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0016463 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::target::JRESection ; 0.00291616 ; 0 ; 0 ; 0.00326774 ; 0.00436918 ; 0 ; 0.00226826 ; 0.00198603 ; 0.00538335 ; 0.00482212 ; 0.00513091 ; 0.00226417 ; 0.00347446 ; 0 ; 0.00249424 ; 0.00908651 ; 0.0032543 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::plugin::RuntimePage ; 0.00294934 ; 0 ; 0 ; 0.00435085 ; 0.00169267 ; 0 ; 5.46716e-4 ; 0 ; 0.00539262 ; 0.00200064 ; 0.0122692 ; 5.4857e-4 ; 5.1122e-4 ; 0 ; 0 ; 0.00386706 ; 0.00213937 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::actions::HyperlinkAction ; 0 ; 0 ; 9.58707e-4 ; 0 ; 0.00103909 ; 0 ; 0 ; 0 ; 0.00745555 ; 0.00108965 ; 0 ; 0 ; 0 ; 0 ; 8.48263e-4 ; 0.00254549 ; 0.00111869 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::tools::ExtensionPointMappings ; 0.00130302 ; 0 ; 0.00158546 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0016463 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::feature::CreateFeatureProjectFromLaunchOperation ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::text::plugin::PluginAttribute ; 0.0112206 ; 0 ; 0.00725902 ; 0.00365874 ; 0.00296987 ; 0 ; 9.29994e-4 ; 0.00740022 ; 0.00902826 ; 0.00318953 ; 0.02087 ; 6.24138e-4 ; 0 ; 0 ; 0.00298619 ; 0.00463447 ; 0.00452789 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::text::ManifestConfiguration ; 0.00565715 ; 0 ; 0.00204286 ; 0.00430709 ; 0.00453233 ; 7.97364e-4 ; 0.00386126 ; 0.00123689 ; 0.0114863 ; 0.00487151 ; 0.00346733 ; 0.0043294 ; 0 ; 0 ; 0.00441381 ; 0.00552722 ; 0.00589465 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::text::ExternalizedStringRule ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::site::SiteObject ; 0.00269335 ; 0 ; 0 ; 0.00299533 ; 5.13886e-4 ; 0 ; 0.00265153 ; 0 ; 0.00576673 ; 4.93408e-4 ; 0.00240883 ; 0.00271274 ; 0 ; 0 ; 5.54112e-4 ; 0.00303877 ; 0.00114938 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::variables::TargetOSVariableResolver ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::product::PluginSection ; 0.0104746 ; 0 ; 0.00177599 ; 0.00918082 ; 0.00542617 ; 0 ; 0.0031704 ; 0.00198603 ; 0.0204247 ; 0.00569369 ; 0.0104497 ; 0.00326588 ; 0.0060359 ; 0 ; 0.00304133 ; 0.0165113 ; 0.00898179 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::templates::ide::BuilderTemplate ; 0 ; 0 ; 0 ; 0 ; 0.00113219 ; 0 ; 0 ; 0 ; 0.00449415 ; 0.0012666 ; 0.00512308 ; 0 ; 0 ; 0 ; 0.00104679 ; 0.00134756 ; 0.00124316 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::natures::PluginProject ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::plugin::NewLibraryPluginCreationOperation ; 0.0126099 ; 0 ; 0 ; 0.0114078 ; 0.00528714 ; 0 ; 0 ; 0 ; 0.0170396 ; 0.00628956 ; 0.00132647 ; 0 ; 0.00572573 ; 0 ; 0 ; 0.01215 ; 0.0108017 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::correction::ChooseClassXMLResolution ; 0.00130548 ; 0 ; 0 ; 0.00125525 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0016463 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::contentassist::XMLElementProposalComputer ; 0.00112063 ; 0 ; 0 ; 0.0010922 ; 0 ; 0 ; 0 ; 0 ; 0.00499699 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00121203 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::core::WorkspacePluginModelManager ; 0.00610378 ; 0 ; 0 ; 0.00553264 ; 0.00393126 ; 0 ; 0.00212375 ; 0 ; 0.0215615 ; 0.00431583 ; 0.00251879 ; 0.00224318 ; 0.00161686 ; 0 ; 0.00243442 ; 0.0128062 ; 0.00983672 ; 1 ; 0 ; 1 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::toc::actions::TocRemoveObjectAction ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00499699 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::plugin::NewPluginProjectWizard ; 0.0202865 ; 0 ; 0.00177599 ; 0.0188819 ; 0.0124064 ; 0 ; 5.25122e-4 ; 0 ; 0.0319975 ; 0.0133076 ; 0 ; 8.66369e-4 ; 0.0124276 ; 0 ; 7.00155e-4 ; 0.0268436 ; 0.0234706 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::build::BuildClasspathSection ; 8.80356e-4 ; 0 ; 0 ; 7.01397e-4 ; 0 ; 0 ; 0.001616 ; 0.00198603 ; 0.00717543 ; 0 ; 0.0104497 ; 0.00143534 ; 0 ; 0 ; 0 ; 0.00313834 ; 7.3813e-4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::correction::AddSingletonToSymbolicName ; 8.80356e-4 ; 0 ; 0 ; 7.01397e-4 ; 0 ; 0 ; 0 ; 0.0011749 ; 7.18599e-4 ; 0 ; 0.00377151 ; 0 ; 0 ; 0 ; 0 ; 7.06093e-4 ; 7.3813e-4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::views::dependencies::CallersContentProvider ; 0.00327349 ; 0 ; 0 ; 0.0035404 ; 0 ; 0 ; 0 ; 0 ; 0.00154923 ; 0 ; 0.00445913 ; 0 ; 0 ; 0 ; 0 ; 0.00316001 ; 0.00159531 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::runtime::spy::SpyFormToolkit ; 0.00272111 ; 0 ; 0 ; 0.00234825 ; 0.00372568 ; 0 ; 0.00405535 ; 0 ; 0.0115146 ; 0.00465814 ; 0 ; 0.003418 ; 0.00599528 ; 0 ; 0.00286914 ; 0.00699577 ; 0.00726835 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::runtime::registry::ServiceReferenceAdapter ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::exports::BaseExportWizard ; 0.0038968 ; 0 ; 0.00234532 ; 0.00274506 ; 0.00174106 ; 0.00100362 ; 0.0013033 ; 0.0345174 ; 0.00494301 ; 0.00189733 ; 0 ; 5.00339e-4 ; 9.98989e-4 ; 0 ; 0.00169861 ; 0.0051027 ; 0.00458704 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::tests::macro::PlaybackAction ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00453215 ; 0 ; 0.0016463 ; 0 ; 0 ; 0 ; 0 ; 5.90635e-4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::editor::plugin::rows::TranslatableAttributeRow ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00120316 ; 0.00499699 ; 0 ; 0.00173596 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::product::NewProductFileWizard ; 0.00148587 ; 0 ; 7.58354e-4 ; 5.90245e-4 ; 0.00109564 ; 0 ; 0 ; 0 ; 0.0015657 ; 0.00125504 ; 0 ; 0 ; 5.04868e-4 ; 0 ; 6.02618e-4 ; 0.00287106 ; 7.41109e-4 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::pde::internal::ui::wizards::site::NewSiteProjectWizard ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00164296 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
